Time (Seconds),Unnamed: 1,X1,Y1,Z1,X2,Y2,Z2,Pxy,Pxz
32.04,29.0,4.128636,1.676211,6.411119,4.048013,1.705991,6.419883,-6.203890696454135,-20.272894061305834
32.05,29.01,4.066772,1.702457,6.383808,4.062836,1.706924,6.396093,-72.23502350402983,-48.61581093543392
32.06,29.02,4.075902,1.702884,6.358562,4.073048,1.707719,6.370703,-76.77158039938644,-59.447529685920244
32.07,29.03,4.087143,1.701274,6.33273,4.083052,1.706371,6.344972,-71.52153575891062,-51.248461622192615
32.08,29.04,4.097736,1.698805,6.306749,4.093353,1.703776,6.319097,-70.45736291781674,-48.596926260362416
32.09,29.05,4.107323,1.695467,6.28055,4.103794,1.699851,6.293004,-74.17924453661762,-51.16688669204801
32.1,29.06,4.116341,1.692527,6.254257,4.113695,1.696339,6.266807,-78.09431662423493,-55.2345640976334
32.11,29.07,4.125224,1.691256,6.227994,4.122377,1.694986,6.240616,-77.28915973734053,-52.64656392812067
32.12,29.08,4.134186,1.691242,6.201788,4.130224,1.695294,6.214466,-72.64546071095917,-45.64342443063575
32.13,29.09,4.141424,1.692274,6.17561,4.13942,1.696067,6.188763,-81.336999836092,-62.1506391919819
32.14,29.1,4.150105,1.691583,6.14887,4.148208,1.695676,6.161971,-81.76094251080988,-65.13349282765839
32.15,29.11,4.158388,1.68803,6.120618,4.156353,1.69357,6.132999,-80.66605087280472,-69.8302764427278
32.16,29.12,4.166375,1.684285,6.092566,4.16408,1.690331,6.104672,-79.26551394463112,-69.21374837340585
32.17,29.13,4.173835,1.680583,6.064795,4.171182,1.685918,6.077215,-77.94242362147997,-63.559663600500116
32.18,29.14,4.180866,1.677566,6.037127,4.177976,1.681971,6.049998,-77.34493534041265,-56.73221538477105
32.19,29.15,4.187562,1.675874,6.009387,4.184774,1.680126,6.022395,-77.90283649784435,-56.74748719769197
32.2,29.16,4.194125,1.675056,5.98155,4.191682,1.67988,5.994388,-79.22575150483885,-63.14115118872904
32.21,29.17,4.200038,1.67498,5.953469,4.198545,1.68001,5.966155,-83.28780478047919,-73.46810636847695
32.22,29.18,4.205953,1.673604,5.924482,4.20227,1.679639,5.937052,-73.6694574749923,-58.605393553805186
32.23,29.19,4.211461,1.67038,5.895233,4.210641,1.676613,5.907582,-86.20101475282725,-82.5053312963219
32.24,29.2,4.217499,1.665632,5.866737,4.216351,1.672184,5.877966,-84.16263085103958,-80.06187602777747
32.25,29.21,4.222061,1.661091,5.837191,4.220301,1.66762,5.848175,-80.89670316075143,-74.91357485156084
32.26,29.22,4.225344,1.657273,5.806688,4.222933,1.663407,5.81843,-78.39665900479491,-68.54243855054571
32.27,29.23,4.229857,1.65464,5.776947,4.227557,1.660476,5.789332,-79.47953511400962,-68.4903249396798
32.28,29.24,4.235822,1.652755,5.748158,4.234277,1.658496,5.760756,-83.008243733142,-74.93759643673012
32.29,29.25,4.239297,1.651296,5.718676,4.240149,1.656936,5.731139,-93.91078961064603,-98.59036798053663
