Time (Seconds),Unnamed: 1,X1,Y1,Z1,X2,Y2,Z2,Pxy,Pxz
8.89,5.85,3.853431,1.675488,6.069653,3.851092,1.680242,6.082376,-79.58304281562951,-63.802503436742775
8.9,5.86,3.859061,1.669226,6.036998,3.856018,1.674547,6.049614,-76.43918483567117,-60.23540911335977
8.91,5.87,3.860657,1.66385,6.00416,3.859457,1.668904,6.016973,-84.64957739659276,-76.64326931105587
8.92,5.88,3.862864,1.65917,5.971486,3.862013,1.664104,5.984438,-86.24083344521942,-80.21409318188157
8.93,5.89,3.86198,1.655324,5.938896,3.861554,1.659723,5.952026,-88.14170274156317,-84.46871358424114
8.94,5.9,3.859313,1.651842,5.906267,3.859121,1.656123,5.919491,-89.16817780062944,-87.43204329302739
8.95,5.91,3.855867,1.647786,5.873421,3.856055,1.651952,5.886677,-90.81252900182258,-92.58384624731508
8.96,5.92,3.853206,1.641203,5.839638,3.852844,1.646658,5.852522,-88.3905916744467,-86.20335364519752
8.97,5.93,3.849108,1.631762,5.806184,3.846776,1.638986,5.818186,-79.0043814720605,-72.10925401366636
8.98,5.94,3.844219,1.620954,5.772212,3.845063,1.62792,5.784184,-94.03255632923147,-96.90827947674198
8.99,5.95,3.840415,1.61008,5.738112,3.841327,1.617272,5.749959,-94.40203386022125,-97.2269660269175
9.0,5.96,3.837133,1.59961,5.704486,3.838432,1.607126,5.71619,-96.33320674914518,-99.80563584263646
9.01,5.97,3.832124,1.589922,5.671449,3.835588,1.59676,5.683496,-106.04208483074959,-116.86590139672435
9.02,5.98,3.824768,1.580852,5.637843,3.827615,1.58762,5.649575,-103.64027291321905,-112.81434967072582
9.03,5.99,3.818275,1.572384,5.604255,3.819119,1.578732,5.616394,-93.97725847610158,-97.57335876910182
9.04,6.0,3.809897,1.564394,5.570146,3.810763,1.570261,5.582526,-94.00140961640045,-98.39652888276643
9.05,6.01,3.80155,1.556499,5.535033,3.802331,1.561025,5.548379,-93.34909548478683,-99.79046139595202
9.06,6.02,3.792777,1.545996,5.49965,3.795231,1.552528,5.511534,-101.66736667882115,-110.59064295536214
9.07,6.03,3.783535,1.532895,5.464231,3.786578,1.539827,5.475746,-104.80281742492687,-113.70044867693814
9.08,6.04,3.774447,1.51859,5.42922,3.776855,1.525474,5.440692,-101.85442154979279,-109.27966493710038
9.09,6.05,3.765808,1.504406,5.393692,3.767792,1.51144,5.405328,-99.67618289882097,-105.75156060101676
