Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
77.41,74.73,0.638173,2.036911,6.343833,0.640369,2.048853,6.350166
77.42,74.74,0.640568,2.021227,6.341246,0.64134,2.034016,6.347561
77.43,74.75,0.645907,1.997317,6.339815,0.645746,2.010035,6.345861
77.44,74.76,0.652572,1.976061,6.338198,0.652295,1.988518,6.344034
77.45,74.77,0.653548,1.95376,6.337675,0.652747,1.966691,6.342795
77.46,74.78,0.658071,1.931337,6.337052,0.658455,1.944325,6.341307
77.47,74.79,0.665383,1.907384,6.335922,0.660586,1.92065,6.340008
77.48,74.8,0.670052,1.883097,6.334976,0.667145,1.896374,6.338762
77.49,74.81,0.673373,1.858257,6.33341,0.668544,1.871324,6.337771
77.5,74.82,0.679095,1.833715,6.330595,0.674018,1.846385,6.335539
77.51,74.83,0.686237,1.810262,6.326317,0.683153,1.822807,6.331421
77.52,74.84,0.691849,1.785791,6.321148,0.688518,1.798563,6.326118
77.53,74.85,0.701932,1.760413,6.315871,0.697176,1.772728,6.32081
77.54,74.86,0.712045,1.733733,6.310657,0.707828,1.745655,6.315571
77.55,74.87,0.71959,1.705775,6.304985,0.714499,1.717844,6.31024
77.56,74.88,0.729405,1.677949,6.298234,0.72402,1.689966,6.303897
77.57,74.89,0.742263,1.651674,6.290154,0.736185,1.662431,6.296689
77.58,74.9,0.754813,1.625754,6.281153,0.745786,1.635472,6.288228
77.59,74.91,0.767728,1.597666,6.27104,0.761417,1.608255,6.27722
77.6,74.92,0.781605,1.568632,6.260754,0.773505,1.579272,6.266804
77.61,74.93,0.79476,1.538724,6.250517,0.787548,1.549553,6.255868
77.62,74.94,0.809315,1.509047,6.239318,0.801886,1.519778,6.245047
77.63,74.95,0.825163,1.479748,6.227176,0.817039,1.490005,6.233199
77.64,74.96,0.841912,1.451326,6.214632,0.833557,1.461151,6.220413
77.65,74.97,0.861134,1.423614,6.200611,0.851324,1.433144,6.206728
77.66,74.98,0.87967,1.396771,6.184889,0.870061,1.40624,6.190969
77.67,74.99,0.899082,1.369691,6.167484,0.890783,1.379097,6.173802
77.68,75,0.917673,1.340979,6.149857,0.910056,1.350577,6.156185
77.69,75.01,0.937706,1.311185,6.131725,0.92987,1.321021,6.138027
77.7,75.02,0.956574,1.281193,6.113762,0.948566,1.290847,6.119849
77.71,75.03,0.978419,1.253233,6.095288,0.970206,1.262695,6.101802
77.72,75.04,1.000302,1.228221,6.076812,0.99226,1.236771,6.083474
77.73,75.05,1.0265,1.204462,6.056126,1.016605,1.212431,6.063179
77.74,75.06,1.052446,1.180426,6.033584,1.042632,1.18822,6.040693
77.75,75.07,1.076208,1.154593,6.01044,1.067786,1.162998,6.01791
77.76,75.08,1.101533,1.127765,5.987201,1.093406,1.136525,5.994461
77.77,75.09,1.12631,1.10211,5.964325,1.118349,1.110229,5.971678
77.78,75.1,1.154731,1.079017,5.942482,1.143536,1.086112,5.948723
77.79,75.11,1.184267,1.057042,5.919571,1.17345,1.063998,5.926128
77.8,75.12,1.212587,1.036595,5.894245,1.202645,1.043786,5.90151
77.81,75.13,1.240662,1.018188,5.868044,1.231731,1.024909,5.875453
77.82,75.14,1.271134,0.998694,5.84064,1.260979,1.005855,5.848536
77.83,75.15,1.300209,0.978795,5.812831,1.291391,0.986514,5.821059
77.84,75.16,1.331294,0.960434,5.786375,1.321526,0.966967,5.794292
77.85,75.17,1.362595,0.944377,5.761123,1.350829,0.94901,5.768871
77.86,75.18,1.394543,0.928167,5.735333,1.384953,0.933436,5.743808
77.87,75.19,1.426793,0.913867,5.708663,1.417048,0.919589,5.71768
77.88,75.2,1.459058,0.901843,5.680404,1.450703,0.907223,5.689979
77.89,75.21,1.492221,0.891514,5.651528,1.484114,0.89707,5.660881
77.9,75.22,1.526224,0.880321,5.623026,1.516726,0.88607,5.632209
77.91,75.23,1.560544,0.868065,5.595299,1.550873,0.873432,5.604051
77.92,75.24,1.595505,0.855515,5.568116,1.585518,0.860407,5.577084
77.93,75.25,1.630315,0.843292,5.540878,1.620411,0.847733,5.549963
77.94,75.26,1.663988,0.832873,5.511786,1.653945,0.837765,5.521158
77.95,75.27,1.696566,0.824852,5.482394,1.687859,0.829712,5.491994
77.96,75.28,1.72983,0.819889,5.453075,1.720519,0.824116,5.462668
77.97,75.29,1.762645,0.816199,5.423167,1.753761,0.820432,5.432964
77.98,75.3,1.79695,0.813372,5.392895,1.787454,0.816672,5.403362
77.99,75.31,1.830842,0.809308,5.363212,1.822149,0.810632,5.374024
78,75.32,1.865755,0.802881,5.332976,1.856186,0.805015,5.3436
78.01,75.33,1.901592,0.795669,5.303028,1.891559,0.798407,5.312849
78.02,75.34,1.93651,0.789304,5.273302,1.926409,0.791763,5.283061
78.03,75.35,1.96992,0.78455,5.24299,1.960441,0.787763,5.253345
78.04,75.36,2.002301,0.782542,5.212922,1.992937,0.785071,5.223237
78.05,75.37,2.033299,0.783087,5.182199,2.023938,0.784332,5.19289
78.06,75.38,2.06294,0.784649,5.152469,2.054884,0.785872,5.161173
78.07,75.39,2.096139,0.78956,5.11725,2.086335,0.789477,5.127546
78.08,75.4,2.127943,0.790381,5.083007,2.118667,0.792285,5.094038
78.09,75.41,2.159559,0.789914,5.04907,2.150151,0.791828,5.0597
78.1,75.42,2.191824,0.788433,5.016043,2.181937,0.790893,5.025989
