Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
112.5,109.82,0.884973,1.947007,5.885328,0.883277,1.950082,5.871098
112.51,109.83,0.881022,1.954511,5.883373,0.879657,1.956134,5.883783
112.52,109.84,0.882733,1.955082,5.911724,0.879444,1.958036,5.896981
112.53,109.85,0.876756,1.960164,5.911862,0.876966,1.960609,5.911572
112.54,109.86,0.880089,1.956276,5.941573,0.873814,1.960724,5.927374
112.55,109.87,0.875388,1.955658,5.956643,0.870549,1.959785,5.942738
112.56,109.88,0.870445,1.953073,5.971759,0.867747,1.959807,5.958122
112.57,109.89,0.868955,1.951567,5.985762,0.864741,1.958427,5.973219
112.58,109.9,0.868538,1.950255,5.999172,0.864669,1.956896,5.986636
112.59,109.91,0.86678,1.950541,6.012299,0.863769,1.955891,5.999435
112.6,109.92,0.867164,1.950442,6.026125,0.863525,1.955538,6.013483
112.61,109.93,0.866745,1.949319,6.040748,0.863673,1.955018,6.027785
112.62,109.94,0.867954,1.946227,6.054706,0.863637,1.952585,6.04262
112.63,109.95,0.867985,1.941416,6.069752,0.86472,1.948333,6.05766
112.64,109.96,0.867857,1.935984,6.085693,0.864292,1.942889,6.073778
112.65,109.97,0.867934,1.930733,6.101691,0.864036,1.937534,6.08989
112.66,109.98,0.869744,1.926002,6.116158,0.864869,1.932873,6.105099
112.67,109.99,0.873206,1.921226,6.12988,0.866604,1.927871,6.119294
112.68,110,0.877516,1.916446,6.144197,0.870661,1.922563,6.133636
112.69,110.01,0.880655,1.911304,6.159286,0.874583,1.917705,6.148448
112.7,110.02,0.885524,1.905107,6.174887,0.879053,1.91231,6.164279
112.71,110.03,0.889498,1.897093,6.190438,0.883729,1.90491,6.180188
112.72,110.04,0.894023,1.88792,6.206672,0.888449,1.896161,6.196442
112.73,110.05,0.898589,1.878811,6.223353,0.892849,1.886773,6.213534
112.74,110.06,0.904493,1.869187,6.239847,0.898353,1.87772,6.230288
112.75,110.07,0.909895,1.859998,6.255138,0.905148,1.86928,6.246054
112.76,110.08,0.918562,1.851963,6.269194,0.911646,1.860753,6.261039
112.77,110.09,0.928043,1.843361,6.283331,0.920484,1.852063,6.275259
112.78,110.1,0.937374,1.834778,6.297938,0.930703,1.843416,6.289524
112.79,110.11,0.947716,1.824738,6.313101,0.940352,1.833641,6.305072
112.8,110.12,0.958345,1.813183,6.328652,0.95051,1.822241,6.320894
112.81,110.13,0.968424,1.801329,6.344614,0.96034,1.810274,6.337041
112.82,110.14,0.978738,1.789481,6.360197,0.971299,1.798229,6.352731
112.83,110.15,0.992678,1.778718,6.373863,0.982096,1.786776,6.367937
112.84,110.16,1.006513,1.768706,6.387078,0.994402,1.775636,6.382223
112.85,110.17,1.021904,1.758114,6.400456,1.008056,1.764279,6.396147
112.86,110.18,1.036331,1.745555,6.415182,1.025267,1.753219,6.409652
112.87,110.19,1.051389,1.732251,6.430003,1.04266,1.740807,6.423954
112.88,110.2,1.067799,1.71862,6.444683,1.057209,1.726835,6.438871
112.89,110.21,1.083456,1.704396,6.45897,1.072122,1.712265,6.453893
112.9,110.22,1.100196,1.690897,6.472095,1.089473,1.698965,6.467744
112.91,110.23,1.117928,1.678334,6.483832,1.105939,1.685623,6.481261
112.92,110.24,1.137269,1.665411,6.495832,1.125772,1.672547,6.493144
112.93,110.25,1.157314,1.652185,6.508032,1.145031,1.659634,6.504544
112.94,110.26,1.178134,1.639066,6.51955,1.165233,1.646258,6.516233
112.95,110.27,1.198672,1.625331,6.530274,1.187634,1.633481,6.527369
112.96,110.28,1.219155,1.610944,6.540883,1.207383,1.61898,6.538784
112.97,110.29,1.24059,1.5964,6.551873,1.229979,1.604636,6.549905
112.98,110.3,1.262694,1.58149,6.562767,1.252299,1.589739,6.560328
112.99,110.31,1.285292,1.566921,6.573202,1.275536,1.57533,6.5705
113,110.32,1.310217,1.553755,6.582683,1.298217,1.561241,6.580076
113.01,110.33,1.334435,1.54121,6.590887,1.321183,1.547895,6.588907
113.02,110.34,1.356707,1.527906,6.598809,1.346269,1.535406,6.596655
113.03,110.35,1.384948,1.514562,6.605775,1.372742,1.521546,6.604138
113.04,110.36,1.410898,1.498267,6.612703,1.398912,1.506248,6.610956
113.05,110.37,1.437447,1.482205,6.619114,1.425156,1.48996,6.617172
113.06,110.38,1.464298,1.466491,6.625871,1.452304,1.474173,6.623611
113.07,110.39,1.491855,1.452193,6.632685,1.479103,1.459718,6.630944
113.08,110.4,1.519327,1.439758,6.638774,1.50607,1.446139,6.637498
113.09,110.41,1.547483,1.428206,6.64336,1.533943,1.43392,6.642922
113.1,110.42,1.576736,1.416134,6.647792,1.563584,1.422449,6.64696
113.11,110.43,1.607125,1.40314,6.65214,1.594633,1.410302,6.651125
113.12,110.44,1.637412,1.389449,6.656661,1.624988,1.396698,6.655699
113.13,110.45,1.667574,1.375391,6.661075,1.655498,1.382446,6.660135
113.14,110.46,1.698437,1.361715,6.665451,1.686249,1.368811,6.664603
113.15,110.47,1.729935,1.349803,6.669214,1.717125,1.356516,6.668724
113.16,110.48,1.76117,1.340122,6.671765,1.74787,1.346148,6.671747
113.17,110.49,1.792702,1.332166,6.672533,1.779114,1.337132,6.673519
113.18,110.5,1.825834,1.322972,6.673222,1.812432,1.328326,6.67395
113.19,110.51,1.860091,1.31183,6.674078,1.846848,1.317944,6.674525
113.2,110.52,1.894383,1.300165,6.675368,1.881735,1.30672,6.675325
113.21,110.53,1.928298,1.288681,6.676641,1.915504,1.294971,6.676987
113.22,110.54,1.962801,1.278087,6.677269,1.949663,1.284076,6.677823
113.23,110.55,1.996573,1.269216,6.677168,1.983327,1.2749,6.678185
113.24,110.56,2.029983,1.262219,6.675737,2.0163,1.266715,6.677779
113.25,110.57,2.064517,1.255916,6.672733,2.050582,1.260505,6.67578
113.26,110.58,2.10037,1.249109,6.670098,2.0869,1.254373,6.672329
113.27,110.59,2.136415,1.240692,6.667418,2.123344,1.246891,6.66924
113.28,110.6,2.17262,1.231671,6.664577,2.159816,1.238147,6.666444
113.29,110.61,2.20905,1.222812,6.662179,2.196,1.228836,6.664211
113.3,110.62,2.244828,1.213992,6.659518,2.231866,1.220146,6.661919
113.31,110.63,2.280633,1.207761,6.656013,2.267358,1.212882,6.659316
113.32,110.64,2.315551,1.203065,6.651193,2.301966,1.206579,6.655702
113.33,110.65,2.351442,1.197958,6.644929,2.337867,1.201891,6.649868
113.34,110.66,2.388125,1.193707,6.638249,2.374587,1.198393,6.642313
113.35,110.67,2.424329,1.188365,6.631739,2.412017,1.194172,6.63513
113.36,110.68,2.461854,1.182957,6.625087,2.449626,1.188825,6.62831
113.37,110.69,2.499524,1.177359,6.618986,2.486406,1.182704,6.622016
113.38,110.7,2.536006,1.171467,6.612712,2.52354,1.176876,6.615975
113.39,110.71,2.572937,1.16709,6.605252,2.560085,1.172088,6.60844
113.4,110.72,2.608144,1.163926,6.595771,2.595539,1.168459,6.599951
113.41,110.73,2.643285,1.16319,6.584291,2.63008,1.166351,6.589713
113.42,110.74,2.677397,1.162933,6.571537,2.664584,1.165245,6.578227
113.43,110.75,2.712947,1.160328,6.558625,2.701002,1.163981,6.56506
113.44,110.76,2.749752,1.156811,6.545983,2.737863,1.161587,6.551857
113.45,110.77,2.786135,1.152995,6.533349,2.774627,1.157686,6.538728
113.46,110.78,2.823227,1.150081,6.520309,2.810289,1.153753,6.52631
113.47,110.79,2.858595,1.1472,6.507407,2.845918,1.151129,6.512894
113.48,110.8,2.89278,1.146403,6.493307,2.880195,1.14998,6.499002
113.49,110.81,2.925594,1.146498,6.477533,2.913539,1.150116,6.484072
113.5,110.82,2.957831,1.147424,6.460449,2.946364,1.151426,6.466906
113.51,110.83,2.990735,1.149071,6.441657,2.979032,1.15276,6.448698
113.52,110.84,3.023913,1.14881,6.422951,3.012631,1.152751,6.430614
113.53,110.85,3.057079,1.147598,6.40456,3.045961,1.151413,6.412817
113.54,110.86,3.090121,1.147335,6.38647,3.079083,1.149374,6.395627
113.55,110.87,3.123098,1.145946,6.367853,3.111789,1.14813,6.376693
113.56,110.88,3.15555,1.146303,6.348882,3.143804,1.148359,6.357533
113.57,110.89,3.186894,1.147993,6.328295,3.174882,1.14983,6.337419
113.58,110.9,3.216108,1.150403,6.306671,3.204115,1.152118,6.316104
113.59,110.91,3.245031,1.153154,6.283207,3.233424,1.155247,6.292819
113.6,110.92,3.274158,1.15521,6.259215,3.263117,1.157446,6.269424
113.61,110.93,3.301933,1.15624,6.236387,3.292665,1.15811,6.246888
113.62,110.94,3.331301,1.156312,6.212443,3.32287,1.158595,6.223281
113.63,110.95,3.361084,1.156095,6.188877,3.351917,1.158521,6.199467
113.64,110.96,3.389882,1.157426,6.165358,3.380838,1.159098,6.176336
113.65,110.97,3.416959,1.160198,6.141469,3.408011,1.16144,6.152674
113.66,110.98,3.44335,1.16388,6.116603,3.433844,1.16513,6.128033
113.67,110.99,3.467561,1.167456,6.091483,3.458918,1.169958,6.102365
113.68,111,3.492135,1.171684,6.06554,3.483946,1.174684,6.075938
113.69,111.01,3.517865,1.176022,6.037919,3.509811,1.178048,6.048856
113.7,111.02,3.543436,1.178854,6.010927,3.535319,1.179788,6.022323
113.71,111.03,3.568567,1.180401,5.984336,3.560467,1.181259,5.996055
113.72,111.04,3.59463,1.181615,5.95767,3.585873,1.182815,5.968999
113.73,111.05,3.619173,1.182377,5.931374,3.612067,1.184597,5.942021
113.74,111.06,3.642655,1.185955,5.90409,3.634624,1.18797,5.915076
113.75,111.07,3.664551,1.190028,5.876896,3.655201,1.191459,5.887901
113.76,111.08,3.684852,1.194648,5.848485,3.676783,1.197386,5.859835
113.77,111.09,3.704352,1.201638,5.816105,3.696555,1.203857,5.830889
113.78,111.1,3.724187,1.207727,5.78973,3.717114,1.209213,5.801841
113.79,111.11,3.74507,1.21063,5.759572,3.738179,1.213146,5.771702
113.8,111.12,3.767233,1.213032,5.729733,3.759094,1.216051,5.742235
113.81,111.13,3.789183,1.215163,5.700211,3.780998,1.217676,5.712916
113.82,111.14,3.809639,1.218086,5.670798,3.802047,1.220113,5.683463
113.83,111.15,3.830748,1.221155,5.643604,3.822685,1.222586,5.654256
113.84,111.16,3.848872,1.224483,5.60933,3.840827,1.226332,5.625019
113.85,111.17,3.865371,1.2283,5.582692,3.857943,1.230728,5.595208
113.86,111.18,3.880803,1.234884,5.551633,3.874201,1.236944,5.565395
113.87,111.19,3.895813,1.241639,5.520179,3.88992,1.243118,5.534152
113.88,111.2,3.911023,1.246666,5.488407,3.905936,1.248561,5.502113
113.89,111.21,3.927459,1.249336,5.455384,3.921595,1.252158,5.468833
113.9,111.22,3.944521,1.251118,5.423278,3.938401,1.254391,5.436508
113.91,111.23,3.962069,1.252908,5.391643,3.955482,1.256172,5.404408
113.92,111.24,3.978747,1.255094,5.358919,3.972435,1.258954,5.372684
113.93,111.25,3.993092,1.258181,5.328014,3.987552,1.261544,5.341895
113.94,111.26,4.006618,1.263208,5.296514,4.001634,1.265144,5.311003
113.95,111.27,4.018259,1.26947,5.266544,4.014997,1.270263,5.280313
113.96,111.28,4.02965,1.276091,5.233212,4.026797,1.276704,5.248388
113.97,111.29,4.041009,1.283536,5.200398,4.037411,1.284326,5.214181
113.98,111.3,4.051851,1.288701,5.162908,4.049166,1.289326,5.180193
113.99,111.31,4.064403,1.292174,5.128769,4.060868,1.29268,5.14571
114,111.32,4.078737,1.292547,5.096251,4.07449,1.294791,5.110705
114.01,111.33,4.09237,1.292775,5.062108,4.087483,1.296796,5.076787
114.02,111.34,4.104189,1.295429,5.026832,4.099277,1.298107,5.043688
114.03,111.35,4.114836,1.297896,4.999454,4.110729,1.301197,5.011014
114.04,111.36,4.124455,1.304711,4.962621,4.121249,1.305591,4.979097
114.05,111.37,4.133665,1.309519,4.932403,4.131026,1.310952,4.946233
114.06,111.38,4.141418,1.315837,4.901318,4.137914,1.317918,4.91221
114.07,111.39,4.149776,1.321497,4.870798,4.145475,1.325432,4.877231
114.08,111.4,4.158136,1.325217,4.841357,4.15324,1.331602,4.841382
114.09,111.41,4.163722,1.332499,4.790272,4.161078,1.335541,4.806014
114.1,111.42,4.172362,1.336652,4.754952,4.169822,1.338115,4.771141
114.11,111.43,4.181292,1.339634,4.720149,4.179319,1.341057,4.737052
114.12,111.44,4.18876,1.34334,4.68565,4.187145,1.343016,4.703665
114.13,111.45,4.196959,1.345291,4.657699,4.19409,1.347271,4.669416
114.14,111.46,4.201381,1.352089,4.618185,4.199761,1.352168,4.63525
114.15,111.47,4.205996,1.357585,4.58794,4.204448,1.358163,4.602296
114.16,111.48,4.207739,1.366518,4.548089,4.204116,1.366305,4.56803
114.17,111.49,4.212086,1.372627,4.519009,4.211673,1.372845,4.533769
114.18,111.5,4.216303,1.377126,4.488015,4.214996,1.378554,4.498724
114.19,111.51,4.218059,1.383036,4.463356,4.218686,1.383522,4.46382
114.2,111.52,4.223289,1.385719,4.427483,4.222949,1.38726,4.429144
114.21,111.53,4.230798,1.38831,4.389654,4.22755,1.390149,4.394622
114.22,111.54,4.236378,1.389717,4.353528,4.232251,1.392565,4.360181
114.23,111.55,4.239336,1.392651,4.32057,4.236814,1.394889,4.325742
114.24,111.56,4.243638,1.396161,4.289897,4.241005,1.3975,4.291233
114.25,111.57,4.240854,1.400156,4.241602,4.244585,1.400776,4.256577
114.26,111.58,4.244468,1.407234,4.223366,4.247781,1.404511,4.221824
114.27,111.59,4.244374,1.414519,4.188732,4.249082,1.409159,4.186777
114.28,111.6,4.243804,1.42073,4.15354,4.248743,1.41441,4.15148
114.29,111.61,4.243782,1.425865,4.119003,4.24702,1.419952,4.115977
114.3,111.62,4.242187,1.429185,4.082131,4.244166,1.425474,4.080312
114.31,111.63,4.236947,1.431064,4.032183,4.240436,1.430664,4.044529
114.32,111.64,4.236316,1.432419,3.994838,4.236083,1.435213,4.00867
114.33,111.65,4.237342,1.43332,3.963641,4.231503,1.439336,3.972789
114.34,111.66,4.236564,1.436332,3.928144,4.224096,1.442269,3.936928
114.35,111.67,4.236873,1.439545,3.894676,4.219713,1.444614,3.902519
114.36,111.68,4.235862,1.443467,3.861795,4.224208,1.446972,3.870991
114.37,111.69,4.232591,1.448673,3.827044,4.235091,1.449539,3.84138
114.38,111.7,4.229353,1.455393,3.792563,4.233668,1.45585,3.806483
114.39,111.71,4.225138,1.460655,3.757569,4.22393,1.463007,3.771048
114.4,111.72,4.221553,1.464698,3.721993,4.225479,1.465914,3.736285
114.41,111.73,4.219268,1.466977,3.6857,4.221799,1.467965,3.699839
114.42,111.74,4.216944,1.468579,3.650414,4.215929,1.470257,3.664328
114.43,111.75,4.210999,1.471387,3.615154,4.212148,1.47173,3.627696
114.44,111.76,4.207534,1.472534,3.581476,4.213269,1.472645,3.595408
114.45,111.77,4.203662,1.475561,3.547019,4.210703,1.475126,3.561076
114.46,111.78,4.199205,1.479188,3.513435,4.203032,1.479661,3.527602
114.47,111.79,4.195365,1.483956,3.480596,4.198105,1.484233,3.494433
114.48,111.8,4.192115,1.489386,3.448316,4.191842,1.490248,3.461205
114.49,111.81,4.182241,1.495277,3.413469,4.184457,1.495974,3.426699
114.5,111.82,4.173843,1.500822,3.380282,4.178406,1.501734,3.393382
114.51,111.83,4.170207,1.50322,3.345874,4.171683,1.504281,3.358947
114.52,111.84,4.169696,1.503698,3.312366,4.166848,1.505778,3.324151
114.53,111.85,4.163775,1.504446,3.276894,4.15534,1.508156,3.288802
114.54,111.86,4.157483,1.506133,3.241421,4.149569,1.509431,3.255532
114.55,111.87,4.150631,1.50793,3.209864,4.14396,1.5105,3.221637
114.56,111.88,4.144836,1.511053,3.1763,4.137595,1.513244,3.189028
114.57,111.89,4.137794,1.514861,3.144836,4.131211,1.51749,3.157092
114.58,111.9,4.132066,1.519695,3.111733,4.122873,1.522966,3.124826
114.59,111.91,4.126411,1.525226,3.079409,4.113844,1.529529,3.091972
114.6,111.92,4.119584,1.530058,3.046903,4.105608,1.535754,3.058361
114.61,111.93,4.111564,1.533382,3.013509,4.094337,1.539706,3.025359
114.62,111.94,4.101924,1.535982,2.978935,4.085246,1.542649,2.99329
114.63,111.95,4.090966,1.538542,2.944353,4.076699,1.54527,2.96027
114.64,111.96,4.060318,1.544673,2.909574,4.068804,1.546505,2.9245
114.65,111.97,4.051303,1.547676,2.876996,4.059847,1.548428,2.892097
114.66,111.98,4.043226,1.551239,2.844682,4.051575,1.551627,2.860293
114.67,111.99,4.036781,1.555369,2.813828,4.043501,1.555434,2.828511
114.68,112,4.032564,1.559544,2.7836,4.034816,1.560985,2.797286
114.69,112.01,4.029872,1.564387,2.754723,4.025411,1.567316,2.765677
114.7,112.02,4.009025,1.571827,2.719219,4.016241,1.573927,2.733808
114.71,112.03,3.998861,1.576706,2.686645,4.007164,1.578565,2.700837
114.72,112.04,3.989958,1.579907,2.653895,3.997999,1.581885,2.668597
114.73,112.05,3.986851,1.582415,2.621124,3.989059,1.585045,2.635766
114.74,112.06,3.984115,1.583943,2.590833,3.980462,1.58741,2.602394
114.75,112.07,3.979864,1.586951,2.555104,3.971571,1.590272,2.570891
114.76,112.08,3.973357,1.5906,2.524105,3.96346,1.593921,2.54007
114.77,112.09,3.948909,1.598821,2.495459,3.954263,1.599874,2.509128
114.78,112.1,3.936086,1.60628,2.465904,3.945467,1.607357,2.480183
114.79,112.11,3.929682,1.612471,2.437786,3.936515,1.614014,2.451567
114.8,112.12,3.924221,1.619265,2.408641,3.926304,1.620306,2.423105
114.81,112.13,3.920537,1.625225,2.380408,3.917084,1.627494,2.391856
114.82,112.14,3.91766,1.634641,2.352389,3.909053,1.635834,2.363678
114.83,112.15,3.897125,1.646011,2.323197,3.9017,1.644642,2.336611
114.84,112.16,3.887805,1.655026,2.296772,3.894205,1.653916,2.310467
114.85,112.17,3.883621,1.662683,2.272676,3.886964,1.663034,2.285533
114.86,112.18,3.877055,1.670795,2.248556,3.878816,1.671121,2.261912
114.87,112.19,3.867612,1.679699,2.22188,3.870788,1.679631,2.235365
114.88,112.2,3.856847,1.68946,2.194765,3.862017,1.689289,2.209655
114.89,112.21,3.85254,1.698995,2.171889,3.856421,1.698175,2.186604
114.9,112.22,3.848103,1.708544,2.149536,3.851541,1.708057,2.163615
114.91,112.23,3.841336,1.718731,2.126637,3.846854,1.718733,2.14137
114.92,112.24,3.839988,1.727125,2.105946,3.843933,1.728637,2.120691
114.93,112.25,3.834249,1.735639,2.084361,3.840051,1.737763,2.098918
114.94,112.26,3.830804,1.743599,2.062791,3.83563,1.746051,2.076506
114.95,112.27,3.826434,1.751355,2.040108,3.83003,1.754233,2.053585
114.96,112.28,3.822493,1.758564,2.017971,3.823063,1.762661,2.030919
114.97,112.29,3.82137,1.769448,2.009588,3.818797,1.77037,2.009144
114.98,112.3,3.823478,1.77565,1.988596,3.818261,1.776705,1.988584
114.99,112.31,3.81988,1.781359,1.967646,3.818953,1.78176,1.968383
115,112.32,3.814271,1.782013,1.934328,3.818368,1.78563,1.947689
115.01,112.33,3.812742,1.784542,1.913341,3.816311,1.788939,1.926463
115.02,112.34,3.812195,1.786188,1.892335,3.812441,1.791396,1.904856
115.03,112.35,3.811606,1.78649,1.870717,3.814259,1.792229,1.883309
115.04,112.36,3.810833,1.786123,1.849572,3.814195,1.793043,1.86216
