Time (Seconds),Unnamed: 1,X1,Y1,Z1,X2,Y2,Z2,Pxy,Pxz
6.21,0.0,1.593812,1.349143,0.298785,1.607099,1.344751,0.302481,-164.4552074973685,161.7087661385087
6.22,0.01,1.563857,1.357608,0.290695,1.577672,1.353796,0.294387,-165.0376111566661,164.57411758065842
6.23,0.02,1.535097,1.365784,0.283556,1.549248,1.362213,0.286125,-169.7104752587342,165.83712044953617
6.24,0.03,1.507579,1.374494,0.27773,1.521884,1.37073,0.278567,-176.6513839534579,165.2582115454963
6.25,0.04,1.480768,1.383483,0.273094,1.495145,1.37905,0.273282,-179.25081778856213,162.86339189848582
6.26,0.05,1.453938,1.393172,0.268917,1.468151,1.388437,0.269538,-177.4982013998596,161.57472665796885
6.27,0.06,1.427785,1.40363,0.266067,1.441698,1.398949,0.266901,-176.569570280674,161.40459379094455
6.28,0.07,1.401149,1.414121,0.263996,1.415254,1.4098,0.264766,-176.87529224583835,162.96780240858308
6.29,0.08,1.373874,1.423616,0.262224,1.3881,1.419587,0.262483,-178.9569824525065,164.18714426677403
6.3,0.09,1.349482,1.43225,0.260299,1.359693,1.428306,0.259933,177.94718621468297,158.88094016759734
6.31,0.1,1.327898,1.438429,0.257061,1.330806,1.436263,0.257717,-167.28773968689367,143.31971814127243
6.32,0.11,1.295497,1.443841,0.253359,1.302186,1.443883,0.254137,-173.36571649311455,-179.6402465068664
6.33,0.12,1.260788,1.449527,0.251407,1.27512,1.450351,0.251539,-179.4723116762172,-176.70947492606757
6.34,0.13,1.234591,1.456251,0.251667,1.249341,1.456004,0.251287,178.52423178123442,179.04062814104566
6.35,0.14,1.209595,1.464009,0.253218,1.223639,1.464333,0.252858,178.53161744499008,-178.67840073087396
6.36,0.15,1.185812,1.471618,0.255672,1.199809,1.471275,0.255014,177.30850271057173,178.5962334803293
6.37,0.16,1.161011,1.480078,0.260307,1.175281,1.478464,0.258152,171.41230474589864,173.54701796304715
6.38,0.17,1.135548,1.486218,0.263621,1.149848,1.48486,0.26132,170.85894336729496,174.57517293838694
6.39,0.18,1.109303,1.490776,0.265874,1.123382,1.490358,0.263978,172.33019789091475,178.2994102868669
6.4,0.19,1.082754,1.495096,0.269993,1.09697,1.494378,0.266043,164.4717316824545,177.10864918927157
6.41,0.2,1.057501,1.498678,0.273941,1.070887,1.498263,0.268585,158.19268692751587,178.22425408377677
6.42,0.21,1.032144,1.5013,0.278507,1.045157,1.501227,0.272661,155.80833076082644,179.67858694916714
6.43,0.22,1.007419,1.504486,0.283919,1.020869,1.503966,0.277434,154.25867442855537,177.78594988085706
6.44,0.23,0.983659,1.508108,0.291197,0.996637,1.50729,0.284117,151.38582862610681,176.39343270854872
6.45,0.24,0.960508,1.511244,0.299623,0.973275,1.510416,0.292825,151.9661935173363,176.28929595449495
6.46,0.25,0.937396,1.512957,0.309111,0.95033,1.512828,0.302522,153.00422796617246,179.42856730373026
6.47,0.26,0.913753,1.512883,0.319692,0.925943,1.513358,0.31194,147.5464508444537,-177.76852064501503
6.48,0.27,0.889568,1.511581,0.329134,0.901629,1.513047,0.322064,149.62172740447562,-173.06976304834566
6.49,0.28,0.864914,1.509971,0.338468,0.876917,1.5122,0.330982,148.0491416604223,-169.47980895548594
6.5,0.29,0.841287,1.507932,0.348204,0.853015,1.511333,0.340283,145.96521425052447,-163.82838175319011
6.51,0.3,0.818813,1.505731,0.359639,0.829512,1.509372,0.351146,141.55701423311888,-161.20593520676834
6.52,0.31,0.797953,1.504387,0.371917,0.808254,1.507343,0.363067,139.3328097691884,-163.98850971349253
6.53,0.32,0.778264,1.503276,0.386105,0.788175,1.506033,0.376679,136.43676000501105,-164.45472167751845
6.54,0.33,0.758654,1.501097,0.401182,0.768904,1.503742,0.39141,136.3676046943496,-165.53055119484287
6.55,0.34,0.738155,1.496572,0.416861,0.747949,1.499852,0.407628,136.68884337422452,-161.4843578908423
6.56,0.35,0.717748,1.49106,0.432323,0.727742,1.494636,0.422679,136.02105102026272,-160.31204451505891
6.57,0.36,0.697878,1.485664,0.448192,0.707008,1.488861,0.437225,129.77729643037108,-160.70156817363684
6.58,0.37,0.679637,1.480384,0.463508,0.686957,1.48299,0.451554,121.4811080077315,-160.40371475407687
6.59,0.38,0.660652,1.473801,0.480333,0.667079,1.47642,0.467558,116.7066015843292,-157.82912347943008
6.6,0.39,0.642532,1.467185,0.497874,0.648812,1.470026,0.485495,116.89917124077293,-155.6585494164899
6.61,0.4,0.625649,1.460462,0.51743,0.632078,1.463607,0.504999,117.34686637672719,-153.93260008074128
6.62,0.41,0.610412,1.453406,0.537928,0.616675,1.456888,0.525571,116.87763440561982,-150.92753392651218
6.63,0.42,0.59506,1.444417,0.558923,0.601638,1.448555,0.546868,118.61978292883747,-147.82737367337492
6.64,0.43,0.57963,1.433749,0.579642,0.585967,1.438436,0.567627,117.80824257284469,-143.51246593384127
6.65,0.44,0.563831,1.422318,0.600323,0.569565,1.427531,0.588257,115.41798432985873,-137.72481896812093
6.66,0.45,0.548917,1.410951,0.621011,0.553425,1.416693,0.608711,110.12809070655688,-128.1351856810916
6.67,0.46,0.53508,1.400165,0.642582,0.53825,1.405578,0.629341,103.4636517723871,-120.35439992520077
6.68,0.47,0.522524,1.389448,0.66513,0.525442,1.394394,0.651885,102.42433459032434,-120.53940181034687
6.69,0.48,0.511305,1.379658,0.688594,0.513943,1.384071,0.675247,101.18026499494142,-120.87010795486786
6.7,0.49,0.501053,1.369338,0.713684,0.503541,1.374101,0.699923,100.2484108020027,-117.58075973279465
6.71,0.5,0.491245,1.357515,0.739349,0.494381,1.362548,0.726077,103.29440730067437,-121.92652270049359
6.72,0.51,0.48178,1.343509,0.765014,0.484721,1.349553,0.751717,102.47176521723277,-115.94747470381716
6.73,0.52,0.472587,1.329154,0.790076,0.474529,1.335185,0.776832,98.34197167720428,-107.84871348875963
6.74,0.53,0.463501,1.315325,0.815645,0.464564,1.320498,0.802318,94.56042184743922,-101.61206873653636
6.75,0.54,0.454986,1.300646,0.841913,0.455314,1.305475,0.828687,91.42062334759872,-93.88573093996696
6.76,0.55,0.447657,1.286516,0.868883,0.447732,1.290929,0.855325,90.31694494999417,-90.9736618637845
6.77,0.56,0.441927,1.272825,0.896501,0.441575,1.277173,0.882914,88.51596348948037,-85.37161309647978
6.78,0.57,0.437631,1.260028,0.925436,0.437158,1.26483,0.911513,88.05426381604755,-84.37447673018356
6.79,0.58,0.434427,1.247068,0.954673,0.433928,1.251756,0.940968,87.914777825704,-83.9242009468728
6.8,0.59,0.431787,1.231589,0.984455,0.431579,1.236776,0.971135,89.10536384424746,-87.7036552181642
6.81,0.6,0.428477,1.214269,1.014546,0.428358,1.219995,1.001183,89.48978391546619,-88.8094278021307
6.82,0.61,0.425616,1.196586,1.044437,0.424704,1.202524,1.030988,86.12061297586807,-81.2683396935284
6.83,0.62,0.423322,1.179115,1.074276,0.421554,1.185031,1.061449,82.15212825150681,-73.36119432957388
6.84,0.63,0.422126,1.162152,1.104446,0.419852,1.167637,1.091634,79.93539425627877,-67.48182586101696
6.85,0.64,0.422301,1.146385,1.134927,0.419724,1.151817,1.121841,78.85940918416993,-64.61982762638641
6.86,0.65,0.423606,1.132411,1.166428,0.420966,1.136971,1.153005,78.8732359770447,-59.931417178137224
6.87,0.66,0.426173,1.119661,1.198691,0.423313,1.123672,1.18499,78.20916840166863,-54.509643911472374
6.88,0.67,0.42974,1.105523,1.231322,0.426618,1.10976,1.217816,76.98431676185476,-53.61564818416429
6.89,0.68,0.43371,1.089284,1.264641,0.430523,1.093727,1.251166,76.69337588715022,-54.34781850651679
6.9,0.69,0.438208,1.071746,1.29757,0.43421,1.076237,1.284651,72.8044460870445,-48.323728020859505
6.91,0.7,0.442342,1.053944,1.330472,0.437651,1.058347,1.317265,70.44544859799939,-43.186092890971175
6.92,0.71,0.446875,1.03656,1.363707,0.442151,1.040711,1.350653,70.10575140696655,-41.30591794652359
6.93,0.72,0.452392,1.020802,1.397423,0.447859,1.024459,1.383947,71.40830725903484,-38.89487127080426
6.94,0.73,0.458853,1.006642,1.431507,0.454499,1.009749,1.417866,72.29770678960604,-35.51152841492327
6.95,0.74,0.466566,0.994365,1.466418,0.462355,0.997124,1.452679,72.95971121393467,-33.23236760263609
6.96,0.75,0.475391,0.982526,1.501658,0.471211,0.985222,1.488209,72.7345579989852,-32.82104806552459
6.97,0.76,0.485191,0.969314,1.537723,0.480254,0.972206,1.524009,70.2012715883994,-30.360954560045535
6.98,0.77,0.494928,0.953764,1.573661,0.49021,0.958011,1.561012,69.54479079755438,-41.9925795933983
6.99,0.78,0.505296,0.937604,1.608938,0.500161,0.942198,1.596657,67.30894869070053,-41.81723436147116
7.0,0.79,0.515763,0.921616,1.644908,0.51059,0.92599,1.632402,67.52798471497628,-40.21599539515813
