Time (Seconds),Unnamed: 1,X1,Y1,Z1,X2,Y2,Z2,Pxy,Pxz
4.74,0.0,3.792942,0.524627,5.289273,3.79091,0.527541,5.303399,-81.81425636091576,-55.111039159022376
4.75,0.01,3.798542,0.5126,5.232073,3.797119,0.515072,5.249263,-85.26780570391256,-60.07323586017777
4.76,0.02,3.804419,0.501903,5.180428,3.803263,0.504136,5.194634,-85.34785973211248,-62.629885020722305
4.77,0.03,3.810572,0.490715,5.125359,3.809355,0.492554,5.139834,-85.19410310127661,-56.50449669242744
4.78,0.04,3.817693,0.47829,5.070643,3.816433,0.479348,5.085073,-85.00969920117973,-40.01959324209918
4.79,0.05,3.825583,0.464476,5.015672,3.824421,0.465261,5.030173,-85.41854083427869,-34.041362404960246
4.8,0.06,3.833218,0.449452,4.960269,3.831961,0.450834,4.974496,-84.95084958086005,-47.711869453937894
4.81,0.07,3.83946,0.43429,4.904785,3.838152,0.436227,4.919108,-84.78212779617313,-55.96998286456896
4.82,0.08,3.844383,0.421653,4.849727,3.842927,0.42328,4.864276,-84.28511784766836,-48.17468363828802
4.83,0.09,3.848451,0.411623,4.794566,3.847665,0.412547,4.808973,-86.87722069666808,-49.61387089749749
4.84,0.1,3.852073,0.403625,4.739158,3.851118,0.404313,4.753983,-86.31420099919345,-35.76968906311169
4.85,0.11,3.854646,0.398284,4.683324,3.854556,0.39832,4.697705,-89.64143294369549,-21.801409486406648
4.86,0.12,3.855623,0.39601,4.627078,3.856356,0.395123,4.641214,-92.96832385905705,129.56968237919727
4.87,0.13,3.855645,0.394222,4.570387,3.856517,0.393111,4.584779,-93.46726767832709,128.12760577025443
4.88,0.14,3.856671,0.390701,4.512502,3.857553,0.389628,4.526821,-93.52476504835685,129.42001349905152
4.89,0.15,3.858941,0.386209,4.454672,3.859001,0.385962,4.46973,-90.2282991484444,103.65354834170698
4.9,0.16,3.861352,0.381162,4.397188,3.861129,0.38132,4.412176,-89.14758365779022,-35.318341553482874
4.91,0.17,3.862243,0.376567,4.339886,3.862521,0.376364,4.354364,-91.10003243276967,143.86248962634718
4.92,0.18,3.860448,0.37444,4.284459,3.861919,0.373337,4.298514,-95.9748390553542,143.13633489840512
4.93,0.19,3.856797,0.374438,4.229933,3.859287,0.372421,4.243858,-100.1381999242011,140.9911380449941
4.94,0.2,3.852079,0.376721,4.174949,3.85393,0.374942,4.188855,-97.58195847423399,136.13629621684075
4.95,0.21,3.84567,0.382093,4.119599,3.847404,0.380509,4.133764,-96.9791054974201,137.5884626753818
4.96,0.22,3.83816,0.389786,4.065104,3.839759,0.387531,4.078979,-96.57395092321985,125.34010692155974
4.97,0.23,3.829226,0.396453,4.011067,3.831266,0.394178,4.024926,-98.37362226700917,131.8826837024334
4.98,0.24,3.819546,0.401022,3.956735,3.822199,0.398503,3.97051,-100.90141619521211,136.48412939731577
4.99,0.25,3.809808,0.404526,3.902301,3.813135,0.401306,3.915411,-104.23967052468518,135.93632238460512
5.0,0.26,3.80047,0.407082,3.847473,3.803589,0.404569,3.860927,-103.05214296783406,141.14136522009173
5.01,0.27,3.791504,0.411434,3.793154,3.794419,0.408833,3.806538,-102.28698779917468,138.25806370122717
5.02,0.28,3.782351,0.418399,3.740576,3.784655,0.415563,3.753767,-99.90759536060517,129.09081641705782
5.03,0.29,3.771259,0.427206,3.689261,3.774055,0.424748,3.70316,-101.37413073104254,138.68087621350108
5.04,0.3,3.75895,0.43869,3.638879,3.761687,0.435259,3.652074,-101.71851403279184,128.58029596121682
5.05,0.31,3.745782,0.45254,3.589154,3.74859,0.448431,3.601835,-102.48574437301892,124.34784003024787
5.06,0.32,3.731017,0.466076,3.538834,3.734049,0.46234,3.551775,-103.18621698478957,129.0615118893777
5.07,0.33,3.716139,0.478128,3.48877,3.718935,0.474408,3.501409,-102.47407708500232,126.92899590184622
5.08,0.34,3.701267,0.488802,3.437928,3.704552,0.486221,3.452211,-102.9524216199343,141.8435437139108
5.09,0.35,3.687038,0.498504,3.387084,3.690649,0.49594,3.40133,-104.2234622808302,144.62324386295427
5.1,0.36,3.673318,0.507565,3.337123,3.677437,0.504941,3.350639,-106.9485962287993,147.50091429355837
5.11,0.37,3.659005,0.51744,3.287887,3.663544,0.514122,3.301405,-108.56073936820015,143.83327031953897
5.12,0.38,3.643653,0.528243,3.239028,3.647939,0.525161,3.253031,-107.01815876505034,144.28063973210035
5.13,0.39,3.628356,0.540933,3.191502,3.632427,0.538006,3.205787,-105.90671726854708,144.28431957068287
5.14,0.4,3.612163,0.555711,3.144792,3.616149,0.552754,3.158711,-105.98018485247464,143.43025884006187
5.15,0.41,3.594392,0.572359,3.099494,3.598703,0.569701,3.113294,-107.34835073349964,148.3435821247771
5.16,0.42,3.576069,0.590001,3.055211,3.580927,0.586877,3.06892,-109.51258294443993,147.25642921945044
5.17,0.43,3.558606,0.606475,3.011178,3.563653,0.602852,3.024592,-110.61874381733146,144.32724147224488
5.18,0.44,3.541003,0.62218,2.965346,3.545927,0.61873,2.978616,-110.3580038371591,144.9829973129793
5.19,0.45,3.52356,0.636472,2.919176,3.527866,0.633305,2.93272,-107.63685281959201,143.66606220760215
5.2,0.46,3.505787,0.649541,2.873525,3.509879,0.646672,2.887097,-106.77822158215136,144.96477528103952
5.21,0.47,3.487152,0.661855,2.82828,3.491388,0.659087,2.841876,-107.3050612815834,146.8375261429946
5.22,0.48,3.467945,0.673079,2.784135,3.473066,0.670722,2.797872,-110.44489267202066,155.28519690819795
5.23,0.49,3.44913,0.684318,2.740305,3.453925,0.681768,2.753684,-109.71755199683314,151.99577770280735
5.24,0.5,3.430691,0.694933,2.696643,3.435494,0.692999,2.710219,-109.4830712093008,158.06707943344819
5.25,0.51,3.412081,0.705905,2.653325,3.417315,0.703992,2.66668,-111.40086552880739,159.92290269361754
5.26,0.52,3.393528,0.716224,2.610971,3.398793,0.714286,2.624301,-111.55271856124719,159.79178444230826
5.27,0.53,3.374955,0.727196,2.569457,3.379888,0.724297,2.582693,-110.44020713301832,149.5583175317488
5.28,0.54,3.357046,0.739044,2.527243,3.362062,0.735662,2.540753,-110.36898117627247,146.01047990700314
5.29,0.55,3.339744,0.752032,2.484749,3.344664,0.748954,2.498132,-110.18497106359074,147.96950083538133
5.3,0.56,3.322758,0.765912,2.442262,3.327367,0.763045,2.455953,-108.60552373191793,148.1165772765106
5.31,0.57,3.305638,0.778785,2.399891,3.310522,0.776433,2.413191,-110.16414615472407,154.28581368765367
5.32,0.58,3.287685,0.790587,2.357159,3.293228,0.788244,2.37036,-112.77716652046573,157.0864483246336
