Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
5.19,0,3.802457,1.31908,5.463621,3.80313,1.321598,5.476416
5.2,0.01,3.811087,1.313041,5.419442,3.81185,1.315517,5.432412
5.21,0.02,3.81595,1.308312,5.375781,3.817103,1.31083,5.388575
5.22,0.03,3.818766,1.305952,5.330792,3.819267,1.307636,5.343596
5.23,0.04,3.817622,1.304672,5.28618,3.819404,1.306252,5.299096
5.24,0.05,3.815361,1.304274,5.240449,3.817593,1.305528,5.253477
5.25,0.06,3.812485,1.301387,5.194337,3.815059,1.303043,5.207312
5.26,0.07,3.810702,1.296966,5.148145,3.813291,1.298502,5.161093
5.27,0.08,3.809603,1.290486,5.101733,3.812922,1.292857,5.114429
5.28,0.09,3.809405,1.284318,5.055775,3.812467,1.286425,5.068498
5.29,0.1,3.807884,1.279272,5.010619,3.810855,1.281273,5.023383
5.3,0.11,3.80317,1.276161,4.966606,3.807916,1.277483,4.979091
5.31,0.12,3.796532,1.274248,4.923182,3.800541,1.275978,4.935918
5.32,0.13,3.783314,1.27542,4.880541,3.789514,1.276782,4.893126
5.33,0.14,3.771495,1.277821,4.838763,3.776755,1.278583,4.85063
5.34,0.15,3.758606,1.277486,4.794468,3.763198,1.278542,4.80704
5.35,0.16,3.745882,1.274817,4.750378,3.75004,1.276139,4.76304
5.36,0.17,3.733602,1.270594,4.705715,3.73772,1.272735,4.718608
5.37,0.18,3.721742,1.265992,4.661606,3.726415,1.269163,4.674206
5.38,0.19,3.710127,1.261317,4.617655,3.714495,1.264802,4.63009
5.39,0.2,3.697307,1.257665,4.575133,3.702441,1.260687,4.58775
5.4,0.21,3.68282,1.255439,4.534871,3.68959,1.257191,4.546445
5.41,0.22,3.669302,1.253453,4.497753,3.674249,1.255034,4.505702
5.42,0.23,3.650193,1.252249,4.451989,3.656269,1.252193,4.463197
5.43,0.24,3.633009,1.252909,4.409587,3.638745,1.253916,4.422632
5.44,0.25,3.614644,1.253127,4.367109,3.619632,1.25502,4.380066
5.45,0.26,3.594555,1.251517,4.325076,3.600187,1.254115,4.337461
5.46,0.27,3.574987,1.24895,4.282957,3.580442,1.251065,4.295402
5.47,0.28,3.556001,1.244231,4.240642,3.561351,1.246663,4.253279
5.48,0.29,3.537777,1.239017,4.198162,3.543256,1.241284,4.210566
5.49,0.3,3.519994,1.233396,4.155179,3.525165,1.235937,4.168315
5.5,0.31,3.501595,1.227146,4.113443,3.507561,1.230615,4.12658
5.51,0.32,3.482745,1.22181,4.072466,3.487713,1.222925,4.085222
5.52,0.33,3.463122,1.218018,4.030463,3.468221,1.218453,4.044527
5.53,0.34,3.443424,1.214541,3.990797,3.448627,1.215439,4.003715
5.54,0.35,3.423791,1.213556,3.949969,3.429146,1.214224,3.962652
5.55,0.36,3.40424,1.214998,3.908335,3.410063,1.215856,3.921464
5.56,0.37,3.384752,1.218095,3.866481,3.390331,1.218989,3.879378
5.57,0.38,3.364998,1.220352,3.824023,3.370752,1.221635,3.836892
5.58,0.39,3.344615,1.220562,3.781518,3.350552,1.221637,3.794416
5.59,0.4,3.324255,1.21868,3.738742,3.330374,1.220756,3.751762
5.6,0.41,3.303768,1.215273,3.695881,3.309778,1.217509,3.708582
5.61,0.42,3.28314,1.211267,3.653478,3.289657,1.21458,3.665544
5.62,0.43,3.263059,1.20688,3.611699,3.269717,1.210918,3.623794
5.63,0.44,3.243135,1.203369,3.569882,3.249601,1.207118,3.582078
5.64,0.45,3.223429,1.201168,3.528578,3.22973,1.204247,3.541059
5.65,0.46,3.204577,1.202444,3.488713,3.2104,1.203834,3.50127
5.66,0.47,3.18537,1.206015,3.448425,3.191026,1.206786,3.460882
5.67,0.48,3.167572,1.212613,3.407882,3.173092,1.211918,3.420046
5.68,0.49,3.150949,1.22062,3.366759,3.155979,1.219618,3.378996
5.69,0.5,3.133386,1.227988,3.325675,3.138829,1.226951,3.337992
5.7,0.51,3.115873,1.233507,3.284161,3.121,1.23231,3.296371
5.71,0.52,3.097793,1.237785,3.242852,3.102504,1.236443,3.254839
5.72,0.53,3.07846,1.239418,3.200533,3.08379,1.239454,3.21373
5.73,0.54,3.060765,1.24101,3.159107,3.066206,1.241553,3.171702
5.74,0.55,3.043924,1.242947,3.118107,3.049247,1.243113,3.130821
5.75,0.56,3.027372,1.244821,3.077248,3.032357,1.245036,3.090243
5.76,0.57,3.010826,1.247499,3.037228,3.015817,1.247934,3.050216
5.77,0.58,2.994957,1.25147,2.997831,2.999971,1.2513,3.01045
5.78,0.59,2.980055,1.256712,2.958431,2.984915,1.255756,2.971156
5.79,0.6,2.965706,1.263197,2.918703,2.970563,1.261698,2.931272
5.8,0.61,2.95174,1.269852,2.878523,2.956617,1.268299,2.891742
5.81,0.62,2.938063,1.275738,2.837866,2.943072,1.274859,2.851576
5.82,0.63,2.924473,1.280957,2.79715,2.929526,1.280004,2.810891
5.83,0.64,2.910626,1.284848,2.756392,2.915666,1.284306,2.770117
5.84,0.65,2.896962,1.287895,2.715552,2.902069,1.287404,2.729427
5.85,0.66,2.882794,1.289566,2.675312,2.888456,1.289771,2.689388
5.86,0.67,2.869023,1.289877,2.63494,2.874937,1.291182,2.648702
5.87,0.68,2.855644,1.290176,2.594715,2.861378,1.291456,2.607994
5.88,0.69,2.842693,1.290834,2.555034,2.848554,1.291883,2.568355
5.89,0.7,2.830323,1.292982,2.516427,2.836215,1.293123,2.529586
5.9,0.71,2.818573,1.296336,2.478116,2.824538,1.29566,2.491408
5.91,0.72,2.806917,1.301075,2.439732,2.812437,1.299669,2.452611
5.92,0.73,2.79494,1.307164,2.401221,2.800642,1.305922,2.414163
5.93,0.74,2.783765,1.314677,2.362648,2.789242,1.313462,2.375696
5.94,0.75,2.772147,1.322483,2.323765,2.777544,1.321444,2.336996
5.95,0.76,2.760445,1.328836,2.284666,2.766062,1.327665,2.297728
5.96,0.77,2.748909,1.333306,2.244871,2.754337,1.332828,2.258722
5.97,0.78,2.737469,1.335839,2.204989,2.741971,1.335942,2.218292
5.98,0.79,2.725506,1.337339,2.165481,2.729959,1.338284,2.178724
5.99,0.8,2.714307,1.338783,2.1266,2.717984,1.340546,2.139256
6,0.81,2.702799,1.340988,2.088173,2.706611,1.342132,2.101413
6.01,0.82,2.691558,1.345202,2.051141,2.695719,1.345508,2.064508
6.02,0.83,2.680675,1.351171,2.014667,2.685032,1.35058,2.028034
6.03,0.84,2.670059,1.358189,1.978289,2.674361,1.35729,1.991646
6.04,0.85,2.659292,1.366865,1.942131,2.66396,1.365601,1.955445
6.05,0.86,2.648576,1.375802,1.905809,2.653457,1.374219,1.919104
6.06,0.87,2.637643,1.383161,1.868699,2.642414,1.381995,1.881758
6.07,0.88,2.626733,1.388981,1.830644,2.631855,1.387777,1.843863
6.08,0.89,2.616222,1.393193,1.792914,2.621502,1.392373,1.805948
6.09,0.9,2.605964,1.396615,1.755574,2.61101,1.39601,1.768399
6.1,0.91,2.594915,1.400041,1.718654,2.600505,1.399583,1.73154
6.11,0.92,2.584147,1.402809,1.682304,2.589449,1.402793,1.695276
6.12,0.93,2.573115,1.407052,1.647123,2.578737,1.406762,1.65971
6.13,0.94,2.56221,1.413355,1.612862,2.568311,1.412549,1.625342
6.14,0.95,2.551045,1.421555,1.579755,2.557545,1.420237,1.591968
6.15,0.96,2.539073,1.431467,1.547304,2.546324,1.42981,1.559189
6.16,0.97,2.527076,1.440962,1.51402,2.534354,1.439372,1.525961
6.17,0.98,2.514198,1.448728,1.479728,2.521739,1.447508,1.491392
6.18,0.99,2.501961,1.454645,1.445072,2.509312,1.453665,1.456672
6.19,1,2.490128,1.45972,1.410632,2.498283,1.458333,1.421841
6.2,1.01,2.478401,1.464391,1.377072,2.486973,1.462731,1.387332
6.21,1.02,2.466746,1.46837,1.343018,2.474642,1.466954,1.353885
6.22,1.03,2.454807,1.473468,1.310202,2.463112,1.471941,1.32119
6.23,1.04,2.442236,1.47979,1.278575,2.451149,1.478096,1.289612
6.24,1.05,2.429235,1.487615,1.248132,2.437892,1.485477,1.258641
6.25,1.06,2.415686,1.49692,1.218349,2.424138,1.494599,1.229076
6.26,1.07,2.401593,1.506284,1.188284,2.409967,1.503901,1.199159
6.27,1.08,2.386961,1.51341,1.156645,2.394874,1.512166,1.167787
6.28,1.09,2.372395,1.51888,1.124725,2.379759,1.517839,1.136194
