Time (Seconds),Unnamed: 1,X1,Y1,Z1,X2,Y2,Z2,Pxy,Pxz
4.97,0.0,2.346663,1.461786,0.933991,2.35639,1.460026,0.943969,-134.27021248767383,169.74388632325255
4.98,0.01,2.328699,1.470189,0.906744,2.339038,1.46765,0.915217,-140.66475314598594,166.20262353069657
4.99,0.02,2.310791,1.479058,0.880952,2.321505,1.475571,0.88841,-145.15827903017538,161.97189921042752
5.0,0.03,2.291755,1.488901,0.855847,2.302402,1.48494,0.862805,-146.83468451948266,159.59330516920366
5.01,0.04,2.272182,1.500309,0.831043,2.282494,1.496507,0.838419,-144.424497668987,159.7612377009109
5.02,0.05,2.251688,1.51268,0.807518,2.262398,1.509267,0.815451,-143.47229610124035,162.3242648811831
5.03,0.06,2.230228,1.524669,0.783926,2.240965,1.522023,0.792407,-141.69530605950146,166.15602352687162
5.04,0.07,2.208396,1.534829,0.759249,2.219275,1.532879,0.767804,-141.81928877352487,169.83796494465233
5.05,0.08,2.187123,1.542979,0.733558,2.198109,1.541261,0.74235,-141.33001690892618,171.11202260877613
5.06,0.09,2.166211,1.549929,0.707298,2.176851,1.548503,0.716538,-139.028263666485,172.36656034214678
5.07,0.1,2.145353,1.557079,0.682277,2.155538,1.555722,0.691192,-138.80411970016615,172.41088394645962
5.08,0.11,2.124495,1.564937,0.659546,2.135866,1.562921,0.667103,-146.3925700006752,169.94632268903595
5.09,0.12,2.104126,1.573186,0.637993,2.116618,1.570084,0.643721,-155.36696003429796,166.0544450841727
5.1,0.13,2.08319,1.582554,0.616859,2.095029,1.579046,0.622929,-152.85523115729924,163.49497951006714
5.11,0.14,2.061644,1.593153,0.596582,2.073022,1.590165,0.60371,-147.93400263485142,165.28568968555288
5.12,0.15,2.039526,1.604809,0.577379,2.050871,1.602021,0.585267,-145.1897184994401,166.19332857718985
5.13,0.16,2.016803,1.615687,0.558098,2.027908,1.613045,0.566344,-143.40432599003614,166.61750049511386
5.14,0.17,1.993588,1.624604,0.538222,2.004505,1.622236,0.546258,-143.64322806758602,167.76159360358162
5.15,0.18,1.970528,1.631955,0.517478,1.981092,1.629464,0.525156,-143.9900448822778,166.73197356662703
5.16,0.19,1.948007,1.63885,0.497453,1.958614,1.636351,0.50493,-144.81953726666316,166.74292191659015
5.17,0.2,1.92513,1.645708,0.478394,1.936437,1.643091,0.484403,-152.01200491166344,166.9683804752678
5.18,0.21,1.902781,1.653667,0.460856,1.91465,1.650294,0.466611,-154.13234037499114,164.13560866497392
5.19,0.22,1.880266,1.662456,0.445015,1.891555,1.659238,0.450859,-152.63065938488856,164.0894673687973
5.2,0.23,1.857481,1.672773,0.430957,1.868741,1.669672,0.436079,-155.53994551612317,164.60246287770985
5.21,0.24,1.833511,1.682764,0.418226,1.845449,1.680088,0.423702,-155.35892003728384,167.36553499852963
5.22,0.25,1.809124,1.691684,0.405121,1.820907,1.689497,0.410238,-156.526153852193,169.4851921035253
5.23,0.26,1.784243,1.698909,0.391066,1.796142,1.69748,0.396139,-156.90958922410667,173.1519102061758
5.24,0.27,1.759293,1.704716,0.376731,1.771461,1.70402,0.380976,-160.76786325535437,176.7262937552169
5.25,0.28,1.734407,1.709837,0.362215,1.746872,1.708931,0.366439,-161.2800820869304,175.8428517223612
5.26,0.29,1.710342,1.714745,0.348632,1.722315,1.714276,0.353181,-159.19630342990192,177.75678700359302
5.27,0.3,1.686079,1.720174,0.335865,1.6984,1.719956,0.340462,-159.53931252546897,178.9863503956707
5.28,0.31,1.662761,1.727113,0.325873,1.675237,1.726357,0.329116,-165.42905313178377,176.53232536844385
5.29,0.32,1.640042,1.735139,0.317889,1.652946,1.733321,0.318522,-177.19163212823864,171.98057674279664
5.3,0.33,1.616475,1.742689,0.311718,1.629882,1.740626,0.309106,168.97552807684718,171.25223206703535
5.31,0.34,1.590095,1.748066,0.304747,1.60395,1.74737,0.301162,165.49281631904245,177.1241884411831
5.32,0.35,1.564205,1.752149,0.297123,1.577389,1.751856,0.294717,169.65767932215437,178.72687345301367
5.33,0.36,1.538033,1.755097,0.289427,1.550713,1.755927,0.292563,-166.10844253642625,-176.2549092149178
5.34,0.37,1.512161,1.757903,0.281568,1.524188,1.759425,0.289277,-147.34116516351983,-172.78763722970695
5.35,0.38,1.486333,1.760373,0.274905,1.49876,1.762167,0.283205,-146.26101717517187,-171.78535734342958
5.36,0.39,1.461882,1.762854,0.269018,1.474269,1.764726,0.275882,-151.00787764225421,-171.40613931425943
5.37,0.4,1.438277,1.766319,0.26482,1.451697,1.766527,0.261562,166.35418855207337,-179.11202921213783
5.38,0.41,1.41343,1.769591,0.261839,1.42792,1.768759,0.249901,140.51562264299287,176.7137471628611
5.39,0.42,1.388599,1.772925,0.259965,1.403465,1.771417,0.242654,130.65467587517796,174.20775638759454
5.4,0.43,1.363384,1.776139,0.259149,1.37796,1.774479,0.239879,127.10418641250914,173.50281500223937
5.41,0.44,1.337264,1.77757,0.257494,1.351579,1.777202,0.240945,130.86003317724888,178.52740454390653
5.42,0.45,1.310824,1.777507,0.256374,1.324559,1.778502,0.244244,138.55082024314058,-175.85657907994957
5.43,0.46,1.284214,1.77587,0.254418,1.29724,1.778292,0.248241,154.62943780885465,-169.46694634056394
5.44,0.47,1.257738,1.773453,0.252624,1.270512,1.776847,0.250511,170.60751783297476,-165.12052112208895
5.45,0.48,1.232253,1.770668,0.251217,1.244368,1.774769,0.25191,-176.72614499301702,-161.29873240701073
5.46,0.49,1.207014,1.767772,0.249794,1.21886,1.772379,0.25205,-169.21748019301367,-158.74856086927656
5.47,0.5,1.181925,1.764017,0.249704,1.193261,1.768727,0.251033,-173.31333136716674,-157.43758088952458
5.48,0.51,1.156332,1.760676,0.249779,1.168577,1.763833,0.244958,158.50985891923236,-165.54286755051885
5.49,0.52,1.131054,1.758335,0.251127,1.1432,1.760939,0.246082,157.44380556686139,-167.89944427673612
5.5,0.53,1.105967,1.756232,0.25391,1.118078,1.759089,0.248102,154.3792992265015,-166.72652344744694
5.51,0.54,1.081498,1.754123,0.258725,1.093435,1.756846,0.252525,152.55292945888473,-167.1498938362063
5.52,0.55,1.05587,1.750205,0.263447,1.067752,1.753663,0.257444,153.19627392910138,-163.77350151996987
5.53,0.56,1.030084,1.744673,0.267837,1.04178,1.748598,0.261836,152.8384845228326,-161.44902932808372
5.54,0.57,1.003667,1.73765,0.271543,1.014983,1.742276,0.265521,151.97957239536487,-157.76517281488344
5.55,0.58,0.977708,1.730368,0.274956,0.98843,1.734938,0.268639,149.49500418661955,-156.9150145962985
5.56,0.59,0.952045,1.722419,0.278587,0.96235,1.727222,0.272273,148.50368702567346,-155.01050678419557
5.57,0.6,0.926797,1.71492,0.283351,0.936858,1.719607,0.276393,145.33298853952584,-155.02115317923966
5.58,0.61,0.901964,1.707592,0.289422,0.91151,1.712436,0.281953,141.9595934200089,-153.09504636446349
5.59,0.62,0.87808,1.701657,0.297621,0.887829,1.706251,0.290131,142.46550633967541,-154.76888227064921
5.6,0.63,0.853762,1.69597,0.306553,0.863819,1.700285,0.299122,143.53973714995917,-156.77803580143856
5.61,0.64,0.829985,1.689231,0.317695,0.839527,1.694,0.310067,141.36070108801124,-153.44455696931468
5.62,0.65,0.805147,1.680093,0.329167,0.814629,1.685739,0.321315,140.37200282847706,-149.22857022077534
5.63,0.66,0.781026,1.669887,0.340112,0.789485,1.67592,0.332207,136.93899677517666,-144.50334941004442
5.64,0.67,0.756651,1.65906,0.350429,0.764578,1.664927,0.341855,132.75459732921934,-143.49379535388832
5.65,0.68,0.73237,1.647523,0.361018,0.739799,1.653729,0.352212,130.1519611558856,-140.12546544789436
5.66,0.69,0.709421,1.63701,0.372522,0.715702,1.642597,0.363144,123.8125543852268,-138.34664982418005
5.67,0.7,0.684107,1.626438,0.383797,0.691225,1.632152,0.374557,127.60872602359491,-141.24412048132265
5.68,0.71,0.661359,1.616496,0.397629,0.668191,1.622063,0.388082,125.58817163839814,-140.825408685044
5.69,0.72,0.639503,1.607113,0.413781,0.646509,1.61291,0.404246,126.30720489649913,-140.39450065504238
5.7,0.73,0.619054,1.597295,0.431425,0.625263,1.603323,0.421671,122.47917342182095,-135.84741193945976
5.71,0.74,0.597708,1.585321,0.449268,0.603803,1.591921,0.439733,122.58768642956909,-132.72200699681383
5.72,0.75,0.576096,1.571967,0.46694,0.581854,1.578913,0.457784,122.16485281121328,-129.6575875443995
5.73,0.76,0.554089,1.557679,0.483998,0.55951,1.564998,0.474911,120.81888761319684,-126.5264214950393
5.74,0.77,0.532336,1.54289,0.501262,0.537856,1.550286,0.49188,120.47088235593652,-126.73579715849152
5.75,0.78,0.510729,1.528826,0.519008,0.515772,1.535919,0.509338,117.54248348837126,-125.41216697518139
5.76,0.79,0.490113,1.515615,0.538053,0.49506,1.522717,0.528127,116.49111819886082,-124.85969385997672
5.77,0.8,0.471257,1.504007,0.558557,0.475888,1.510419,0.548355,114.41475182537953,-125.8383054551986
5.78,0.81,0.454178,1.493051,0.581752,0.458564,1.499005,0.570941,112.08229125248559,-126.37712952085725
5.79,0.82,0.437805,1.481123,0.605451,0.441956,1.487121,0.594651,111.02435633704913,-124.68571460394637
5.8,0.83,0.420677,1.466682,0.629605,0.424879,1.472862,0.618919,111.46598180530178,-124.21316618036893
5.81,0.84,0.402913,1.450394,0.653395,0.407331,1.457134,0.643159,113.34569969894743,-123.2444251440114
5.82,0.85,0.385392,1.433485,0.677447,0.389307,1.440351,0.666419,109.54513916631448,-119.69183132950118
5.83,0.86,0.367748,1.416841,0.700811,0.371753,1.423492,0.690358,110.96401442077189,-121.05488294352838
5.84,0.87,0.351116,1.401479,0.725577,0.354865,1.407588,0.714846,109.25745706706982,-121.53680489677292
5.85,0.88,0.3357,1.387711,0.750737,0.339453,1.392896,0.739508,108.48085889283463,-125.89772281136665
5.86,0.89,0.322569,1.373699,0.778469,0.325694,1.379314,0.767043,105.29626818112484,-119.09790501247289
5.87,0.9,0.310778,1.360815,0.807269,0.313332,1.366169,0.795519,102.26315417367012,-115.50237997019516
5.88,0.91,0.299707,1.346896,0.837028,0.302054,1.352584,0.825677,101.68219178416493,-112.42217305281063
5.89,0.92,0.288286,1.330991,0.867464,0.29068,1.337535,0.85647,102.28467771042908,-110.09410114964209
