Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
6.21,0,1.593812,1.349143,0.298785,1.607099,1.344751,0.302481
6.22,0.01,1.563857,1.357608,0.290695,1.577672,1.353796,0.294387
6.23,0.02,1.535097,1.365784,0.283556,1.549248,1.362213,0.286125
6.24,0.03,1.507579,1.374494,0.27773,1.521884,1.37073,0.278567
6.25,0.04,1.480768,1.383483,0.273094,1.495145,1.37905,0.273282
6.26,0.05,1.453938,1.393172,0.268917,1.468151,1.388437,0.269538
6.27,0.06,1.427785,1.40363,0.266067,1.441698,1.398949,0.266901
6.28,0.07,1.401149,1.414121,0.263996,1.415254,1.4098,0.264766
6.29,0.08,1.373874,1.423616,0.262224,1.3881,1.419587,0.262483
6.3,0.09,1.349482,1.43225,0.260299,1.359693,1.428306,0.259933
6.31,0.1,1.327898,1.438429,0.257061,1.330806,1.436263,0.257717
6.32,0.11,1.295497,1.443841,0.253359,1.302186,1.443883,0.254137
6.33,0.12,1.260788,1.449527,0.251407,1.27512,1.450351,0.251539
6.34,0.13,1.234591,1.456251,0.251667,1.249341,1.456004,0.251287
6.35,0.14,1.209595,1.464009,0.253218,1.223639,1.464333,0.252858
6.36,0.15,1.185812,1.471618,0.255672,1.199809,1.471275,0.255014
6.37,0.16,1.161011,1.480078,0.260307,1.175281,1.478464,0.258152
6.38,0.17,1.135548,1.486218,0.263621,1.149848,1.48486,0.26132
6.39,0.18,1.109303,1.490776,0.265874,1.123382,1.490358,0.263978
6.4,0.19,1.082754,1.495096,0.269993,1.09697,1.494378,0.266043
6.41,0.2,1.057501,1.498678,0.273941,1.070887,1.498263,0.268585
6.42,0.21,1.032144,1.5013,0.278507,1.045157,1.501227,0.272661
6.43,0.22,1.007419,1.504486,0.283919,1.020869,1.503966,0.277434
6.44,0.23,0.983659,1.508108,0.291197,0.996637,1.50729,0.284117
6.45,0.24,0.960508,1.511244,0.299623,0.973275,1.510416,0.292825
6.46,0.25,0.937396,1.512957,0.309111,0.95033,1.512828,0.302522
6.47,0.26,0.913753,1.512883,0.319692,0.925943,1.513358,0.31194
6.48,0.27,0.889568,1.511581,0.329134,0.901629,1.513047,0.322064
6.49,0.28,0.864914,1.509971,0.338468,0.876917,1.5122,0.330982
6.5,0.29,0.841287,1.507932,0.348204,0.853015,1.511333,0.340283
6.51,0.3,0.818813,1.505731,0.359639,0.829512,1.509372,0.351146
6.52,0.31,0.797953,1.504387,0.371917,0.808254,1.507343,0.363067
6.53,0.32,0.778264,1.503276,0.386105,0.788175,1.506033,0.376679
6.54,0.33,0.758654,1.501097,0.401182,0.768904,1.503742,0.39141
6.55,0.34,0.738155,1.496572,0.416861,0.747949,1.499852,0.407628
6.56,0.35,0.717748,1.49106,0.432323,0.727742,1.494636,0.422679
6.57,0.36,0.697878,1.485664,0.448192,0.707008,1.488861,0.437225
6.58,0.37,0.679637,1.480384,0.463508,0.686957,1.48299,0.451554
6.59,0.38,0.660652,1.473801,0.480333,0.667079,1.47642,0.467558
6.6,0.39,0.642532,1.467185,0.497874,0.648812,1.470026,0.485495
6.61,0.4,0.625649,1.460462,0.51743,0.632078,1.463607,0.504999
6.62,0.41,0.610412,1.453406,0.537928,0.616675,1.456888,0.525571
6.63,0.42,0.59506,1.444417,0.558923,0.601638,1.448555,0.546868
6.64,0.43,0.57963,1.433749,0.579642,0.585967,1.438436,0.567627
6.65,0.44,0.563831,1.422318,0.600323,0.569565,1.427531,0.588257
6.66,0.45,0.548917,1.410951,0.621011,0.553425,1.416693,0.608711
6.67,0.46,0.53508,1.400165,0.642582,0.53825,1.405578,0.629341
6.68,0.47,0.522524,1.389448,0.66513,0.525442,1.394394,0.651885
6.69,0.48,0.511305,1.379658,0.688594,0.513943,1.384071,0.675247
6.7,0.49,0.501053,1.369338,0.713684,0.503541,1.374101,0.699923
6.71,0.5,0.491245,1.357515,0.739349,0.494381,1.362548,0.726077
6.72,0.51,0.48178,1.343509,0.765014,0.484721,1.349553,0.751717
6.73,0.52,0.472587,1.329154,0.790076,0.474529,1.335185,0.776832
6.74,0.53,0.463501,1.315325,0.815645,0.464564,1.320498,0.802318
6.75,0.54,0.454986,1.300646,0.841913,0.455314,1.305475,0.828687
6.76,0.55,0.447657,1.286516,0.868883,0.447732,1.290929,0.855325
6.77,0.56,0.441927,1.272825,0.896501,0.441575,1.277173,0.882914
6.78,0.57,0.437631,1.260028,0.925436,0.437158,1.26483,0.911513
6.79,0.58,0.434427,1.247068,0.954673,0.433928,1.251756,0.940968
6.8,0.59,0.431787,1.231589,0.984455,0.431579,1.236776,0.971135
6.81,0.6,0.428477,1.214269,1.014546,0.428358,1.219995,1.001183
6.82,0.61,0.425616,1.196586,1.044437,0.424704,1.202524,1.030988
6.83,0.62,0.423322,1.179115,1.074276,0.421554,1.185031,1.061449
6.84,0.63,0.422126,1.162152,1.104446,0.419852,1.167637,1.091634
6.85,0.64,0.422301,1.146385,1.134927,0.419724,1.151817,1.121841
6.86,0.65,0.423606,1.132411,1.166428,0.420966,1.136971,1.153005
6.87,0.66,0.426173,1.119661,1.198691,0.423313,1.123672,1.18499
6.88,0.67,0.42974,1.105523,1.231322,0.426618,1.10976,1.217816
6.89,0.68,0.43371,1.089284,1.264641,0.430523,1.093727,1.251166
6.9,0.69,0.438208,1.071746,1.29757,0.43421,1.076237,1.284651
6.91,0.7,0.442342,1.053944,1.330472,0.437651,1.058347,1.317265
6.92,0.71,0.446875,1.03656,1.363707,0.442151,1.040711,1.350653
6.93,0.72,0.452392,1.020802,1.397423,0.447859,1.024459,1.383947
6.94,0.73,0.458853,1.006642,1.431507,0.454499,1.009749,1.417866
6.95,0.74,0.466566,0.994365,1.466418,0.462355,0.997124,1.452679
6.96,0.75,0.475391,0.982526,1.501658,0.471211,0.985222,1.488209
6.97,0.76,0.485191,0.969314,1.537723,0.480254,0.972206,1.524009
6.98,0.77,0.494928,0.953764,1.573661,0.49021,0.958011,1.561012
6.99,0.78,0.505296,0.937604,1.608938,0.500161,0.942198,1.596657
7,0.79,0.515763,0.921616,1.644908,0.51059,0.92599,1.632402
7.01,0.8,0.525633,0.907076,1.680903,0.521045,0.911059,1.667966
7.02,0.81,0.535655,0.894924,1.717333,0.531641,0.897946,1.703871
7.03,0.82,0.54679,0.884413,1.754054,0.542325,0.886731,1.740145
7.04,0.83,0.558255,0.875257,1.791675,0.552994,0.875782,1.77391
7.05,0.84,0.570534,0.866784,1.830064,0.566662,0.869108,1.8164
7.06,0.85,0.582835,0.857032,1.868859,0.579109,0.859838,1.854952
7.07,0.86,0.595551,0.845378,1.907597,0.591309,0.848265,1.894566
7.08,0.87,0.608957,0.832094,1.946685,0.604796,0.835734,1.934164
7.09,0.88,0.621914,0.818807,1.985031,0.618037,0.822214,1.971568
7.1,0.89,0.63465,0.806611,2.023968,0.630401,0.809836,2.010598
7.11,0.9,0.646557,0.796731,2.063085,0.642878,0.799302,2.049205
7.12,0.91,0.658093,0.789223,2.102146,0.654699,0.790967,2.088093
7.13,0.92,0.669222,0.783721,2.142386,0.665672,0.785046,2.128159
7.14,0.93,0.679842,0.778803,2.183486,0.676337,0.779775,2.16925
7.15,0.94,0.69066,0.772163,2.225003,0.687396,0.773733,2.210867
7.16,0.95,0.702706,0.763363,2.266326,0.699595,0.766235,2.252589
7.17,0.96,0.715321,0.752358,2.308991,0.711397,0.756685,2.295367
7.18,0.97,0.726341,0.743973,2.350843,0.722124,0.749538,2.338231
7.19,0.98,0.736044,0.74123,2.392028,0.730615,0.745321,2.378319
7.2,0.99,0.743854,0.741605,2.433512,0.738372,0.744245,2.420238
7.21,1,0.750394,0.742604,2.475889,0.745843,0.745371,2.462121
7.22,1.01,0.757311,0.741986,2.518385,0.753935,0.744601,2.504641
7.23,1.02,0.765062,0.738746,2.562711,0.76163,0.741769,2.548205
7.24,1.03,0.772376,0.735795,2.60492,0.769606,0.738183,2.591069
7.25,1.04,0.779219,0.734092,2.647521,0.776826,0.735367,2.633291
7.26,1.05,0.785583,0.733737,2.690281,0.784139,0.734658,2.675771
7.27,1.06,0.79117,0.734946,2.732692,0.790053,0.736851,2.716238
7.28,1.07,0.795494,0.737366,2.774797,0.79463,0.738145,2.760202
7.29,1.08,0.798755,0.74219,2.817492,0.797711,0.742133,2.803237
7.3,1.09,0.801022,0.746777,2.860803,0.800493,0.746437,2.846189
7.31,1.1,0.802855,0.75003,2.904469,0.802977,0.749531,2.890043
7.32,1.11,0.805508,0.751225,2.94843,0.805945,0.751553,2.933853
7.33,1.12,0.808942,0.751727,2.992526,0.809256,0.752352,2.97728
7.34,1.13,0.8126,0.750731,3.035906,0.812502,0.751345,3.021688
7.35,1.14,0.815257,0.74942,3.07972,0.815371,0.750362,3.065193
7.36,1.15,0.817361,0.748708,3.122834,0.816347,0.749878,3.107886
7.37,1.16,0.819619,0.749512,3.165934,0.820235,0.750599,3.151218
7.38,1.17,0.820967,0.751934,3.207797,0.822215,0.752182,3.193237
7.39,1.18,0.822055,0.75534,3.250339,0.823303,0.755469,3.236043
7.4,1.19,0.82358,0.760674,3.292881,0.824463,0.760127,3.278409
7.41,1.2,0.824094,0.765745,3.336022,0.824976,0.76447,3.321494
7.42,1.21,0.823974,0.769376,3.379111,0.8252,0.767904,3.365075
7.43,1.22,0.824095,0.77062,3.423239,0.825208,0.770097,3.409128
