Time (Seconds),Unnamed: 1,X1,Y1,Z1,X2,Y2,Z2,Pxy,Pxz
15.3,12.68,0.197025,1.777498,5.474373,0.199822,1.777133,5.487634,-101.9102136032642,172.56508909241538
15.31,12.69,0.196673,1.77637,5.444708,0.200081,1.776031,5.457633,-104.77127093932441,174.31937065973926
15.32,12.7,0.196679,1.772464,5.413722,0.199338,1.772743,5.426848,-101.45172642282488,-174.01006309663433
15.33,12.71,0.196069,1.766922,5.382217,0.198753,1.767899,5.395308,-101.58657529201523,-159.99804167288647
15.34,12.72,0.195108,1.7615,5.350552,0.198567,1.763257,5.36387,-104.55938582443166,-153.07169514556134
15.35,12.73,0.195479,1.757092,5.319879,0.197891,1.758602,5.333156,-100.29649160175843,-147.9519320203223
15.36,12.74,0.19658,1.752831,5.290057,0.19785,1.753989,5.303002,-95.60320750757293,-137.6410961987538
15.37,12.75,0.197824,1.749221,5.259861,0.19858,1.749578,5.272929,-93.31094151461134,-154.72227776443717
15.38,12.76,0.200809,1.746552,5.229589,0.200751,1.746671,5.242758,-89.74765481624951,-64.0156294088208
15.39,12.77,0.204158,1.744328,5.199643,0.20411,1.744021,5.212656,-89.78865865336593,81.11364770765799
15.4,12.78,0.207554,1.740951,5.168503,0.207057,1.740802,5.181666,-87.8376903427255,16.688667202631663
15.41,12.79,0.21178,1.73592,5.137073,0.212802,1.736217,5.149909,-94.55227637791486,-163.79578393351858
15.42,12.8,0.216344,1.728549,5.104835,0.217209,1.729349,5.11782,-93.81114620111383,-137.23563689614167
15.43,12.81,0.220425,1.71922,5.072434,0.222567,1.721118,5.085667,-99.19460656994475,-138.45623982777028
15.44,12.82,0.223625,1.70791,5.042683,0.227019,1.713673,5.056372,-103.92490357221982,-120.49508083884344
15.45,12.83,0.227672,1.697946,5.00757,0.231192,1.706693,5.028909,-99.36694111644177,-111.92102236287262
15.46,12.84,0.231421,1.687956,4.976224,0.231884,1.692183,4.988721,-92.12177469002448,-96.25091360773627
15.47,12.85,0.23533,1.67957,4.945119,0.238671,1.683668,4.958101,-104.43224555342722,-129.18952610194995
15.48,12.86,0.239583,1.674043,4.913846,0.240579,1.677427,4.927079,-94.30433007747293,-106.40053971564501
15.49,12.87,0.244281,1.671213,4.882596,0.244496,1.6736,4.895689,-90.94076877285148,-95.14681229927724
15.5,12.88,0.248775,1.668144,4.849748,0.249571,1.670348,4.862895,-93.46480816760189,-109.85776959295279
15.51,12.89,0.25246,1.663237,4.815597,0.253794,1.665254,4.829064,-95.65709057961064,-123.47978461369183
15.52,12.9,0.255912,1.656018,4.781439,0.253267,1.655412,4.793785,-77.90777842896945,12.904407231003368
15.53,12.91,0.258762,1.645849,4.7459,0.254024,1.648075,4.773336,-80.20206857552668,-25.165005766596735
15.54,12.92,0.262931,1.63605,4.710995,0.254733,1.641197,4.754167,-79.24802769196232,-32.1220840069552
15.55,12.93,0.267781,1.628046,4.677376,0.266189,1.634182,4.689166,-82.30988178807671,-75.45517558113978
15.56,12.94,0.275426,1.625677,4.627711,0.272926,1.623515,4.64429,-81.42479417833152,40.85325004556025
15.57,12.95,0.276749,1.621054,4.611364,0.275566,1.625625,4.623973,-84.64009282799415,-75.48990795807342
15.58,12.96,0.279929,1.621483,4.577119,0.286061,1.625988,4.590899,-113.98871694624142,-143.6963697793819
15.59,12.97,0.289764,1.627857,4.55783,0.27488,1.626459,4.59286,-66.97970338588149,5.365841745728729
15.6,12.98,0.266262,1.623607,4.535686,0.282763,1.625721,4.538118,-171.61582141775222,-172.69940849064577
15.61,12.99,0.288686,1.615364,4.470167,0.287199,1.617034,4.48313,-83.45614078587417,-48.31751902307208
15.62,13.0,0.292414,1.608875,4.433474,0.291144,1.609652,4.432473,38.244789101220555,-31.45875440692103
15.63,13.01,0.295986,1.602687,4.397297,0.294325,1.604576,4.389385,78.14382752359509,-48.67479444487738
15.64,13.02,0.300229,1.598119,4.361642,0.297072,1.601353,4.352221,71.47387401102318,-45.69027719786453
15.65,13.03,0.304184,1.594744,4.326351,0.29971,1.59953,4.319339,57.460126770752915,-46.929754124776146
15.66,13.04,0.30333,1.599321,4.323538,0.302567,1.598653,4.289095,88.73096040501471,41.201870187420816
15.67,13.05,0.307372,1.599327,4.288338,0.305972,1.598269,4.259844,87.18713984464993,37.078862407086035
15.68,13.06,0.311468,1.59954,4.253112,0.310252,1.597925,4.229943,86.99564928296695,53.02240364732503
15.69,13.07,0.315539,1.599043,4.217527,0.315734,1.597168,4.197748,90.56485742637037,95.93741609948133
15.7,13.08,0.32518,1.596582,4.148482,0.322746,1.595545,4.161616,-79.50102493047801,23.076315721903853
15.71,13.09,0.328006,1.593357,4.110735,0.330632,1.593337,4.122967,-102.11650775988169,179.5636354019465
15.72,13.1,0.331753,1.589079,4.073581,0.333577,1.590083,4.085732,-98.53699110630501,-151.16991637322963
15.73,13.11,0.336144,1.585219,4.036587,0.334463,1.585604,4.049793,-82.74579624466408,-12.899987200393491
15.74,13.12,0.344484,1.58216,4.001315,0.338232,1.580945,4.013733,-63.276449579842065,10.997653719439564
15.75,13.13,0.346641,1.581853,3.966213,0.341455,1.581352,3.966942,-8.00168179472764,5.518006685419151
15.76,13.14,0.350856,1.58213,3.931723,0.345877,1.58196,3.932932,-13.648401038197628,1.955513191375911
15.77,13.15,0.356755,1.584221,3.897395,0.353669,1.585039,3.909939,-76.17890245307376,-14.845870095022688
15.78,13.16,0.36108,1.587936,3.861688,0.359576,1.58952,3.874011,-83.04156730606361,-46.48401467566254
15.79,13.17,0.367528,1.592073,3.824935,0.365216,1.592742,3.837723,-79.75193979302651,-16.138321264209544
15.8,13.18,0.371691,1.594383,3.788038,0.369154,1.594501,3.8008,-78.75656296724725,-2.663000766063536
15.81,13.19,0.375674,1.593507,3.750404,0.373519,1.593683,3.763217,-80.45285751049815,-4.669014394711188
15.82,13.2,0.381187,1.5909,3.713085,0.377181,1.589935,3.726819,-73.73883410900208,13.543867348917882
15.83,13.21,0.386207,1.587433,3.675408,0.38557,1.588359,3.687999,-87.10377883629812,-55.475724152118694
15.84,13.22,0.391921,1.584815,3.639221,0.39102,1.58623,3.651842,-85.91664156320111,-57.51309014018191
15.85,13.23,0.397783,1.583901,3.604159,0.396086,1.584325,3.616756,-82.32761154682252,-14.02829896166598
15.86,13.24,0.404344,1.584557,3.569262,0.401027,1.582991,3.581845,-75.23223355165362,25.272621744353966
15.87,13.25,0.409249,1.585958,3.534147,0.406194,1.585185,3.546675,-76.29567111600689,14.199403485748176
15.88,13.26,0.414259,1.589422,3.49817,0.411129,1.587635,3.511087,-76.37884515785375,29.723191795099797
15.89,13.27,0.418159,1.594634,3.461779,0.415026,1.592333,3.474993,-76.66163985144598,36.295042893602385
15.9,13.28,0.421324,1.598748,3.424087,0.419743,1.597322,3.437584,-83.31898214593708,42.04922089099665
15.91,13.29,0.424113,1.600124,3.386555,0.422158,1.60131,3.399466,-81.38961026318096,-31.24307822744687
15.92,13.3,0.42752,1.599082,3.348681,0.425227,1.603766,3.362874,-80.82267691755088,-63.9164559153693
15.93,13.31,0.43204,1.59629,3.310671,0.431473,1.596683,3.323617,-87.49220154420469,-34.72666935837745
15.94,13.32,0.437026,1.594776,3.274678,0.436333,1.595237,3.287635,-86.9384750292515,-33.63279085777789
15.95,13.33,0.442218,1.59637,3.239964,0.439658,1.595116,3.253462,-79.26096161013962,26.097634415316712
15.96,13.34,0.447338,1.600378,3.206218,0.444463,1.598666,3.219012,-77.33517573256746,30.7728789814344
15.97,13.35,0.450964,1.606892,3.172099,0.44831,1.60522,3.185352,-78.67593458394705,32.21061863159857
15.98,13.36,0.453533,1.61362,3.138457,0.451348,1.612355,3.151561,-80.53342362874466,30.06858282186394
15.99,13.37,0.454719,1.619659,3.103834,0.453481,1.617881,3.116614,-84.46701530650316,55.15096980360237
16.0,13.38,0.458432,1.624427,3.068471,0.454882,1.622507,3.081292,-74.52314980338194,28.406520635747718
16.01,13.39,0.462948,1.628544,3.034023,0.460304,1.627159,3.04671,-78.2279239069131,27.64678509507251
16.02,13.4,0.469176,1.633867,3.0012,0.467013,1.63204,3.014273,-80.6052091691688,40.18644910629421
16.03,13.41,0.47651,1.639688,2.971678,0.473046,1.636828,2.983864,-74.13163621854909,39.544276451722105
16.04,13.42,0.483653,1.647966,2.942445,0.479154,1.644936,2.954165,-68.99951635259804,33.95959622837188
16.05,13.43,0.491737,1.65697,2.912997,0.487707,1.653939,2.925212,-71.7411286175926,36.947161570113906
16.06,13.44,0.500597,1.664886,2.882911,0.497099,1.66206,2.895306,-74.24037276555448,38.93440563669533
16.07,13.45,0.509832,1.669836,2.852562,0.505996,1.667453,2.86481,-72.60975738831779,31.849377903317194
16.08,13.46,0.518306,1.673918,2.821348,0.51421,1.671809,2.833408,-71.2407066992993,27.243602608778584
16.09,13.47,0.525615,1.677992,2.789565,0.521918,1.67638,2.802556,-74.1146204024954,23.55860809179655
16.1,13.48,0.535002,1.68136,2.758866,0.531253,1.680157,2.77147,-73.43513999155357,17.790686087483014
16.11,13.49,0.544424,1.685055,2.729546,0.540539,1.683593,2.741895,-72.53640516383035,20.62228121782382
16.12,13.5,0.554254,1.689353,2.700923,0.551563,1.687733,2.713527,-77.9480915597809,31.048221993511287
16.13,13.51,0.56479,1.693892,2.672418,0.56198,1.692742,2.684896,-77.30890926322535,22.256962659449517
16.14,13.52,0.575279,1.699813,2.644414,0.572516,1.698113,2.656983,-77.60206057446435,31.602874060754253
16.15,13.53,0.585018,1.705462,2.615692,0.582775,1.703768,2.62845,-80.02866038527898,37.06150797728675
16.16,13.54,0.595336,1.709213,2.58662,0.592688,1.708023,2.599401,-78.29491860949177,24.198948949334635
16.17,13.55,0.604615,1.710277,2.557554,0.604162,1.709529,2.569977,-87.91165632747973,58.80027473542296
16.18,13.56,0.617973,1.709455,2.526791,0.616779,1.709381,2.539565,-84.66001518679941,3.5464585932010175
16.19,13.57,0.630685,1.707958,2.496556,0.629147,1.708165,2.509308,-83.12285769829056,-7.665396935323823
16.2,13.58,0.641816,1.705697,2.467116,0.638285,1.706834,2.479789,-74.43089519534888,-17.848823187673148
16.21,13.59,0.652198,1.703689,2.437321,0.64851,1.705087,2.450369,-74.21712512222935,-20.760077045775848
16.22,13.6,0.663018,1.700921,2.408355,0.659383,1.702024,2.421403,-74.43286719213599,-16.879832466752326
16.23,13.61,0.673358,1.69808,2.379478,0.670429,1.698607,2.392559,-77.37893460784721,-10.199805185002663
16.24,13.62,0.684389,1.694839,2.350344,0.681193,1.696408,2.363492,-76.33758903720894,-26.14762919273904
16.25,13.63,0.695302,1.692975,2.321515,0.690889,1.694236,2.334714,-71.51297595441343,-15.947110675997456
16.26,13.64,0.705215,1.691602,2.292155,0.701177,1.693003,2.305268,-72.88437632617712,-19.134418594365833
16.27,13.65,0.714714,1.691216,2.262435,0.711257,1.692412,2.275304,-74.96360959736917,-19.08381423641688
16.28,13.66,0.724108,1.690683,2.232221,0.720388,1.691855,2.244833,-73.56619760067557,-17.487229634663187
16.29,13.67,0.732886,1.688248,2.200632,0.730064,1.689804,2.213353,-77.49217748380836,-28.871551113235505
16.3,13.68,0.74214,1.683353,2.169381,0.740632,1.685074,2.18208,-83.22786784073011,-48.774030923205956
16.31,13.69,0.752352,1.676554,2.137091,0.74965,1.678283,2.150699,-78.76944021547669,-32.61503076569112
16.32,13.7,0.762191,1.668128,2.105938,0.76021,1.671421,2.118567,-81.0851598642427,-58.96976321092932
16.33,13.71,0.772113,1.660877,2.075084,0.769932,1.664366,2.087501,-80.03782901119173,-57.99018864604689
16.34,13.72,0.781129,1.654465,2.04474,0.779465,1.657229,2.057267,-82.43352019544017,-58.950963825056114
16.35,13.73,0.790315,1.64872,2.014539,0.788999,1.650519,2.027178,-84.05565954040192,-53.81387630440464
16.36,13.74,0.799876,1.645218,1.983923,0.798451,1.645815,1.996951,-83.75781403362124,-22.73111874901795
16.37,13.75,0.808225,1.64248,1.952927,0.807684,1.642864,1.965612,-87.55788383893504,-35.36700574523378
16.38,13.76,0.816501,1.640601,1.920417,0.814819,1.640928,1.933449,-82.64566762853524,-11.001717335906564
16.39,13.77,0.824218,1.637432,1.886783,0.82318,1.638072,1.899631,-85.3810610926351,-31.656751856564767
16.4,13.78,0.831857,1.631101,1.852425,0.830465,1.632739,1.865294,-83.82649459173005,-49.64155612993449
16.41,13.79,0.839898,1.623138,1.818137,0.837847,1.624774,1.83142,-81.22239946039572,-38.577952323809924
16.42,13.8,0.847835,1.614755,1.784029,0.846106,1.616745,1.797257,-82.55322333730821,-49.014444655590076
16.43,13.81,0.855655,1.607409,1.751332,0.854334,1.609494,1.763726,-83.91616463438294,-57.64275106427859
16.44,13.82,0.86514,1.602504,1.71814,0.862525,1.603989,1.731214,-78.68922475508154,-29.591273676995517
16.45,13.83,0.873751,1.59936,1.686762,0.872703,1.600034,1.698966,-85.09185279870925,-32.74627763266483
16.46,13.84,0.882834,1.599238,1.653338,0.881179,1.598868,1.665935,-82.51532005003332,12.602099360269813
16.47,13.85,0.891311,1.599689,1.618609,0.888564,1.599433,1.631549,-78.01475156828515,5.324163493429144
16.48,13.86,0.899721,1.598512,1.582942,0.895593,1.599221,1.59528,-71.50099000456935,-9.745684038698492
16.49,13.87,0.908606,1.593742,1.546539,0.90519,1.594483,1.559581,-75.3226280164178,-12.23900654182988
16.5,13.88,0.917367,1.588628,1.51026,0.914509,1.592053,1.517299,-67.9016875649622,-50.15660448932583
16.51,13.89,0.926447,1.584401,1.475268,0.923045,1.584504,1.488371,-75.44536367140287,-1.7341749202602779
16.52,13.9,0.935845,1.581419,1.441967,0.931849,1.581548,1.454088,-71.75386435605326,-1.8489963983165745
16.53,13.91,0.945845,1.581471,1.408625,0.941226,1.580549,1.421235,-69.88238974492502,11.288461766127599
16.54,13.92,0.956512,1.584045,1.376234,0.950854,1.582505,1.388162,-64.62285939499556,15.225981481848626
16.55,13.93,0.968138,1.589269,1.342978,0.961992,1.587008,1.35479,-62.51121381116728,20.197637661817257
16.56,13.94,0.978009,1.592001,1.307761,0.972782,1.591279,1.319621,-66.21570693234128,7.864440784571082
16.57,13.95,0.98814,1.592132,1.2718,0.984139,1.591456,1.28425,-72.18438845846585,9.589996734294997
16.58,13.96,0.998108,1.590846,1.235744,0.993452,1.589897,1.247772,-68.83874018317199,11.52039520222969
16.59,13.97,1.008896,1.590357,1.20014,1.003521,1.589185,1.212234,-66.0379505922637,12.300615389360189
16.6,13.98,1.02007,1.591472,1.166456,1.013984,1.590505,1.178337,-62.87636722261966,9.028213678435796
16.61,13.99,1.032022,1.594483,1.134595,1.025559,1.592617,1.146126,-60.7298441446903,16.104508186934506
16.62,14.0,1.045477,1.600054,1.103482,1.038047,1.597131,1.114867,-56.87100755427243,21.47492995212367
16.63,14.01,1.060315,1.60815,1.073246,1.050614,1.604183,1.083456,-46.464376546245084,22.240974074594504
16.64,14.02,1.07576,1.614749,1.041718,1.067803,1.611394,1.05204,-52.37217050995234,22.862298364072316
16.65,14.03,1.090271,1.617897,1.007345,1.08359,1.615614,1.018674,-59.47106382442316,18.866083342506016
16.66,14.04,1.10481,1.619614,0.972664,1.097998,1.618201,0.983995,-58.98644756100018,11.718569646875686
16.67,14.05,1.118338,1.621516,0.938988,1.112225,1.619946,0.950304,-61.62170298130145,14.4039424849116
16.68,14.06,1.134637,1.625351,0.908036,1.12717,1.623665,0.91899,-55.718966334288645,12.723649141337795
16.69,14.07,1.150663,1.630541,0.879185,1.142624,1.628247,0.889588,-52.304662300378894,15.926567496049541
16.7,14.08,1.168665,1.637608,0.851708,1.159835,1.634551,0.861688,-48.49857708401528,19.09616632204784
16.71,14.09,1.188889,1.647008,0.825526,1.18066,1.6436,0.835273,-49.826943175273485,22.49665160031534
16.72,14.1,1.208444,1.655427,0.799802,1.199352,1.652321,0.808854,-44.87368675773669,18.861142205355208
