0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
43.35376762973963,37.822853298114616,39.66571593861152,47.587750237895875,52.29789146746748,46.91287256655187,44.61100897548475,57.19767190998439,55.61640648918039,54.90816391646492,57.90896600933215,56.07731033076368,57.68294043162759,54.291089352163795,51.970256581366066,48.08654724108035,40.02640254086189,25.148145221081535,36.008492195209506,35.81536088513138,38.243808543608104,26.660170937147253,32.181769908465164,22.848092981396533,23.13449968293775,17.1842700617704,32.21294483359637,26.884249712387927,37.85691781442223,29.113802656710448,38.96934435226321,42.118493887329144,41.79659973329697,33.10726333813186,31.562947069639932
48.87798970056224,53.16346645702226,47.392522207448785,52.32026427677211,56.3992502142141,51.20919769271393,45.887527289353365,60.21754876447528,61.61874707023172,60.25216527212112,63.026896570005235,58.97252766407789,59.098116852239905,51.92431310969514,49.30263342110962,43.85427849695949,29.94282519485115,29.025497500376506,42.3682345113359,43.905811853489695,42.279414096584176,40.104205191677494,36.44161009484043,34.66647703299704,38.44724118413579,23.31476857652923,32.346231345202675,18.11759567841782,31.614374578931244,30.847879352719758,36.58236453485919,35.59911942364341,30.385013238590787,27.40184937575963,38.15409352299707
51.06962123458447,57.56621862500299,51.905192116737155,53.11394537619224,58.583144968633476,46.86217555907652,37.58864260980042,54.256975721973234,61.24461492181727,58.75310524986866,58.93236531570008,49.56196590749336,47.03429379042828,40.74664053989087,37.49807582788602,34.8583924439117,34.46122873613275,28.98127969892344,37.28711629379302,41.11464682219313,37.26181084880115,33.813348799472806,36.34769063039442,33.55112598697118,38.51865930834878,24.085584799660896,39.175351091660524,26.163021629881932,33.46621701936175,27.97339083302453,32.102942842624834,37.86329753581817,29.613591657498425,28.23152404731342,36.10161990841276
53.81243050211091,55.89237505297866,58.29800618799435,52.047156812338784,51.044640906568816,38.87995333156447,30.613044658478895,40.60957126601907,50.51176585488733,44.59277759559589,45.07897875225325,39.56141356748384,40.777431848580264,37.26367168322551,34.33242092484213,32.84687726615931,31.700948474192106,34.13795524126756,35.70435639702594,40.55488408156927,38.58177440383255,21.818601764523166,32.087379527042636,27.74655989581955,29.017818265381596,24.531250801525566,36.998249662940985,21.364689951503827,26.862560362774268,22.31424213814387,25.07566623908053,35.77534272759135,29.64328381229244,30.232731741021972,37.83618159776853
48.1619982148519,52.09273668822803,57.049781231554256,45.307646401806416,41.47068331376393,34.59149785666815,32.056136060557776,34.61822646594742,41.06878024699243,39.270148678149226,43.1152765987219,37.68931028979476,38.14962443100712,37.240173774498544,30.14504584276158,29.770269944352574,27.11405668673548,29.821526912212576,36.05538015974949,34.4259686625752,37.70864732451423,26.88968100275611,24.703844928635423,25.189995753943847,35.21468457527995,22.138920029924147,28.595587112156995,28.569266301369098,25.473913243761253,24.046399213764875,24.216619039417157,32.99047398181932,29.82919624658476,27.93536592959051,41.03529655591299
46.35532826968013,49.862042110562506,56.49421952366367,38.41851902841303,40.41258984045834,34.99360475036599,31.39721998171938,38.312806029374684,41.38962041797201,38.33854841631791,41.12186352102248,36.16650848528083,37.239503539921664,34.58172805601835,28.660794798139783,27.248861069792355,27.954013267949094,29.69575817498943,33.58608943223524,33.17378899739772,36.03307090576075,29.589804263976312,29.0415180485434,24.972354772384527,35.96667895031842,29.510904315086492,35.05365937657679,24.00565192450224,27.848984974108358,25.441346805403313,26.016763615602287,35.78440843316456,32.85030493714717,30.007405164724354,42.53149680751797
40.76363302156636,43.41421259950015,43.99606055614578,29.341896055602085,35.81856189079015,31.111847034197037,23.60462756419852,32.951317375914876,36.740907441474796,32.3113120638411,38.68275243438765,28.73295076193346,32.14264230537921,29.139113468849057,24.605893723938873,27.566473603611485,25.52810771622291,28.536447246328244,41.34904763165494,34.01471405617172,39.24568991570568,27.028049678973428,27.94050560857173,27.26898434217349,29.732705865189423,26.310003248868433,34.82256609457176,32.43471037188067,30.786941547149887,23.17105271544812,25.232476750340595,33.158128547519766,29.345358176092912,32.50387524912074,39.698280641039524
36.49403457816201,37.79072411672044,34.82610754154369,23.897669877222857,29.27892981048312,26.813568233605853,22.857459105363205,34.26785476484778,38.36185820974735,29.364472010766814,33.30562099148847,29.279215253769074,30.247886970043428,29.449641222721667,25.07586111728714,24.644137379594678,24.44169315243304,32.11160015493195,37.95129755792324,32.122012929109474,27.79283176717577,29.788722877796594,24.471335725997633,23.080339778606785,32.64612034864216,24.35356692603751,36.36401745435769,24.525530247092718,36.914320810735774,25.28829609091125,23.469937772326297,32.264369168947155,28.514973788564582,29.306023938039324,41.33585942430437
27.79185105609311,37.481147549061134,32.47650016861944,19.694790755727347,28.642983740522567,25.866923576379882,20.421247699061933,34.768157189871374,39.97564188625773,31.656659982876512,35.9531105603498,34.99203368960138,35.793118602413415,30.32874930753544,31.749254780051533,27.83994558950517,31.382094039470374,24.63102391011931,37.57489770383762,31.969838340683065,32.23372641886999,27.936515630926422,28.062373505841748,33.25294447820659,38.93354312064965,25.47208384787867,33.575879160601055,26.46960714248071,39.1652577150488,27.7455231472683,28.908047728852228,33.41915122852349,28.68889777582944,34.533446201670614,36.16511193643116
22.010600310451608,27.003450521871727,24.00480831704306,22.853694958421983,27.85764199881131,24.95623104791687,17.72402955183074,34.46278112244196,35.484409250846525,30.764027118183225,33.05779803179598,30.551542205531074,32.09450767390295,25.949468533971803,26.240102087024393,23.91489238659073,21.298847384283526,20.53121638504336,29.34969143591349,18.584227034714424,28.675218555663008,29.1566262110985,27.391752629310076,27.959179790825157,40.828628996892625,28.101164146075998,34.872944675772175,27.632907050327223,38.06854020697671,26.513184233193716,24.962220389500224,35.19962758623767,31.176893040483343,35.06878943298879,30.376756795502562
