Time (Seconds),Unnamed: 1,X1,Y1,Z1,X2,Y2,Z2,Pxy,Pxz
74.09,71.6,3.624171,0.526075,5.916333,3.589071,0.532014,5.953317,-46.497151650192514,-9.603617236806617
74.1,71.61,3.648036,0.519884,5.87653,3.612485,0.527914,5.915637,-47.72696731380964,-12.727966688096938
74.11,71.62,3.658813,0.519607,5.835843,3.635933,0.522788,5.874553,-59.414290914828754,-7.915078888194336
74.12,71.63,3.679698,0.514563,5.797491,3.658545,0.516854,5.834759,-60.42112422222845,-6.181390762268192
74.13,71.64,3.698471,0.510386,5.758171,3.679792,0.511512,5.795465,-63.39563235178766,-3.449706687511081
74.14,71.65,3.718429,0.507052,5.717907,3.698471,0.508141,5.75331,-60.588411924766234,-3.1232233398299725
74.15,71.66,3.736083,0.505634,5.677367,3.7149,0.506441,5.710133,-57.11760184919339,-2.181718571559183
74.16,71.67,3.750495,0.506756,5.634693,3.73061,0.505037,5.668688,-59.674971505898114,4.940769117237898
74.17,71.68,3.765369,0.507345,5.590738,3.745603,0.504668,5.62701,-61.41234405042018,7.712900547628786
74.18,71.69,3.777368,0.508493,5.54704,3.761206,0.504865,5.58494,-66.90475818907754,12.651867721871522
74.19,71.7,3.794333,0.507509,5.505838,3.77713,0.50436,5.542576,-64.90810482950927,10.37312162875445
74.2,71.71,3.80921,0.506242,5.464937,3.79286,0.503327,5.499612,-64.75512546409077,10.108903566170655
74.21,71.72,3.824616,0.501993,5.426376,3.807816,0.501959,5.456534,-60.87930190792191,0.11595558594227756
74.22,71.73,3.84796,0.496786,5.375758,3.821409,0.501504,5.411324,-53.25764584261064,-10.076042361813165
74.23,71.74,3.845972,0.503698,5.329302,3.832767,0.501913,5.368378,-71.32828402942376,7.698355023637538
74.24,71.75,3.882163,0.492842,5.288051,3.843253,0.502273,5.329829,-47.03568245206802,-13.624592570608158
74.25,71.76,3.880769,0.502883,5.249346,3.854571,0.505646,5.279938,-49.42431881886465,-6.020504093061479
74.26,71.77,3.871259,0.515332,5.204829,3.866642,0.512449,5.217555,-70.05919979403342,31.981952090819693
74.27,71.78,3.865413,0.524414,5.162015,3.878109,0.518786,5.157964,162.30331944281608,156.09280611043357
74.28,71.79,3.885734,0.519772,5.115596,3.888818,0.523592,5.104867,106.03704538209149,-128.91497290930803
74.29,71.8,3.894397,0.520142,5.074419,3.897663,0.527285,5.058973,101.93912439769116,-114.57134158122717
74.3,71.81,3.902381,0.521271,5.035024,3.904571,0.530288,5.018517,97.55735342469139,-103.65136203528871
74.31,71.82,3.905989,0.526459,4.98979,3.909471,0.533025,4.981734,113.37518007657775,-117.9373492137738
74.32,71.83,3.908738,0.530422,4.948137,3.912292,0.535919,4.946855,160.16459607851672,-122.88406117013446
74.33,71.84,3.909304,0.536866,4.90734,3.912963,0.539393,4.912115,-127.46232216993292,-145.37003862326586
74.34,71.85,3.90929,0.543768,4.869486,3.911412,0.543872,4.875748,-108.71994556701233,-177.19415790753337
74.35,71.86,3.906508,0.550707,4.823285,3.907567,0.549779,4.835987,-94.76588151322572,138.77196810919216
74.36,71.87,3.90604,0.556505,4.781132,3.902553,0.556541,4.79394,-74.77024530315761,-0.5915040963173216
74.37,71.88,3.904408,0.561882,4.739337,3.89754,0.564768,4.751613,-60.774487050611704,-22.792616707746983
74.38,71.89,3.900872,0.567526,4.69906,3.899087,0.568142,4.711293,-81.698173370159,-19.039453959842454
74.39,71.9,3.895437,0.572779,4.663178,3.897476,0.571795,4.672366,-102.51229976345589,154.23853112436635
