Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
111.24,108.62,0.724328,1.440455,6.731244,0.731216,1.442857,6.742464
111.25,108.63,0.702479,1.430673,6.712368,0.708056,1.432821,6.723937
111.26,108.64,0.681529,1.420201,6.69317,0.688478,1.422661,6.704195
111.27,108.65,0.662567,1.410562,6.673799,0.668515,1.412673,6.685335
111.28,108.66,0.643901,1.402378,6.654396,0.64893,1.404068,6.666355
111.29,108.67,0.624568,1.395708,6.633555,0.632092,1.397524,6.645002
111.3,108.68,0.611289,1.391551,6.610202,0.615584,1.392324,6.622304
111.31,108.69,0.593786,1.384892,6.587209,0.600144,1.386423,6.598606
111.32,108.7,0.574334,1.375325,6.563887,0.582079,1.377325,6.575283
111.33,108.71,0.559316,1.365821,6.539234,0.563228,1.366807,6.551297
111.34,108.72,0.543464,1.357585,6.514083,0.548904,1.358524,6.525624
111.35,108.73,0.525608,1.350821,6.489678,0.533958,1.352049,6.501078
111.36,108.74,0.512407,1.34785,6.465378,0.519564,1.347677,6.476818
111.37,108.75,0.500795,1.347266,6.439279,0.507366,1.346678,6.450915
111.38,108.76,0.486177,1.344131,6.411825,0.493816,1.344738,6.423172
111.39,108.77,0.474247,1.339698,6.383403,0.479285,1.34018,6.39513
111.4,108.78,0.460105,1.334333,6.355175,0.465646,1.334422,6.366798
111.41,108.79,0.444133,1.329066,6.326925,0.459029,1.331258,6.339245
111.42,108.8,0.432388,1.325812,6.299473,0.440543,1.326656,6.310973
111.43,108.81,0.421062,1.324503,6.271935,0.428077,1.324798,6.283617
111.44,108.82,0.41265,1.325918,6.243753,0.416674,1.325779,6.25586
111.45,108.83,0.399832,1.32744,6.215485,0.40643,1.327648,6.227533
111.46,108.84,0.390009,1.327654,6.185916,0.395315,1.328349,6.197956
111.47,108.85,0.375828,1.325613,6.156012,0.382658,1.327058,6.168017
111.48,108.86,0.365338,1.323289,6.126168,0.370399,1.324399,6.138268
111.49,108.87,0.352336,1.320337,6.096473,0.357304,1.321361,6.108864
111.5,108.88,0.340518,1.317691,6.067326,0.346191,1.318971,6.079542
111.51,108.89,0.332433,1.31653,6.03789,0.336626,1.317049,6.050475
111.52,108.9,0.32666,1.316052,6.008337,0.32792,1.315986,6.021402
111.53,108.91,0.316621,1.316278,5.978589,0.320966,1.316514,5.991448
111.54,108.92,0.311024,1.318344,5.948228,0.314731,1.31887,5.960878
111.55,108.93,0.302756,1.319361,5.91675,0.307186,1.320516,5.929494
111.56,108.94,0.29444,1.319159,5.885098,0.300182,1.320849,5.897764
111.57,108.95,0.286901,1.317092,5.85278,0.296453,1.320495,5.866438
111.58,108.96,0.278932,1.313859,5.821015,0.284138,1.316286,5.833808
111.59,108.97,0.272247,1.31087,5.789283,0.275743,1.312827,5.802519
111.6,108.98,0.265728,1.308228,5.758938,0.268231,1.30973,5.771781
111.61,108.99,0.260325,1.306224,5.727877,0.260067,1.306651,5.741173
111.62,109,0.258455,1.306008,5.696993,0.255007,1.304845,5.709818
111.63,109.01,0.255182,1.306056,5.66551,0.252259,1.304848,5.67828
111.64,109.02,0.252904,1.307128,5.633288,0.254816,1.307282,5.646452
111.65,109.03,0.251456,1.30737,5.600314,0.253805,1.307553,5.613461
111.66,109.04,0.24949,1.305914,5.567019,0.250583,1.306076,5.580195
111.67,109.05,0.247467,1.302726,5.533119,0.24929,1.303072,5.54649
111.68,109.06,0.245902,1.298202,5.499958,0.247873,1.299132,5.51299
111.69,109.07,0.243857,1.293008,5.466304,0.246408,1.294531,5.479516
111.7,109.08,0.242784,1.288318,5.433602,0.245661,1.290265,5.446453
111.71,109.09,0.242087,1.284069,5.400701,0.244361,1.286224,5.413728
111.72,109.1,0.242678,1.281754,5.368662,0.243803,1.283354,5.381475
111.73,109.11,0.244659,1.281406,5.33667,0.245046,1.282158,5.349539
111.74,109.12,0.247875,1.28216,5.303955,0.248186,1.282696,5.317242
111.75,109.13,0.251536,1.28153,5.270185,0.251436,1.282251,5.283224
111.76,109.14,0.253908,1.278874,5.235676,0.254686,1.279907,5.248568
111.77,109.15,0.256071,1.274478,5.200914,0.257006,1.276248,5.21374
111.78,109.16,0.257639,1.268938,5.16631,0.258176,1.271154,5.179059
111.79,109.17,0.259776,1.263108,5.131734,0.260781,1.265717,5.144661
111.8,109.18,0.262399,1.25725,5.098022,0.262949,1.259867,5.110694
111.81,109.19,0.265899,1.251697,5.064541,0.265949,1.254272,5.077283
111.82,109.2,0.270244,1.247459,5.031833,0.270082,1.249705,5.044434
111.83,109.21,0.27553,1.244808,4.998981,0.274569,1.246427,5.011877
111.84,109.22,0.282011,1.243749,4.966136,0.280332,1.244703,4.979137
111.85,109.23,0.288505,1.243098,4.932326,0.287085,1.244242,4.945287
111.86,109.24,0.294789,1.241791,4.897042,0.292766,1.242751,4.910063
111.87,109.25,0.300253,1.238528,4.861151,0.298711,1.240245,4.874075
111.88,109.26,0.305554,1.233635,4.825448,0.304782,1.236014,4.838369
111.89,109.27,0.311136,1.22788,4.789994,0.310325,1.230309,4.803302
111.9,109.28,0.317262,1.221707,4.754891,0.316243,1.224313,4.768069
111.91,109.29,0.32339,1.215003,4.720286,0.32156,1.219135,4.732809
111.92,109.3,0.330045,1.209828,4.686462,0.326278,1.211645,4.699434
111.93,109.31,0.337212,1.206573,4.653219,0.332104,1.2068,4.66608
111.94,109.32,0.345061,1.204254,4.619542,0.341517,1.203764,4.632347
111.95,109.33,0.353519,1.202217,4.584886,0.351108,1.202052,4.597699
111.96,109.34,0.361448,1.200926,4.549757,0.359178,1.199981,4.562357
111.97,109.35,0.370449,1.198504,4.513077,0.3681,1.198565,4.52577
111.98,109.36,0.379676,1.194214,4.475975,0.377464,1.195401,4.488681
111.99,109.37,0.388773,1.188372,4.439357,0.387212,1.190164,4.451833
112,109.38,0.398358,1.18088,4.402536,0.395859,1.183568,4.415145
112.01,109.39,0.408107,1.172394,4.365882,0.405629,1.178613,4.380749
112.02,109.4,0.420123,1.162397,4.33111,0.415359,1.166096,4.343636
112.03,109.41,0.430105,1.153571,4.296136,0.426454,1.159153,4.307793
112.04,109.42,0.432578,1.151606,4.25708,0.429779,1.155738,4.268383
112.05,109.43,0.44011,1.150863,4.221797,0.438242,1.150536,4.234674
112.06,109.44,0.450708,1.152194,4.217035,0.447414,1.145751,4.199615
112.07,109.45,0.451669,1.147197,4.175231,0.45777,1.141345,4.162492
112.08,109.46,0.469863,1.141196,4.140162,0.468962,1.136639,4.124257
112.09,109.47,0.48845,1.130522,4.101996,0.480638,1.130952,4.085862
112.1,109.48,0.492464,1.126875,4.065509,0.492448,1.123604,4.048261
112.11,109.49,0.508634,1.112493,3.999446,0.504043,1.113915,4.012407
112.12,109.5,0.513589,1.110115,3.990546,0.515414,1.102829,3.977743
112.13,109.51,0.530592,1.094581,3.954713,0.527371,1.086277,3.943198
112.14,109.52,0.53727,1.070662,3.88907,0.539581,1.071008,3.901806
112.15,109.53,0.552197,1.065605,3.866293,0.551807,1.058628,3.854667
112.16,109.54,0.559132,1.047893,3.815728,0.558797,1.055792,3.825687
112.17,109.55,0.564403,1.034968,3.777951,0.563183,1.042531,3.7881
112.18,109.56,0.571952,1.021306,3.741564,0.570036,1.028324,3.752463
112.19,109.57,0.5835,1.007254,3.706776,0.58075,1.013441,3.718178
112.2,109.58,0.596769,0.993548,3.672198,0.592859,0.99883,3.683294
112.21,109.59,0.610774,0.982512,3.636921,0.605909,0.985888,3.64881
112.22,109.6,0.623511,0.972133,3.599305,0.618856,0.974322,3.611953
112.23,109.61,0.634245,0.959737,3.560048,0.630762,0.962462,3.572325
112.24,109.62,0.644123,0.944621,3.520002,0.640852,0.948615,3.531996
112.25,109.63,0.654938,0.926867,3.481558,0.651922,0.932097,3.492662
112.26,109.64,0.667195,0.908587,3.443946,0.663139,0.913672,3.455383
112.27,109.65,0.678898,0.891492,3.406153,0.67472,0.896281,3.418603
112.28,109.66,0.690835,0.877213,3.369053,0.686228,0.880771,3.381231
112.29,109.67,0.702463,0.864318,3.331337,0.697553,0.86604,3.343991
112.3,109.68,0.714826,0.852657,3.292123,0.710356,0.854262,3.304338
112.31,109.69,0.727138,0.842313,3.2514,0.723716,0.844191,3.263689
112.32,109.7,0.739767,0.833041,3.20965,0.736526,0.834471,3.222505
112.33,109.71,0.752596,0.822327,3.167338,0.748588,0.823448,3.180541
112.34,109.72,0.765984,0.808848,3.126262,0.761739,0.810954,3.138555
112.35,109.73,0.780443,0.794805,3.084603,0.775832,0.796679,3.097576
112.36,109.74,0.793722,0.780435,3.043262,0.790538,0.783031,3.056173
112.37,109.75,0.80659,0.767828,3.001817,0.803765,0.770431,3.014686
112.38,109.76,0.818581,0.758411,2.960097,0.816164,0.760538,2.973847
112.39,109.77,0.83009,0.751631,2.918546,0.827713,0.753393,2.931632
112.4,109.78,0.841891,0.747864,2.875836,0.838916,0.748768,2.889081
112.41,109.79,0.852096,0.744718,2.832041,0.849619,0.745094,2.845171
112.42,109.8,0.860876,0.738897,2.786277,0.859438,0.739989,2.799197
112.43,109.81,0.869418,0.730948,2.740736,0.86874,0.732693,2.753231
112.44,109.82,0.877531,0.721467,2.695882,0.877568,0.723727,2.708493
112.45,109.83,0.890282,0.713503,2.650223,0.888212,0.714909,2.663393
112.46,109.84,0.900863,0.707721,2.606676,0.898169,0.708257,2.620368
112.47,109.85,0.910976,0.705291,2.56472,0.908168,0.704651,2.57752
112.48,109.86,0.919481,0.704104,2.520811,0.916856,0.703223,2.533927
112.49,109.87,0.926041,0.707541,2.475796,0.923617,0.706683,2.489072
112.5,109.88,0.930856,0.71147,2.430124,0.929842,0.711598,2.443213
112.51,109.89,0.936862,0.713948,2.383904,0.935787,0.714463,2.396993
112.52,109.9,0.943475,0.714808,2.337377,0.942214,0.714452,2.350491
112.53,109.91,0.949686,0.714109,2.291016,0.948772,0.71379,2.304132
112.54,109.92,0.956514,0.714853,2.246046,0.954975,0.713891,2.259254
112.55,109.93,0.962782,0.718955,2.202849,0.962082,0.716588,2.215608
112.56,109.94,0.969407,0.725264,2.159978,0.9686,0.721548,2.173059
112.57,109.95,0.976454,0.732423,2.120531,0.974791,0.730483,2.131647
112.58,109.96,0.982812,0.743102,2.08706,0.982024,0.739364,2.093699
112.59,109.97,0.991444,0.758479,2.030751,0.990523,0.755747,2.043368
112.6,109.98,0.998739,0.766732,1.986063,0.997737,0.765766,1.997896
112.61,109.99,1.005587,0.773013,1.940376,1.004187,0.770751,1.953106
112.62,110,1.012946,0.779597,1.895946,1.010897,0.776354,1.908784
112.63,110.01,1.020375,0.787365,1.853019,1.017945,0.783358,1.865708
