Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
57.02,54.4,0.850543,1.589776,6.606518,0.862923,1.591013,6.616222
57.03,54.41,0.82934,1.585574,6.582477,0.83617,1.585227,6.592736
57.04,54.42,0.808053,1.5802,6.55835,0.814015,1.579867,6.568424
57.05,54.43,0.781881,1.57537,6.534685,0.791415,1.575506,6.544705
57.06,54.44,0.760488,1.573796,6.512121,0.771884,1.573634,6.521517
57.07,54.45,0.741499,1.57617,6.489085,0.750772,1.574789,6.499047
57.08,54.46,0.72284,1.58001,6.466296,0.732083,1.578176,6.476245
57.09,54.47,0.704121,1.581243,6.441806,0.710759,1.579071,6.452023
57.1,54.48,0.681241,1.579802,6.415667,0.691733,1.579094,6.425301
57.11,54.49,0.664004,1.580308,6.389636,0.673443,1.579662,6.399684
57.12,54.5,0.64758,1.583401,6.365915,0.65485,1.581406,6.376091
57.13,54.51,0.626324,1.587134,6.344397,0.635218,1.583783,6.353416
57.14,54.52,0.611719,1.594424,6.321421,0.618891,1.590639,6.331008
57.15,54.53,0.591565,1.601963,6.297963,0.601217,1.599172,6.307835
57.16,54.54,0.571598,1.60733,6.273739,0.581723,1.605878,6.283464
57.17,54.55,0.55189,1.611409,6.249212,0.561901,1.609832,6.259026
57.18,54.56,0.534113,1.615502,6.22435,0.544013,1.613737,6.235478
57.19,54.57,0.522104,1.62117,6.200348,0.529003,1.619265,6.21116
57.2,54.58,0.503971,1.627474,6.176409,0.510929,1.624511,6.186839
57.21,54.59,0.486366,1.634386,6.153427,0.49462,1.631942,6.164155
57.22,54.6,0.471844,1.643881,6.129969,0.480171,1.64178,6.140977
57.23,54.61,0.457557,1.654145,6.106721,0.466651,1.652299,6.117751
57.24,54.62,0.441787,1.662228,6.083697,0.450647,1.660314,6.095052
57.25,54.63,0.423291,1.668235,6.059884,0.432233,1.666408,6.071235
57.26,54.64,0.404832,1.673161,6.035736,0.413223,1.671244,6.047101
57.27,54.65,0.387674,1.67798,6.01106,0.396197,1.676716,6.022402
57.28,54.66,0.37239,1.683391,5.986853,0.380718,1.682294,5.998317
57.29,54.67,0.358342,1.689133,5.963374,0.366289,1.687345,5.975098
57.3,54.68,0.346899,1.695553,5.939243,0.353526,1.693475,5.951328
57.31,54.69,0.335938,1.702668,5.914834,0.344037,1.700681,5.926584
57.32,54.7,0.326754,1.709576,5.889583,0.333078,1.707521,5.901893
57.33,54.71,0.317027,1.715616,5.864032,0.322657,1.713584,5.876635
57.34,54.72,0.305231,1.720398,5.838033,0.31851,1.719487,5.851712
57.35,54.73,0.292328,1.723563,5.811749,0.300872,1.722763,5.824142
57.36,54.74,0.280953,1.726538,5.786,0.286635,1.725669,5.798795
57.37,54.75,0.271403,1.729159,5.761379,0.276679,1.728019,5.773949
57.38,54.76,0.262375,1.731427,5.736012,0.266511,1.729827,5.748701
57.39,54.77,0.255135,1.733338,5.710098,0.258222,1.731905,5.723084
57.4,54.78,0.248575,1.735922,5.68413,0.252406,1.73484,5.697137
57.41,54.79,0.244679,1.739232,5.65797,0.249255,1.738507,5.670951
57.42,54.8,0.242231,1.742283,5.631004,0.244792,1.741336,5.644064
57.43,54.81,0.238469,1.743524,5.602929,0.242779,1.743271,5.616021
57.44,54.82,0.234491,1.742711,5.574269,0.238484,1.743069,5.587465
57.45,54.83,0.229261,1.740264,5.545412,0.232958,1.741126,5.558943
57.46,54.84,0.224172,1.737585,5.517616,0.227522,1.738846,5.531
57.47,54.85,0.220742,1.735257,5.49086,0.222484,1.736439,5.503993
57.48,54.86,0.217968,1.73294,5.463839,0.219048,1.733863,5.477164
57.49,54.87,0.216725,1.731043,5.436857,0.217895,1.731219,5.450228
57.5,54.88,0.217201,1.730018,5.409379,0.218569,1.730292,5.422425
57.51,54.89,0.218116,1.729639,5.381211,0.220343,1.730085,5.394588
57.52,54.9,0.221426,1.728773,5.353271,0.221693,1.728937,5.366471
57.53,54.91,0.22249,1.725541,5.324026,0.225044,1.727712,5.337668
57.54,54.92,0.223734,1.720513,5.29428,0.224361,1.722036,5.307324
57.55,54.93,0.224438,1.713695,5.264506,0.22578,1.715922,5.277351
57.56,54.94,0.225279,1.706168,5.235135,0.226223,1.708938,5.24793
57.57,54.95,0.22698,1.699647,5.206342,0.227547,1.701914,5.219268
57.58,54.96,0.229376,1.692596,5.178376,0.228863,1.69433,5.191179
57.59,54.97,0.232901,1.685639,5.149852,0.232026,1.687281,5.162947
57.6,54.98,0.237039,1.679734,5.121351,0.236452,1.681064,5.134365
57.61,54.99,0.241847,1.674912,5.09261,0.243327,1.676539,5.105789
57.62,55,0.247239,1.670533,5.062973,0.247167,1.672015,5.076121
57.63,55.01,0.253301,1.665443,5.033224,0.253443,1.667407,5.046103
57.64,55.02,0.259414,1.658903,5.00219,0.260607,1.661651,5.015533
57.65,55.03,0.264827,1.650035,4.970959,0.266427,1.653045,4.984262
57.66,55.04,0.270411,1.639476,4.940135,0.27094,1.642904,4.953006
57.67,55.05,0.276311,1.627944,4.909274,0.274062,1.632187,4.921784
57.68,55.06,0.282665,1.616521,4.879048,0.280051,1.621203,4.891577
57.69,55.07,0.289159,1.606182,4.849491,0.290298,1.61053,4.862348
57.7,55.08,0.295742,1.596493,4.819774,0.299485,1.600875,4.833097
57.71,55.09,0.303083,1.588627,4.789832,0.301987,1.591506,4.802793
57.72,55.1,0.311261,1.581503,4.759136,0.311466,1.584453,4.772437
57.73,55.11,0.319166,1.57512,4.727696,0.318224,1.578047,4.740566
57.74,55.12,0.327053,1.568404,4.695179,0.326004,1.571328,4.707931
57.75,55.13,0.334765,1.559984,4.661294,0.333167,1.56481,4.674415
57.76,55.14,0.341828,1.549565,4.628467,0.340383,1.552644,4.640934
57.77,55.15,0.349584,1.537265,4.595346,0.348477,1.54087,4.608011
57.78,55.16,0.357215,1.523948,4.562634,0.355851,1.527794,4.574961
57.79,55.17,0.365684,1.511258,4.530643,0.363244,1.515718,4.54263
57.8,55.18,0.374772,1.499962,4.49915,0.370307,1.50343,4.511127
57.81,55.19,0.383307,1.489767,4.467154,0.379184,1.492435,4.479611
57.82,55.2,0.391803,1.480807,4.434283,0.389075,1.483072,4.446985
57.83,55.21,0.400358,1.472601,4.400455,0.396568,1.475005,4.413267
57.84,55.22,0.408225,1.466099,4.365748,0.406873,1.468192,4.378377
57.85,55.23,0.415998,1.459752,4.329903,0.414421,1.461507,4.343015
57.86,55.24,0.423524,1.451391,4.294389,0.421176,1.454182,4.306789
57.87,55.25,0.431692,1.441549,4.258784,0.429792,1.443011,4.271584
57.88,55.26,0.440861,1.429851,4.222959,0.437936,1.430796,4.236627
57.89,55.27,0.449953,1.416743,4.187883,0.445781,1.418372,4.201213
57.9,55.28,0.45854,1.403874,4.153403,0.453518,1.405814,4.166026
57.91,55.29,0.467376,1.392798,4.119035,0.460949,1.394715,4.131163
57.92,55.3,0.475701,1.384554,4.083615,0.468336,1.385336,4.096411
