Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
155.72,153.23,0.991909,0.857682,5.209764,0.991198,0.861345,5.22177
155.73,153.24,0.987099,0.855096,5.163558,0.985583,0.856598,5.182518
155.74,153.25,0.981484,0.851989,5.131069,0.980189,0.852731,5.14344
155.75,153.26,0.980197,0.847484,5.090269,0.977307,0.849792,5.103555
155.76,153.27,0.978278,0.847672,5.053781,0.976456,0.849592,5.064569
155.77,153.28,0.978764,0.850925,5.052651,0.974053,0.847535,5.042321
155.78,153.29,0.975771,0.848193,5.014735,0.975371,0.848277,4.998096
155.79,153.3,0.978669,0.844462,4.987615,0.978712,0.848271,4.944416
155.8,153.31,0.979166,0.831927,4.959509,0.980354,0.844718,4.903259
155.81,153.32,0.98398,0.837897,4.850155,0.98127,0.841777,4.86346
155.82,153.33,0.986872,0.836025,4.811125,0.983225,0.8387,4.824215
155.83,153.34,0.989853,0.83049,4.766084,0.986426,0.837603,4.785389
155.84,153.35,0.992311,0.821772,4.712783,0.990886,0.837643,4.746431
155.85,153.36,0.996131,0.815781,4.661284,0.997134,0.83902,4.70709
155.86,153.37,1.007056,0.837343,4.653646,1.004077,0.840325,4.667185
155.87,153.38,1.013977,0.838748,4.613581,1.011001,0.841125,4.626941
155.88,153.39,1.021615,0.836829,4.573494,1.019834,0.84212,4.591662
155.89,153.4,1.029176,0.83456,4.533639,1.027906,0.842195,4.555919
155.9,153.41,1.037238,0.831469,4.494273,1.03482,0.833993,4.507472
155.91,153.42,1.045118,0.827822,4.454979,1.042323,0.829995,4.468111
155.92,153.43,1.052951,0.824341,4.41508,1.050545,0.827715,4.428566
155.93,153.44,1.061309,0.822205,4.375586,1.059265,0.825511,4.38922
155.94,153.45,1.070416,0.821362,4.336679,1.068135,0.824784,4.350495
155.95,153.46,1.080111,0.82152,4.298353,1.078231,0.824633,4.311725
155.96,153.47,1.090783,0.822689,4.259892,1.088542,0.825495,4.273672
155.97,153.48,1.101855,0.823315,4.221122,1.099381,0.825966,4.234826
155.98,153.49,1.113707,0.821784,4.181651,1.11029,0.82498,4.195234
155.99,153.5,1.1259,0.818912,4.141697,1.12228,0.82271,4.154854
156,153.51,1.137746,0.814665,4.102118,1.133835,0.819389,4.114881
156.01,153.52,1.14848,0.808771,4.063195,1.145782,0.814995,4.075542
156.02,153.53,1.161814,0.803601,4.02391,1.158228,0.809686,4.036058
156.03,153.54,1.173872,0.79759,3.985193,1.169372,0.803717,3.997696
156.04,153.55,1.185821,0.792558,3.94679,1.180811,0.798168,3.959474
156.05,153.56,1.198258,0.788867,3.908976,1.192536,0.79356,3.921731
156.06,153.57,1.210591,0.786163,3.871311,1.204554,0.789988,3.88399
156.07,153.58,1.222734,0.78422,3.832778,1.216937,0.788015,3.845319
156.08,153.59,1.234913,0.783916,3.792906,1.229636,0.787682,3.805923
156.09,153.6,1.247259,0.783146,3.75301,1.24201,0.787054,3.765781
156.1,153.61,1.260114,0.781206,3.712621,1.255428,0.784676,3.725591
156.11,153.62,1.273155,0.777485,3.6724,1.268356,0.780607,3.685571
156.12,153.63,1.286235,0.773142,3.633038,1.281576,0.775948,3.646066
156.13,153.64,1.299705,0.768327,3.592947,1.294556,0.77069,3.6062
156.14,153.65,1.312171,0.763629,3.552893,1.307315,0.76624,3.566561
156.15,153.66,1.323818,0.760649,3.513417,1.319327,0.762916,3.526966
156.16,153.67,1.33517,0.759583,3.474066,1.331226,0.761474,3.48724
156.17,153.68,1.346807,0.760672,3.434281,1.342808,0.76226,3.447723
156.18,153.69,1.358577,0.764131,3.393547,1.3544,0.764427,3.407582
156.19,153.7,1.370042,0.76418,3.353049,1.366128,0.765202,3.366376
156.2,153.71,1.380053,0.762102,3.311867,1.377227,0.764799,3.324807
156.21,153.72,1.391694,0.76036,3.270138,1.3885,0.762954,3.283316
156.22,153.73,1.403049,0.757977,3.22996,1.399657,0.760225,3.242206
156.23,153.74,1.413248,0.754771,3.192615,1.411427,0.757888,3.201463
156.24,153.75,1.427788,0.755202,3.147707,1.423858,0.756911,3.161261
156.25,153.76,1.440404,0.754988,3.107765,1.435797,0.756913,3.121172
156.26,153.77,1.451924,0.757576,3.067697,1.44797,0.758584,3.081415
156.27,153.78,1.463884,0.761228,3.028284,1.459895,0.76224,3.041463
156.28,153.79,1.476309,0.766319,2.987656,1.472022,0.76764,3.000802
156.29,153.8,1.488659,0.769354,2.94675,1.484691,0.770875,2.959872
156.3,153.81,1.501413,0.770797,2.905319,1.496853,0.772795,2.91842
156.31,153.82,1.513621,0.77063,2.865189,1.50963,0.77348,2.877931
156.32,153.83,1.527234,0.770808,2.824044,1.522644,0.773558,2.837392
156.33,153.84,1.540774,0.772401,2.784354,1.535451,0.773647,2.797734
156.34,153.85,1.554005,0.774914,2.745775,1.548196,0.775012,2.759071
156.35,153.86,1.566907,0.778384,2.706257,1.561193,0.7788,2.719832
156.36,153.87,1.579855,0.783018,2.6672,1.574093,0.783648,2.680859
156.37,153.88,1.592714,0.789777,2.627722,1.587349,0.790574,2.64121
156.38,153.89,1.606016,0.796312,2.587952,1.601038,0.797891,2.601175
156.39,153.9,1.620434,0.801431,2.547339,1.615085,0.803178,2.56052
156.4,153.91,1.634848,0.804352,2.506566,1.630002,0.806484,2.519911
156.41,153.92,1.649181,0.805612,2.466306,1.645186,0.808258,2.479469
156.42,153.93,1.664018,0.806814,2.426409,1.659842,0.810238,2.439451
156.43,153.94,1.679056,0.810645,2.38727,1.674171,0.812668,2.400981
156.44,153.95,1.692698,0.815261,2.349369,1.687826,0.816598,2.362815
156.45,153.96,1.706339,0.820823,2.310955,1.701617,0.822646,2.324093
156.46,153.97,1.719088,0.827984,2.27379,1.715412,0.830357,2.286138
156.47,153.98,1.730983,0.834422,2.23912,1.729143,0.839615,2.24746
156.48,153.99,1.747225,0.846095,2.19502,1.74299,0.848167,2.208189
156.49,154,1.762132,0.852593,2.155262,1.757483,0.854986,2.168461
156.5,154.01,1.776282,0.857107,2.115352,1.772494,0.859668,2.128442
156.51,154.02,1.791362,0.860709,2.075499,1.787687,0.863742,2.089031
156.52,154.03,1.806161,0.864863,2.036898,1.802401,0.867889,2.050131
156.53,154.04,1.820334,0.871191,1.999492,1.816728,0.873204,2.01305
156.54,154.05,1.833989,0.879357,1.96314,1.830148,0.879983,1.976596
156.55,154.06,1.847441,0.889205,1.927486,1.843025,0.888662,1.940465
156.56,154.07,1.858934,0.89896,1.892278,1.856222,0.900214,1.903429
156.57,154.08,1.873026,0.911858,1.851935,1.868854,0.911678,1.865318
156.58,154.09,1.885916,0.921029,1.813389,1.881428,0.921416,1.826806
156.59,154.1,1.899092,0.928352,1.774423,1.894661,0.929261,1.787763
156.6,154.11,1.911657,0.934329,1.736065,1.908593,0.935533,1.749356
156.61,154.12,1.925964,0.94136,1.697874,1.922126,0.94259,1.711161
156.62,154.13,1.938173,0.949509,1.661418,1.934971,0.950684,1.674887
156.63,154.14,1.951158,0.960495,1.6267,1.947049,0.960044,1.639984
156.64,154.15,1.962921,0.973195,1.592123,1.958693,0.972062,1.605323
156.65,154.16,1.974135,0.987132,1.557024,1.969838,0.985921,1.570192
156.66,154.17,1.984871,0.999881,1.520702,1.980791,0.99941,1.533804
156.67,154.18,1.99571,1.011068,1.483911,1.991914,1.011359,1.496885
156.68,154.19,2.007218,1.02062,1.446148,2.004606,1.022095,1.459434
156.69,154.2,2.018854,1.028889,1.408265,2.017097,1.032048,1.421602
156.7,154.21,2.030131,1.037832,1.371853,2.029831,1.04177,1.384839
156.71,154.22,2.041398,1.050236,1.338086,2.040965,1.052948,1.351461
156.72,154.23,2.05201,1.064331,1.306104,2.051125,1.066217,1.319693
156.73,154.24,2.06223,1.081023,1.274826,2.060735,1.081953,1.288478
156.74,154.25,2.072349,1.097852,1.243618,2.070087,1.097896,1.257152
156.75,154.26,2.083091,1.112551,1.210363,2.080244,1.112426,1.223982
156.76,154.27,2.09366,1.125443,1.176562,2.090893,1.125232,1.189992
156.77,154.28,2.104583,1.138108,1.143071,2.101724,1.136968,1.156512
156.78,154.29,2.115479,1.150855,1.110648,2.111887,1.149213,1.123736
156.79,154.3,2.12605,1.164981,1.080676,2.121646,1.162322,1.093199
156.8,154.31,2.136261,1.180681,1.052926,2.130414,1.176121,1.064146
156.81,154.32,2.146354,1.197396,1.026354,2.139079,1.191829,1.036013
156.82,154.33,2.156364,1.214991,0.997473,2.149529,1.209389,1.007708
156.83,154.34,2.167077,1.231134,0.966969,2.160286,1.226549,0.978089
156.84,154.35,2.178255,1.245324,0.935773,2.171357,1.24176,0.947285
156.85,154.36,2.18903,1.258427,0.904833,2.182514,1.255526,0.916618
156.86,154.37,2.199727,1.270936,0.874443,2.192777,1.26822,0.886064
156.87,154.38,2.210409,1.284002,0.84524,2.202911,1.281442,0.856667
