Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
3.64,1.26,1.595857,0.74136,6.004549,1.583672,0.745626,6.010749
3.65,1.27,1.632528,0.742725,5.985774,1.626105,0.740418,5.986803
3.66,1.28,1.670291,0.746223,5.967017,1.657772,0.74889,5.973511
3.67,1.29,1.708716,0.750042,5.94822,1.697201,0.752477,5.954967
3.68,1.3,1.749059,0.749445,5.927617,1.738005,0.752489,5.935596
3.69,1.31,1.78893,0.745941,5.906667,1.778197,0.749666,5.914291
3.7,1.32,1.827765,0.743985,5.885879,1.817821,0.74797,5.893179
3.71,1.33,1.865701,0.74499,5.866377,1.85493,0.74817,5.872632
3.72,1.34,1.903537,0.748675,5.847173,1.892275,0.749375,5.854826
3.73,1.35,1.941504,0.75349,5.827678,1.929286,0.755524,5.834483
3.74,1.36,1.976856,0.759914,5.808583,1.968234,0.76217,5.814014
3.75,1.37,2.016092,0.764129,5.791138,2.010047,0.769499,5.79462
3.76,1.38,2.061968,0.770422,5.766622,2.0506,0.773388,5.774037
3.77,1.39,2.102341,0.771019,5.744899,2.092042,0.774188,5.753145
3.78,1.4,2.141805,0.773214,5.723204,2.131363,0.776518,5.731376
3.79,1.41,2.180958,0.777879,5.703549,2.169413,0.780432,5.710044
3.8,1.42,2.218869,0.784323,5.684509,2.208307,0.786755,5.6908
3.81,1.43,2.25771,0.794313,5.664445,2.245651,0.795733,5.670835
3.82,1.44,2.296274,0.805756,5.643963,2.284543,0.80625,5.650616
3.83,1.45,2.336614,0.815572,5.622603,2.324712,0.817483,5.629484
3.84,1.46,2.377218,0.821402,5.600751,2.365545,0.823699,5.608235
3.85,1.47,2.417076,0.82541,5.578493,2.405997,0.827716,5.586437
3.86,1.48,2.456342,0.831135,5.556451,2.445559,0.833515,5.56428
3.87,1.49,2.495276,0.839604,5.536392,2.483164,0.841254,5.542729
3.88,1.5,2.533592,0.850476,5.515941,2.522093,0.851586,5.52307
3.89,1.51,2.570811,0.863566,5.495495,2.559057,0.864246,5.502818
3.9,1.52,2.609854,0.877809,5.473835,2.598053,0.878569,5.481077
3.91,1.53,2.650374,0.888822,5.452566,2.638488,0.89079,5.459773
3.92,1.54,2.691391,0.895935,5.430638,2.679795,0.89877,5.437939
3.93,1.55,2.730714,0.90357,5.408632,2.719617,0.905703,5.416643
3.94,1.56,2.768303,0.913917,5.386798,2.757307,0.915534,5.3948
3.95,1.57,2.805869,0.926701,5.36622,2.794337,0.92799,5.373514
3.96,1.58,2.842194,0.942696,5.345211,2.830454,0.943251,5.3526
3.97,1.59,2.877878,0.959585,5.32237,2.866401,0.959451,5.330556
3.98,1.6,2.915956,0.974017,5.298204,2.905133,0.97595,5.306478
3.99,1.61,2.954856,0.984254,5.273663,2.943788,0.987294,5.28204
4,1.62,2.992527,0.994332,5.248882,2.982507,0.997194,5.258062
4.01,1.63,3.027744,1.007383,5.225241,3.017214,1.009668,5.23457
4.02,1.64,3.061941,1.023472,5.202875,3.051204,1.024333,5.212427
4.03,1.65,3.093884,1.042468,5.180321,3.084706,1.042603,5.190806
4.04,1.66,3.127189,1.061223,5.15632,3.11806,1.061293,5.166417
4.05,1.67,3.163499,1.077162,5.129478,3.153403,1.079474,5.13927
4.06,1.68,3.198843,1.090332,5.103564,3.188613,1.092846,5.112872
4.07,1.69,3.232749,1.104563,5.077897,3.22284,1.105681,5.088342
4.08,1.7,3.263967,1.12158,5.053827,3.253987,1.120756,5.064219
4.09,1.71,3.294514,1.140048,5.029213,3.285038,1.139015,5.039602
4.1,1.72,3.323498,1.160728,5.003165,3.314029,1.159259,5.013772
4.11,1.73,3.350786,1.182146,4.976261,3.341476,1.179769,4.986766
4.12,1.74,3.380378,1.201965,4.948309,3.370424,1.200591,4.958493
4.13,1.75,3.411472,1.219439,4.921136,3.401575,1.218283,4.931433
4.14,1.76,3.442517,1.235741,4.894271,3.433091,1.235141,4.904846
4.15,1.77,3.471844,1.25261,4.867335,3.462365,1.251554,4.877949
4.16,1.78,3.498234,1.270046,4.840194,3.489338,1.268558,4.851282
4.17,1.79,3.521899,1.288232,4.813109,3.514224,1.286451,4.825335
4.18,1.8,3.544054,1.308017,4.786636,3.536508,1.304828,4.798441
4.19,1.81,3.564817,1.32805,4.757133,3.557296,1.325828,4.769373
4.2,1.82,3.58575,1.348961,4.726461,3.577504,1.347413,4.738223
4.21,1.83,3.606096,1.367652,4.696332,3.598101,1.366142,4.708316
