Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
126.31,123.61,2.97956,1.317317,6.83136,2.990999,1.323645,6.835625
126.32,123.62,2.952911,1.303767,6.824316,2.965204,1.308657,6.831617
126.33,123.63,2.926477,1.290217,6.816387,2.938247,1.295353,6.823748
126.34,123.64,2.901603,1.277947,6.806336,2.922344,1.27989,6.819319
126.35,123.65,2.905987,1.265505,6.810114,2.903095,1.265152,6.811977
126.36,123.66,2.890285,1.249519,6.800552,2.878679,1.251698,6.799605
126.37,123.67,2.874861,1.232797,6.791718,2.851388,1.239282,6.783397
126.38,123.68,2.856734,1.217049,6.780026,2.823513,1.227659,6.764547
126.39,123.69,2.834053,1.203001,6.763253,2.797343,1.216583,6.744251
126.4,123.7,2.808104,1.190283,6.742345,2.775172,1.205809,6.723702
126.41,123.71,2.780171,1.178526,6.71825,2.755762,1.195103,6.703425
126.42,123.72,2.751537,1.167359,6.691915,2.738338,1.182827,6.682371
126.43,123.73,2.723487,1.156414,6.664287,2.719074,1.169638,6.660132
126.44,123.74,2.697306,1.145321,6.636314,2.700013,1.155413,6.638028
126.45,123.75,2.674277,1.13371,6.608943,2.681359,1.140536,6.615685
126.46,123.76,2.655684,1.121211,6.583122,2.665363,1.126353,6.593088
126.47,123.77,2.639739,1.108145,6.558392,2.648851,1.113723,6.568635
126.48,123.78,2.624988,1.096985,6.532615,2.633518,1.102359,6.542853
126.49,123.79,2.610142,1.085459,6.505695,2.618863,1.090498,6.516345
126.5,123.8,2.596624,1.072425,6.478546,2.605151,1.076943,6.48951
126.51,123.81,2.583663,1.056918,6.450826,2.591557,1.061414,6.462055
126.52,123.82,2.570494,1.040062,6.423306,2.577751,1.044566,6.435284
126.53,123.83,2.55669,1.022374,6.395783,2.563064,1.027214,6.407636
126.54,123.84,2.542567,1.004433,6.368412,2.548655,1.009554,6.379917
126.55,123.85,2.528922,0.98692,6.340009,2.534987,0.992198,6.351428
126.56,123.86,2.515549,0.971189,6.311034,2.521844,0.976241,6.322577
126.57,123.87,2.502402,0.95721,6.281235,2.508719,0.961647,6.293001
126.58,123.88,2.489137,0.945227,6.25005,2.495342,0.948853,6.262022
126.59,123.89,2.47522,0.933285,6.218114,2.481739,0.936237,6.230227
126.6,123.9,2.461869,0.918884,6.185593,2.467942,0.922319,6.197566
126.61,123.91,2.447581,0.902667,6.1522,2.453802,0.906752,6.164126
126.62,123.92,2.43488,0.885134,6.119228,2.440215,0.88925,6.13159
126.63,123.93,2.421951,0.866646,6.085982,2.427179,0.871307,6.098299
126.64,123.94,2.408604,0.849018,6.053296,2.413679,0.853525,6.065794
126.65,123.95,2.395442,0.832569,6.021036,2.400386,0.836265,6.033652
126.66,123.96,2.380644,0.819093,5.988548,2.386311,0.821,6.001164
126.67,123.97,2.365612,0.806347,5.954092,2.371339,0.808354,5.966932
126.68,123.98,2.34937,0.79545,5.918786,2.355855,0.79717,5.931304
126.69,123.99,2.332797,0.783689,5.882696,2.339388,0.786148,5.895229
126.7,124,2.31628,0.770832,5.846291,2.322668,0.773615,5.858592
126.71,124.01,2.300742,0.755993,5.809428,2.306889,0.759276,5.821452
126.72,124.02,2.285414,0.740893,5.772992,2.291229,0.744217,5.78517
126.73,124.03,2.269468,0.726309,5.736676,2.276799,0.728575,5.748483
126.74,124.04,2.253196,0.713073,5.700645,2.260382,0.715778,5.712346
126.75,124.05,2.235701,0.703109,5.66492,2.243531,0.705138,5.676346
126.76,124.06,2.216763,0.696246,5.629139,2.225063,0.697437,5.640682
126.77,124.07,2.196497,0.690444,5.59323,2.204805,0.690807,5.604583
126.78,124.08,2.175019,0.682102,5.557015,2.183371,0.682998,5.568183
126.79,124.09,2.15285,0.671639,5.52029,2.161816,0.673614,5.530913
126.8,124.1,2.131839,0.660864,5.483678,2.141069,0.662809,5.494071
126.81,124.11,2.111711,0.650488,5.447031,2.121204,0.651694,5.457259
126.82,124.12,2.091121,0.641328,5.410094,2.100506,0.643307,5.420347
126.83,124.13,2.070402,0.634179,5.37406,2.079756,0.635833,5.384531
126.84,124.14,2.048034,0.629559,5.339158,2.057455,0.630984,5.3496
126.85,124.15,2.023737,0.627456,5.304543,2.033157,0.628324,5.314967
126.86,124.16,1.997569,0.624987,5.270183,2.007379,0.625796,5.280469
126.87,124.17,1.971107,0.620765,5.235938,1.981094,0.621402,5.245975
126.88,124.18,1.944907,0.6146,5.200692,1.954739,0.615627,5.210694
126.89,124.19,1.919505,0.607494,5.165131,1.929512,0.608622,5.175074
126.9,124.2,1.895058,0.600952,5.129931,1.905165,0.601306,5.139899
126.91,124.21,1.870044,0.595896,5.095826,1.880513,0.595395,5.105382
126.92,124.22,1.844116,0.59243,5.061897,1.854448,0.591553,5.071367
126.93,124.23,1.818079,0.590687,5.028572,1.828503,0.589736,5.037758
126.94,124.24,1.791735,0.591545,4.995255,1.802286,0.590317,5.004347
126.95,124.25,1.764297,0.593387,4.961647,1.775023,0.592148,4.970836
126.96,124.26,1.735986,0.593332,4.927944,1.746661,0.592526,4.937067
126.97,124.27,1.707085,0.591269,4.893318,1.717716,0.591498,4.902792
126.98,124.28,1.678868,0.587694,4.858912,1.689261,0.588707,4.868448
126.99,124.29,1.651161,0.584072,4.824636,1.661768,0.584399,4.834231
127,124.3,1.624363,0.581593,4.791166,1.634793,0.580972,4.800642
127.01,124.31,1.597106,0.580514,4.757848,1.607391,0.5801,4.767718
127.02,124.32,1.5702,0.581394,4.725118,1.580346,0.580572,4.734905
127.03,124.33,1.543188,0.584366,4.69265,1.553447,0.58327,4.702136
127.04,124.34,1.516032,0.589674,4.660145,1.526343,0.588317,4.669708
127.05,124.35,1.488146,0.594698,4.627542,1.498571,0.592625,4.637215
127.06,124.36,1.459623,0.597698,4.594895,1.470057,0.595815,4.604357
127.07,124.37,1.431012,0.59885,4.561841,1.441112,0.597179,4.571289
127.08,124.38,1.402702,0.599096,4.529054,1.412471,0.597022,4.538957
127.09,124.39,1.374742,0.599272,4.496056,1.384763,0.597384,4.506236
127.1,124.4,1.34786,0.600672,4.463175,1.357391,0.598618,4.47329
127.11,124.41,1.321695,0.603271,4.430418,1.331283,0.601449,4.440983
127.12,124.42,1.296388,0.6081,4.398075,1.305766,0.606273,4.408887
127.13,124.43,1.271853,0.615696,4.366407,1.281068,0.612965,4.376907
127.14,124.44,1.247169,0.623971,4.334685,1.256181,0.620701,4.345177
127.15,124.45,1.221797,0.630602,4.302667,1.230757,0.627062,4.313117
127.16,124.46,1.195467,0.635346,4.270071,1.204295,0.632339,4.280864
127.17,124.47,1.169117,0.638819,4.237473,1.177553,0.636236,4.248631
127.18,124.48,1.14455,0.642306,4.205232,1.151783,0.639543,4.217337
127.19,124.49,1.120304,0.645824,4.172973,1.127531,0.643157,4.184875
127.2,124.5,1.097723,0.651039,4.140809,1.105048,0.647576,4.152432
127.21,124.51,1.076201,0.657529,4.109092,1.083655,0.654845,4.121103
127.22,124.52,1.05625,0.666919,4.077479,1.063454,0.663516,4.089197
127.23,124.53,1.036636,0.677963,4.045418,1.04387,0.673917,4.057063
127.24,124.54,1.01663,0.687602,4.012539,1.024135,0.684092,4.024545
127.25,124.55,0.996208,0.695339,3.979135,1.003503,0.692567,3.991183
127.26,124.56,0.975833,0.701671,3.945198,0.982518,0.69887,3.958344
127.27,124.57,0.956648,0.70731,3.912282,0.961989,0.704273,3.925112
127.28,124.58,0.937441,0.712456,3.878863,0.942968,0.709673,3.892102
