Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
92.94,90.51,1.317369,1.778579,7.077834,1.311541,1.789847,7.084125
92.95,90.52,1.326369,1.763024,7.078526,1.320223,1.780395,7.086154
92.96,90.53,1.335858,1.747028,7.079472,1.328541,1.765235,7.087013
92.97,90.54,1.345033,1.73071,7.080031,1.337175,1.746682,7.086814
92.98,90.55,1.354703,1.714114,7.079624,1.346806,1.72705,7.085672
92.99,90.56,1.364767,1.697146,7.078225,1.358114,1.708654,7.083701
93,90.57,1.375648,1.680315,7.075514,1.370487,1.691647,7.081351
93.01,90.58,1.386978,1.663246,7.072121,1.379739,1.673998,7.078834
93.02,90.59,1.397936,1.644507,7.068285,1.390578,1.65523,7.075513
93.03,90.6,1.408501,1.623969,7.064352,1.401468,1.634302,7.072208
93.04,90.61,1.419239,1.601763,7.060808,1.412112,1.612436,7.068418
93.05,90.62,1.430319,1.5787,7.057439,1.423215,1.589602,7.064178
93.06,90.63,1.441394,1.555174,7.053835,1.435514,1.566384,7.060186
93.07,90.64,1.452933,1.53159,7.04936,1.446208,1.542605,7.056272
93.08,90.65,1.465504,1.508391,7.043742,1.459115,1.519414,7.050614
93.09,90.66,1.479141,1.486868,7.036593,1.47335,1.497286,7.0443
93.1,90.67,1.49399,1.465537,7.028138,1.487002,1.47473,7.037158
93.11,90.68,1.509362,1.441266,7.019701,1.502586,1.450516,7.028402
93.12,90.69,1.523868,1.415026,7.011303,1.516799,1.424247,7.020125
93.13,90.7,1.538221,1.387176,7.002267,1.530262,1.396284,7.011079
93.14,90.71,1.553225,1.358756,6.993244,1.544941,1.368012,7.001916
93.15,90.72,1.568495,1.330857,6.984295,1.56037,1.339956,6.993119
93.16,90.73,1.585052,1.304523,6.974728,1.577723,1.312824,6.984091
93.17,90.74,1.603203,1.27824,6.964252,1.5958,1.286369,6.973313
93.18,90.75,1.623332,1.253262,6.952347,1.614505,1.260621,6.961912
93.19,90.76,1.644451,1.227627,6.939421,1.636898,1.235708,6.948673
93.2,90.77,1.665787,1.200616,6.926362,1.657642,1.208443,6.93573
93.21,90.78,1.686928,1.172132,6.91296,1.679591,1.179887,6.922906
93.22,90.79,1.709275,1.143132,6.899221,1.700668,1.150175,6.909325
93.23,90.8,1.729701,1.113507,6.886261,1.721681,1.120463,6.896111
