Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
8.56,6.13,3.834736,1.426094,2.280303,3.836219,1.424562,2.292266
8.57,6.14,3.841634,1.428466,2.241685,3.841581,1.428085,2.254961
8.58,6.15,3.847407,1.433402,2.20829,3.84908,1.430447,2.216024
8.59,6.16,3.856605,1.432368,2.16391,3.856235,1.432812,2.177669
8.6,6.17,3.864506,1.434064,2.125423,3.863109,1.434715,2.138977
8.61,6.18,3.872187,1.434893,2.087467,3.86971,1.435979,2.1002
8.62,6.19,3.879142,1.436029,2.049539,3.87647,1.437032,2.062227
8.63,6.2,3.886293,1.437417,2.012028,3.883451,1.438121,2.024952
8.64,6.21,3.894187,1.439108,1.975597,3.891712,1.438439,1.990604
8.65,6.22,3.901628,1.441749,1.938268,3.898666,1.4416,1.95078
8.66,6.23,3.909401,1.443027,1.900867,3.907441,1.443436,1.913243
8.67,6.24,3.918125,1.441995,1.862267,3.915915,1.443783,1.874812
8.68,6.25,3.926587,1.440984,1.82305,3.923672,1.442665,1.83579
8.69,6.26,3.935312,1.438808,1.785168,3.933221,1.440218,1.79918
8.7,6.27,3.943985,1.436195,1.747136,3.942009,1.438811,1.759914
8.71,6.28,3.952305,1.433011,1.709644,3.950224,1.436507,1.72199
8.72,6.29,3.960251,1.429947,1.672056,3.958517,1.433103,1.684725
8.73,6.3,3.968602,1.426461,1.634458,3.965831,1.429795,1.646951
8.74,6.31,3.975825,1.423604,1.597728,3.973528,1.426577,1.610467
8.75,6.32,3.98456,1.421931,1.561809,3.981854,1.423449,1.574785
8.76,6.33,3.993215,1.421534,1.525779,3.99041,1.422413,1.538641
8.77,6.34,4.001441,1.422129,1.489814,3.998713,1.422217,1.502533
8.78,6.35,4.008048,1.422985,1.453682,4.006932,1.421913,1.466273
8.79,6.36,4.01548,1.421602,1.415284,4.013638,1.421184,1.428356
8.8,6.37,4.02387,1.418636,1.377633,4.020957,1.418964,1.390184
8.81,6.38,4.031119,1.416435,1.34009,4.028039,1.415992,1.352558
8.82,6.39,4.037874,1.414955,1.302698,4.035206,1.414208,1.315309
8.83,6.4,4.044788,1.415111,1.266594,4.042408,1.413974,1.278655
8.84,6.41,4.05217,1.416031,1.231008,4.050112,1.414594,1.243692
8.85,6.42,4.058937,1.418344,1.195434,4.056696,1.416954,1.208143
8.86,6.43,4.064186,1.421107,1.160098,4.063547,1.419371,1.172922
8.87,6.44,4.071416,1.423464,1.123973,4.070463,1.421499,1.136628
8.88,6.45,4.078509,1.423613,1.08729,4.075605,1.422331,1.100142
8.89,6.46,4.086036,1.422981,1.049828,4.081001,1.423323,1.062355
8.9,6.47,4.092298,1.423849,1.013704,4.086961,1.425101,1.025976
8.91,6.48,4.098185,1.426257,0.979033,4.094324,1.426804,0.991442
8.92,6.49,4.102477,1.431497,0.945216,4.102776,1.429732,0.958209
8.93,6.5,4.10652,1.437389,0.912246,4.107615,1.435189,0.925192
8.94,6.51,4.110826,1.442961,0.878128,4.111461,1.441846,0.890998
8.95,6.52,4.115363,1.446301,0.842083,4.116489,1.446818,0.854852
8.96,6.53,4.119366,1.449426,0.806522,4.120279,1.45027,0.819362
8.97,6.54,4.123059,1.453112,0.77209,4.124743,1.4533,0.784784
8.98,6.55,4.126316,1.458631,0.738195,4.128607,1.458406,0.751143
8.99,6.56,4.128406,1.466696,0.706652,4.131643,1.465429,0.719352
9,6.57,4.129462,1.476029,0.676658,4.133212,1.4744,0.689038
9.01,6.58,4.130163,1.484444,0.645881,4.133447,1.482667,0.65842
9.02,6.59,4.130883,1.49303,0.613645,4.134576,1.491181,0.626138
9.03,6.6,4.131314,1.502264,0.582906,4.135953,1.499363,0.594915
9.04,6.61,4.131257,1.513071,0.553868,4.136549,1.509804,0.565826
9.05,6.62,4.13022,1.52591,0.528067,4.135398,1.521756,0.539752
9.06,6.63,4.127845,1.538297,0.50311,4.133153,1.534884,0.515131
9.07,6.64,4.125902,1.550101,0.477587,4.130636,1.546407,0.48971
9.08,6.65,4.12399,1.563438,0.452564,4.129146,1.558325,0.464079
9.09,6.66,4.121097,1.577114,0.429759,4.127502,1.57108,0.44032
9.1,6.67,4.117569,1.590526,0.408745,4.12447,1.584507,0.419062
9.11,6.68,4.113022,1.604097,0.390289,4.120091,1.597756,0.40043
9.12,6.69,4.106841,1.617146,0.371842,4.113843,1.612027,0.382653
9.13,6.7,4.100432,1.629818,0.352402,4.107374,1.625035,0.363264
9.14,6.71,4.093668,1.642862,0.332495,4.10126,1.638238,0.343198
9.15,6.72,4.086799,1.656254,0.315168,4.095268,1.651457,0.324863
9.16,6.73,4.079022,1.670084,0.299474,4.088019,1.664998,0.308785
9.17,6.74,4.070685,1.683838,0.286792,4.080143,1.678454,0.295261
9.18,6.75,4.061256,1.697063,0.2746,4.070549,1.692433,0.283792
9.19,6.76,4.050978,1.7089,0.262206,4.060503,1.70519,0.272007
9.2,6.77,4.039803,1.720416,0.249764,4.049821,1.717813,0.259184
9.21,6.78,4.028918,1.732025,0.237817,4.039551,1.729818,0.246068
9.22,6.79,4.018379,1.743016,0.226992,4.029568,1.741263,0.234342
9.23,6.8,4.007252,1.753936,0.218378,4.018857,1.752258,0.224662
9.24,6.81,3.995774,1.764845,0.211988,4.007929,1.76267,0.21694
9.25,6.82,3.984013,1.775019,0.206825,3.996592,1.772946,0.210841
9.26,6.83,3.971422,1.783816,0.202465,3.98411,1.782556,0.206223
9.27,6.84,3.958597,1.790958,0.196852,3.971567,1.791002,0.20019
9.28,6.85,3.941485,1.798094,0.191213,3.957819,1.798819,0.194528
9.29,6.86,3.92891,1.804237,0.184055,3.944544,1.805758,0.189407
9.3,6.87,3.917152,1.809585,0.177951,3.9308,1.810669,0.180192
9.31,6.88,3.904509,1.814196,0.173428,3.917411,1.816432,0.172107
9.32,6.89,3.891517,1.818409,0.171105,3.905115,1.821143,0.16555
9.33,6.9,3.877954,1.821814,0.169201,3.891732,1.824804,0.160896
9.34,6.91,3.864347,1.824722,0.168071,3.87823,1.827479,0.158519
9.35,6.92,3.850312,1.826484,0.166681,3.86403,1.829796,0.158187
9.36,6.93,3.83579,1.826632,0.164296,3.84857,1.830953,0.159098
9.37,6.94,3.820459,1.82528,0.161532,3.832574,1.830899,0.160062
9.38,6.95,3.805107,1.82333,0.159028,3.816628,1.829855,0.160487
9.39,6.96,3.789685,1.820221,0.156723,3.800799,1.827492,0.160094
9.4,6.97,3.775153,1.816817,0.155112,3.786161,1.824427,0.157279
9.41,6.98,3.760641,1.812739,0.154972,3.77162,1.819906,0.148591
9.42,6.99,3.745641,1.808499,0.15568,3.756977,1.815421,0.14627
9.43,7,3.731087,1.804577,0.157664,3.742305,1.811494,0.145342
9.44,7.01,3.716339,1.800327,0.160867,3.727288,1.807208,0.146394
9.45,7.02,3.701272,1.794729,0.164116,3.712189,1.801607,0.149362
9.46,7.03,3.686252,1.786704,0.166607,3.696606,1.794327,0.153826
9.47,7.04,3.670946,1.777048,0.16839,3.679485,1.786478,0.172617
9.48,7.05,3.655033,1.766465,0.170098,3.663538,1.776009,0.170556
9.49,7.06,3.639531,1.755681,0.172429,3.647913,1.765344,0.167302
9.5,7.07,3.624964,1.745059,0.175934,3.632749,1.754553,0.16963
9.51,7.08,3.610669,1.735049,0.181036,3.617382,1.744417,0.173547
9.52,7.09,3.596006,1.724708,0.186894,3.602255,1.734025,0.178875
9.53,7.1,3.580145,1.714165,0.194239,3.586961,1.723326,0.185773
9.54,7.11,3.564401,1.701695,0.201848,3.571179,1.711329,0.194332
9.55,7.12,3.548592,1.68763,0.209026,3.555043,1.697464,0.202035
