Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
157.57,155.14,3.313648,0.685386,6.58393,3.348365,0.689197,6.57627
157.58,155.15,3.272539,0.673792,6.595571,3.307553,0.677076,6.588313
157.59,155.16,3.23202,0.663,6.60715,3.266268,0.666387,6.599127
157.6,155.17,3.190721,0.655277,6.616515,3.225413,0.658572,6.608493
157.61,155.18,3.1486,0.6513,6.62466,3.186928,0.651987,6.618445
157.62,155.19,3.106428,0.648887,6.631639,3.141486,0.649997,6.624835
157.63,155.2,3.063872,0.645811,6.639265,3.099135,0.645267,6.631974
157.64,155.21,3.020407,0.64159,6.647824,3.056302,0.639776,6.639819
157.65,155.22,2.976868,0.635644,6.656664,3.012313,0.634623,6.648546
157.66,155.23,2.933385,0.62925,6.665001,2.969144,0.628686,6.656752
157.67,155.24,2.889338,0.624421,6.67125,2.926321,0.623319,6.663276
157.68,155.25,2.847021,0.622031,6.676189,2.885159,0.619833,6.668985
157.69,155.26,2.80563,0.622654,6.679486,2.842241,0.619715,6.672356
157.7,155.27,2.764091,0.625837,6.681749,2.77832,0.623627,6.681012
157.71,155.28,2.721328,0.628442,6.683825,2.735951,0.626284,6.682938
157.72,155.29,2.676146,0.62843,6.685074,2.687279,0.623296,6.688127
157.73,155.3,2.630795,0.626726,6.686506,2.645694,0.626029,6.686048
157.74,155.31,2.586113,0.624503,6.688637,2.600817,0.623867,6.687912
157.75,155.32,2.541906,0.622805,6.690335,2.556623,0.622466,6.690101
157.76,155.33,2.49932,0.623369,6.690804,2.513858,0.622945,6.691349
157.77,155.34,2.457401,0.62616,6.689683,2.472041,0.625004,6.691079
157.78,155.35,2.416685,0.631747,6.686825,2.431027,0.62952,6.689108
157.79,155.36,2.375268,0.63853,6.682333,2.389322,0.635715,6.685171
157.8,155.37,2.33202,0.644132,6.677643,2.34609,0.641722,6.679607
157.81,155.38,2.287684,0.648195,6.673929,2.302282,0.646318,6.67503
157.82,155.39,2.243484,0.651103,6.670479,2.257851,0.649677,6.671377
157.83,155.4,2.199562,0.653172,6.66716,2.213829,0.651815,6.667977
157.84,155.41,2.15678,0.655618,6.663036,2.17127,0.654219,6.664621
157.85,155.42,2.116422,0.660163,6.657292,2.130499,0.657825,6.66076
157.86,155.43,2.076897,0.666603,6.650201,2.090565,0.663696,6.654307
157.87,155.44,2.036816,0.675222,6.641309,2.050725,0.672289,6.645123
157.88,155.45,1.99764,0.684861,6.631731,2.011504,0.68173,6.635202
157.89,155.46,1.957919,0.693668,6.621749,1.971748,0.690468,6.625015
157.9,155.47,1.91755,0.701314,6.611967,1.931204,0.697976,6.615073
157.91,155.48,1.876259,0.707382,6.602438,1.890275,0.704291,6.605639
157.92,155.49,1.83603,0.712926,6.592718,1.849709,0.709803,6.596305
157.93,155.5,1.796741,0.718768,6.582093,1.810343,0.715562,6.586468
157.94,155.51,1.759886,0.726315,6.57058,1.772449,0.722573,6.575726
157.95,155.52,1.722871,0.735379,6.558011,1.736901,0.731933,6.56249
157.96,155.53,1.687111,0.746572,6.543932,1.701338,0.74363,6.548407
157.97,155.54,1.65105,0.758453,6.529113,1.665268,0.755269,6.533416
157.98,155.55,1.615146,0.769034,6.514155,1.628066,0.765487,6.518585
157.99,155.56,1.577217,0.778153,6.499029,1.590524,0.77484,6.503898
158,155.57,1.53969,0.785665,6.484511,1.552848,0.783238,6.489341
158.01,155.58,1.502835,0.793754,6.469291,1.515973,0.790825,6.474848
158.02,155.59,1.468241,0.802504,6.453659,1.480758,0.799452,6.460143
158.03,155.6,1.436586,0.812992,6.437038,1.448356,0.809138,6.444495
158.04,155.61,1.406337,0.825413,6.418848,1.417819,0.821283,6.426857
158.05,155.62,1.375514,0.838305,6.399307,1.387434,0.83414,6.406413
158.06,155.63,1.343936,0.850157,6.379374,1.356275,0.846377,6.385387
158.07,155.64,1.311365,0.860862,6.3594,1.324248,0.857662,6.36522
158.08,155.65,1.279627,0.870758,6.340093,1.292908,0.867513,6.346418
158.09,155.66,1.249294,0.880723,6.32077,1.261529,0.876767,6.328099
158.1,155.67,1.219271,0.890442,6.29996,1.231507,0.886621,6.307814
158.11,155.68,1.19177,0.901198,6.278534,1.203808,0.897294,6.2867
158.12,155.69,1.166343,0.913294,6.25584,1.178482,0.909514,6.264236
158.13,155.7,1.142678,0.926845,6.232111,1.154288,0.922376,6.240313
158.14,155.71,1.118792,0.939382,6.20667,1.130549,0.935161,6.214897
158.15,155.72,1.095149,0.951003,6.181023,1.105414,0.946485,6.189572
158.16,155.73,1.06866,0.960555,6.155941,1.079094,0.956202,6.164982
158.17,155.74,1.042032,0.969501,6.130743,1.053705,0.965611,6.139622
158.18,155.75,1.016483,0.977913,6.105542,1.028092,0.974407,6.114659
158.19,155.76,0.992282,0.986208,6.080117,1.004396,0.983305,6.089295
158.2,155.77,0.970445,0.995224,6.054129,0.981022,0.991558,6.063783
158.21,155.78,0.950062,1.004923,6.028015,0.960672,1.000895,6.03769
158.22,155.79,0.931695,1.015037,6.000967,0.942386,1.010846,6.010773
158.23,155.8,0.913965,1.025362,5.971684,0.924469,1.021076,5.981515
158.24,155.81,0.895533,1.034514,5.941961,0.906258,1.03058,5.951816
158.25,155.82,0.87653,1.042603,5.91171,0.887598,1.039499,5.921713
