Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
69.92,67.49,0.944993,1.876297,7.058556,0.939496,1.887961,7.064475
69.93,67.5,0.950726,1.857584,7.053674,0.944876,1.869111,7.060315
69.94,67.51,0.956228,1.836954,7.048895,0.95067,1.848505,7.055792
69.95,67.52,0.960283,1.814644,7.044675,0.956156,1.826373,7.050871
69.96,67.53,0.965868,1.791605,7.040466,0.961459,1.80327,7.046778
69.97,67.54,0.971213,1.768114,7.036309,0.965748,1.779467,7.042495
69.98,67.55,0.977303,1.744898,7.031301,0.971872,1.755859,7.038377
69.99,67.56,0.982553,1.721647,7.024746,0.977189,1.731952,7.033129
70,67.57,0.989475,1.69825,7.016942,0.985564,1.708383,7.025456
70.01,67.58,0.997627,1.675454,7.008031,0.992352,1.684891,7.017198
70.02,67.59,1.006886,1.65122,6.997733,1.002788,1.660843,7.006789
70.03,67.6,1.015645,1.624645,6.987446,1.011587,1.634677,6.996105
70.04,67.61,1.024313,1.596277,6.976737,1.021281,1.606719,6.9851
70.05,67.62,1.032222,1.567245,6.965818,1.02906,1.577683,6.97394
70.06,67.63,1.041155,1.538145,6.954371,1.037017,1.548018,6.962949
70.07,67.64,1.050516,1.508932,6.9428,1.045667,1.518544,6.95172
70.08,67.65,1.060986,1.480417,6.930005,1.054173,1.489236,6.939645
70.09,67.66,1.072759,1.452641,6.915986,1.063274,1.46062,6.926104
70.1,67.67,1.08555,1.426365,6.90028,1.081833,1.435034,6.909809
70.11,67.68,1.099487,1.399799,6.883057,1.098158,1.40856,6.892206
70.12,67.69,1.114195,1.37063,6.865048,1.113099,1.380439,6.873805
70.13,67.7,1.128074,1.340066,6.847315,1.125112,1.349757,6.856196
70.14,67.71,1.142482,1.30881,6.829095,1.137125,1.317823,6.83825
70.15,67.72,1.156551,1.277742,6.810906,1.152564,1.286698,6.820048
70.16,67.73,1.17107,1.247688,6.792125,1.167221,1.255955,6.801776
70.17,67.74,1.186315,1.218292,6.771788,1.182185,1.226328,6.781792
70.18,67.75,1.20338,1.190817,6.750169,1.198392,1.198081,6.760586
70.19,67.76,1.22169,1.164325,6.727135,1.218218,1.171755,6.737465
70.2,67.77,1.241232,1.136669,6.702709,1.237749,1.144797,6.712976
70.21,67.78,1.260246,1.107429,6.67809,1.257537,1.115739,6.688312
70.22,67.79,1.278883,1.076982,6.652888,1.277143,1.085537,6.663235
70.23,67.8,1.297067,1.046864,6.627696,1.293576,1.05453,6.638481
