Time (Seconds),Unnamed: 1,X1,Y1,Z1,X2,Y2,Z2,Pxy,Pxz
151.22,148.52,2.446384,1.406371,7.044837,2.459888,1.410671,7.049229,-161.9835591375099,-162.3372674446223
151.23,148.53,2.416076,1.395306,7.039147,2.432027,1.402042,7.04875,-148.950746347409,-157.1059934403413
151.24,148.54,2.385519,1.385325,7.032473,2.400434,1.390827,7.039474,-154.8549573966671,-159.75146749671413
151.25,148.55,2.354376,1.376632,7.024402,2.368037,1.380257,7.028866,-161.90417993592112,-165.13882668380074
151.26,148.56,2.322598,1.367425,7.015758,2.336215,1.371086,7.020081,-162.38687609640814,-164.9515828454182
151.27,148.57,2.290645,1.356834,7.007045,2.304087,1.360728,7.011508,-161.63285074609618,-163.84427719850527
151.28,148.58,2.258491,1.343987,6.998318,2.271404,1.348346,7.003198,-159.29773291078007,-161.3470256889763
151.29,148.59,2.226311,1.330268,6.989646,2.238471,1.335127,6.994941,-156.4695679316081,-158.21890297894575
151.3,148.6,2.194608,1.316202,6.980816,2.201418,1.323439,6.98244,-166.58702999082163,-133.25886193299428
151.31,148.61,2.163674,1.303127,6.971291,2.175492,1.307726,6.977716,-151.46874571245885,-158.7363938767531
151.32,148.62,2.133033,1.291876,6.96086,2.150475,1.292997,6.973598,-143.85911415924002,-176.32264923361367
151.33,148.63,2.101186,1.281064,6.948901,2.113395,1.284285,6.956427,-148.3490532061844,-165.22086923712155
151.34,148.64,2.069891,1.271546,6.936265,2.082012,1.274487,6.943414,-149.46777618137,-166.3615059672388
151.35,148.65,2.037164,1.262416,6.922015,2.049655,1.265371,6.929095,-150.45508415603683,-166.69021409702742
151.36,148.66,2.004921,1.251471,6.907402,2.016913,1.254817,6.914561,-149.16358753776885,-164.40986928531882
151.37,148.67,1.972552,1.238546,6.892565,1.983427,1.24292,6.9009,-142.53211688028668,-158.08966848429344
151.38,148.68,1.941117,1.225583,6.877906,1.949768,1.229729,6.888112,-130.2858988433864,-154.39388505193574
151.39,148.69,1.909235,1.211776,6.862604,1.916846,1.216219,6.87332,-125.38413538230392,-149.72531174954648
151.4,148.7,1.876614,1.19889,6.847108,1.885362,1.203406,6.857387,-130.39962921484295,-152.6957566288194
151.41,148.71,1.844261,1.188276,6.830677,1.853543,1.192845,6.840513,-133.3401516077605,-153.79160319913103
151.42,148.72,1.812146,1.180805,6.812651,1.821868,1.184626,6.822417,-134.87063782764636,-158.54387662118523
151.43,148.73,1.779804,1.174471,6.793331,1.789963,1.177341,6.803066,-136.2209577335679,-164.2245831422379
151.44,148.74,1.747026,1.166144,6.773425,1.75719,1.168728,6.782895,-137.02438236290482,-165.73584667778985
151.45,148.75,1.714132,1.15532,6.753084,1.724216,1.158402,6.762643,-136.53098431140145,-163.00513494248634
151.46,148.76,1.681509,1.142916,6.73284,1.691181,1.146412,6.742345,-135.49893900586926,-160.12731918080502
151.47,148.77,1.648664,1.130389,6.712683,1.658386,1.13406,6.72209,-135.94341259119253,-159.3136038642718
151.48,148.78,1.615853,1.119008,6.691984,1.626083,1.122662,6.701149,-138.14301553111085,-160.34404717436377
151.49,148.79,1.583684,1.10991,6.670617,1.594241,1.1134,6.679412,-140.20243730050615,-161.70681968892242
151.5,148.8,1.551997,1.102968,6.648338,1.562677,1.105842,6.657255,-140.14064739764407,-164.93843817329838
151.51,148.81,1.520344,1.097698,6.624579,1.530847,1.100493,6.633496,-139.66889199467232,-165.0981263535027
151.52,148.82,1.488341,1.092938,6.599604,1.499136,1.09536,6.60899,-138.99380413671648,-167.3543528549804
151.53,148.83,1.456727,1.085973,6.574776,1.467403,1.088527,6.583608,-140.39985756145643,-166.5460878559028
151.54,148.84,1.424273,1.077529,6.549318,1.434909,1.080757,6.558053,-140.60485392589104,-163.11708442609316
151.55,148.85,1.39196,1.067759,6.524282,1.402572,1.071467,6.533007,-140.57355795815877,-160.7397807972923
151.56,148.86,1.360297,1.058028,6.498935,1.370714,1.061655,6.50762,-140.18090643979744,-160.80286087151453
151.57,148.87,1.32915,1.049631,6.473326,1.339559,1.052861,6.482431,-138.82303905312375,-162.76044508741592
151.58,148.88,1.299378,1.043697,6.447222,1.30935,1.045917,6.457065,-135.37300283321554,-167.44929302595318
151.59,148.89,1.269932,1.039289,6.420284,1.279682,1.040347,6.430649,-133.24877300764524,-173.80690546411375
151.6,148.9,1.240701,1.036334,6.391629,1.250557,1.037458,6.401849,-133.96127820025436,-173.49397064139555
151.61,148.91,1.211093,1.03412,6.361965,1.22127,1.035412,6.371944,-135.56281997681148,-172.764836897218
151.62,148.92,1.181771,1.030699,6.332276,1.191593,1.031834,6.342169,-134.7936605245284,-173.4083133110473
151.63,148.93,1.151573,1.025473,6.302175,1.161366,1.027116,6.312055,-134.746622257769,-170.47601947124045
151.64,148.94,1.121267,1.018415,6.272029,1.131197,1.020862,6.281977,-134.94811732823325,-166.1567029104197
151.65,148.95,1.091941,1.011061,6.242148,1.101496,1.013831,6.252039,-134.0101066326191,-163.83309580309586
151.66,148.96,1.063522,1.00467,6.21231,1.072815,1.007102,6.222309,-132.9041687127816,-165.334459948997
151.67,148.97,1.036284,1.000689,6.182139,1.045185,1.002428,6.192734,-130.0340638062007,-168.94529744789682
151.68,148.98,1.010428,0.998396,6.151563,1.018349,0.999041,6.162832,-125.10345133078332,-175.34472663561175
151.69,148.99,0.984529,0.997487,6.119154,0.992082,0.99779,6.130828,-122.90259732205155,-177.70272512114727
151.7,149.0,0.959217,0.997858,6.085401,0.967654,0.998085,6.09695,-126.14960183976677,-178.45881178722163
151.71,149.01,0.933358,0.996931,6.051744,0.943353,0.998015,6.062982,-131.64967435814964,-173.8102235689015
151.72,149.02,0.907154,0.994426,6.017504,0.916852,0.995305,6.028607,-131.1358357024099,-174.8210194365444
151.73,149.03,0.879018,0.989183,5.983686,0.890466,0.991311,5.992639,-141.9725304004929,-169.4698164094534
151.74,149.04,0.848435,0.981561,5.949888,0.863876,0.985397,5.956189,-157.80113042633283,-166.0484773638156
151.75,149.05,0.823741,0.975871,5.916911,0.837815,0.98028,5.921021,-163.7207251481256,-162.60565054751896
151.76,149.06,0.800808,0.973918,5.882751,0.812007,0.977143,5.887437,-157.2940923347977,-163.93507345705285
151.77,149.07,0.779295,0.974843,5.847276,0.787157,0.975768,5.852565,-146.07011135758148,-173.28974035764438
151.78,149.08,0.760448,0.978306,5.812346,0.763452,0.977486,5.816031,-129.18680690229934,164.73197102687763
151.79,149.09,0.739759,0.980663,5.77647,0.741826,0.979539,5.779531,-124.02995740249732,151.46339259195537
151.8,149.1,0.717009,0.981362,5.739286,0.723158,0.98174,5.743247,-147.2115891776339,-176.48225973724684
151.81,149.11,0.694633,0.981226,5.701666,0.705651,0.983314,5.707397,-152.5188556810209,-169.26923840606145
151.82,149.12,0.675067,0.981082,5.664481,0.687506,0.983486,5.672201,-148.17507599657424,-169.06169239578009
