Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
50.48,48.39,0.500784,1.050841,4.242472,0.496668,1.05417,4.255436
50.49,48.4,0.516408,1.039547,4.20648,0.512023,1.042747,4.219579
50.5,48.41,0.532864,1.029569,4.170736,0.528428,1.032871,4.18366
50.51,48.42,0.549521,1.021842,4.136039,0.545747,1.024853,4.148361
50.52,48.43,0.566177,1.013574,4.107433,0.564792,1.018779,4.113308
50.53,48.44,0.589965,1.010877,4.066432,0.584675,1.012994,4.079326
50.54,48.45,0.610966,1.00487,4.032271,0.604794,1.006623,4.044536
50.55,48.46,0.630911,0.997443,3.99559,0.625721,0.99961,4.008527
50.56,48.47,0.651028,0.989015,3.959291,0.645289,0.991579,3.972308
50.57,48.48,0.672193,0.980774,3.924151,0.666283,0.9835,3.936805
50.58,48.49,0.694948,0.973617,3.890483,0.688624,0.976311,3.902884
50.59,48.5,0.718888,0.968962,3.858803,0.711268,0.971232,3.870857
50.6,48.51,0.744072,0.966922,3.828763,0.73594,0.96804,3.84059
50.61,48.52,0.771169,0.96474,3.797767,0.762632,0.966557,3.809901
50.62,48.53,0.798406,0.961597,3.766639,0.79066,0.963411,3.778985
50.63,48.54,0.825496,0.957067,3.73518,0.818397,0.959203,3.747306
50.64,48.55,0.853276,0.951847,3.704217,0.846129,0.954139,3.716095
50.65,48.56,0.881104,0.947328,3.674402,0.872153,0.949457,3.685786
50.66,48.57,0.909293,0.944682,3.646618,0.899917,0.946205,3.657213
50.67,48.58,0.938564,0.943789,3.62015,0.929075,0.944995,3.630613
50.68,48.59,0.96935,0.945097,3.594914,0.959989,0.946285,3.605772
50.69,48.6,1.000875,0.946146,3.570678,0.991095,0.947115,3.581076
50.7,48.61,1.033474,0.944839,3.546557,1.023354,0.946092,3.556608
50.71,48.62,1.066428,0.941706,3.522685,1.056427,0.943657,3.532274
50.72,48.63,1.098975,0.937913,3.498608,1.088614,0.93951,3.508127
50.73,48.64,1.131201,0.934422,3.474953,1.120251,0.935544,3.484075
50.74,48.65,1.1634,0.931866,3.451401,1.152823,0.933118,3.460644
50.75,48.66,1.195974,0.93078,3.428999,1.185541,0.932023,3.438433
50.76,48.67,1.22913,0.931479,3.40779,1.218748,0.932613,3.417327
50.77,48.68,1.263787,0.933785,3.38736,1.2529,0.935083,3.397012
50.78,48.69,1.298135,0.935545,3.367581,1.287593,0.937195,3.377036
50.79,48.7,1.333152,0.935632,3.347895,1.322403,0.937136,3.356791
50.8,48.71,1.368242,0.934154,3.327845,1.357571,0.93555,3.33664
50.81,48.72,1.403802,0.931466,3.308003,1.392615,0.932443,3.316115
50.82,48.73,1.439239,0.927958,3.287138,1.428486,0.929834,3.296301
50.83,48.74,1.474985,0.925287,3.267317,1.463842,0.927217,3.276318
50.84,48.75,1.509774,0.923593,3.248412,1.498667,0.925695,3.256986
50.85,48.76,1.544477,0.923742,3.229601,1.53375,0.925809,3.238384
50.86,48.77,1.5794,0.92576,3.211259,1.568337,0.927135,3.220357
50.87,48.78,1.614807,0.929281,3.193594,1.603721,0.930251,3.202288
50.88,48.79,1.650521,0.932725,3.176388,1.639211,0.933367,3.184581
50.89,48.8,1.686973,0.934314,3.158787,1.675496,0.934738,3.166511
50.9,48.81,1.724503,0.933776,3.14054,1.713464,0.93494,3.148798
50.91,48.82,1.761345,0.931844,3.121917,1.750347,0.933416,3.130336
50.92,48.83,1.797877,0.929412,3.103093,1.786848,0.93123,3.111253
50.93,48.84,1.833907,0.927508,3.084859,1.822529,0.929068,3.092749
50.94,48.85,1.869574,0.927129,3.06808,1.857833,0.928243,3.075377
50.95,48.86,1.905209,0.92861,3.052501,1.893181,0.929112,3.059062
50.96,48.87,1.941319,0.93204,3.036614,1.929384,0.932681,3.043833
50.97,48.88,1.97728,0.936754,3.020825,1.965689,0.93741,3.028316
50.98,48.89,2.013908,0.940665,3.004925,2.002095,0.941318,3.011827
50.99,48.9,2.050854,0.943382,2.988535,2.038997,0.943983,2.994802
51,48.91,2.088557,0.944439,2.972289,2.075977,0.945196,2.978244
51.01,48.92,2.125392,0.945161,2.957064,2.112382,0.945171,2.962268
51.02,48.93,2.162073,0.946413,2.941644,2.149565,0.946525,2.947488
51.03,48.94,2.198067,0.949281,2.927183,2.1859,0.949426,2.933272
51.04,48.95,2.233366,0.954637,2.913375,2.221189,0.954445,2.919361
51.05,48.96,2.268775,0.962921,2.900499,2.255422,0.962283,2.905415
51.06,48.97,2.304157,0.971203,2.888237,2.290337,0.969937,2.891533
