Time (Seconds),Unnamed: 1,X1,Y1,Z1,X2,Y2,Z2,Pxy,Pxz
157.57,155.14,3.313648,0.685386,6.58393,3.348365,0.689197,6.57627,167.55754502169884,-173.73553493145815
157.58,155.15,3.272539,0.673792,6.595571,3.307553,0.677076,6.588313,168.28909663216777,-174.64184318163717
157.59,155.16,3.23202,0.663,6.60715,3.266268,0.666387,6.599127,166.81553462504576,-174.35202571897702
157.6,155.17,3.190721,0.655277,6.616515,3.225413,0.658572,6.608493,166.98005574995454,-174.57439872401113
157.61,155.18,3.1486,0.6513,6.62466,3.186928,0.651987,6.618445,170.7894852303991,-178.97312706289887
157.62,155.19,3.106428,0.648887,6.631639,3.141486,0.649997,6.624835,169.01667013218704,-178.18651730796716
157.63,155.2,3.063872,0.645811,6.639265,3.099135,0.645267,6.631974,168.31809923693302,179.11617185787668
157.64,155.21,3.020407,0.64159,6.647824,3.056302,0.639776,6.639819,167.42810196592214,177.1069452756036
157.65,155.22,2.976868,0.635644,6.656664,3.012313,0.634623,6.648546,167.09998264801038,178.35004036391896
157.66,155.23,2.933385,0.62925,6.665001,2.969144,0.628686,6.656752,167.01006410196175,179.09639138517127
157.67,155.24,2.889338,0.624421,6.67125,2.926321,0.623319,6.663276,167.83257660937943,178.29323548999906
157.68,155.25,2.847021,0.622031,6.676189,2.885159,0.619833,6.668985,169.30326361972564,176.7015321564573
157.69,155.26,2.80563,0.622654,6.679486,2.842241,0.619715,6.672356,168.97957918831477,175.41034212321537
157.7,155.27,2.764091,0.625837,6.681749,2.77832,0.623627,6.681012,177.03497869413627,171.17155321702847
157.71,155.28,2.721328,0.628442,6.683825,2.735951,0.626284,6.682938,176.52881328312338,171.60512603002607
157.72,155.29,2.676146,0.62843,6.685074,2.687279,0.623296,6.688127,-164.66478513852934,155.2431384074508
157.73,155.3,2.630795,0.626726,6.686506,2.645694,0.626029,6.686048,178.23926398245078,177.32156094380326
157.74,155.31,2.586113,0.624503,6.688637,2.600817,0.623867,6.687912,177.17724246356434,177.52329866987006
157.75,155.32,2.541906,0.622805,6.690335,2.556623,0.622466,6.690101,179.08907503196937,178.68044879594146
157.76,155.33,2.49932,0.623369,6.690804,2.513858,0.622945,6.691349,-177.85310329680857,178.32944517247583
157.77,155.34,2.457401,0.62616,6.689683,2.472041,0.625004,6.691079,-174.55301924141656,175.48519272088043
