Time (Seconds),Unnamed: 1,X1,Y1,Z1,X2,Y2,Z2,Pxy,Pxz
127.37,124.94,0.935574,1.73175,7.029234,0.94313,1.74286,7.035007,-142.6191382482898,-124.21993370535459
127.38,124.95,0.931554,1.711237,7.024357,0.938016,1.722202,7.030848,-134.8717227800787,-120.51210735924663
127.39,124.96,0.928034,1.688947,7.019438,0.933581,1.700057,7.026175,-129.4667954703817,-116.53203600184305
127.4,124.97,0.924618,1.664438,7.015116,0.929716,1.675985,7.021533,-128.4654638815004,-113.82145633071576
127.41,124.98,0.921494,1.639141,7.010469,0.926719,1.651166,7.016158,-132.56558165551988,-113.48549737704224
127.42,124.99,0.915525,1.613049,7.006496,0.923895,1.625986,7.010378,-155.11816350326612,-122.90212102756274
127.43,125.0,0.910957,1.588293,7.000384,0.920513,1.601039,7.004131,-158.5893741358402,-126.85982707756017
127.44,125.01,0.90875,1.563636,6.991528,0.912164,1.574347,6.999335,-113.61975207058995,-107.67904364074731
127.45,125.02,0.904199,1.538706,6.981663,0.908033,1.548926,6.990078,-114.49472025844624,-110.56341745425937
127.46,125.03,0.901948,1.513626,6.969636,0.905188,1.523269,6.978776,-109.51869275315366,-108.57209224040413
127.47,125.04,0.898854,1.486429,6.957622,0.90208,1.496394,6.966452,-110.06954427916985,-107.93848201418605
127.48,125.05,0.895887,1.457899,6.945885,0.898745,1.467993,6.954773,-107.82556611196115,-105.80885974814215
127.49,125.06,0.89254,1.428182,6.934235,0.895189,1.438748,6.942796,-107.19345148055423,-104.07451463951975
127.5,125.07,0.890031,1.399109,6.921772,0.891492,1.409325,6.930862,-99.13083481609385,-98.1387391591365
127.51,125.08,0.888121,1.369983,6.907458,0.889754,1.379503,6.917332,-99.39079310868154,-99.73342509358552
127.52,125.09,0.886989,1.341743,6.891158,0.889181,1.350648,6.901478,-101.99158715867625,-103.82865097227975
127.53,125.1,0.886633,1.313935,6.872649,0.888674,1.322471,6.88329,-100.85776505456454,-103.44723478636926
127.54,125.11,0.886235,1.285508,6.852872,0.888341,1.294271,6.863243,-101.47875815511252,-103.51353690683125
127.55,125.12,0.886073,1.255416,6.832727,0.887961,1.264842,6.842644,-100.77898800751544,-101.3262966849504
127.56,125.13,0.885866,1.224846,6.812422,0.886563,1.234076,6.822662,-93.89391167248304,-94.3184731807873
127.57,125.14,0.885862,1.194038,6.79163,0.886469,1.202719,6.802335,-93.24533740531074,-93.9997723886134
127.58,125.15,0.887307,1.163488,6.77024,0.887758,1.171756,6.78127,-92.34143340062471,-93.12225608513515
127.59,125.16,0.889624,1.134146,6.746715,0.889324,1.142079,6.758058,-88.48499270869304,-87.83429383768316
127.6,125.17,0.892703,1.107248,6.721485,0.893521,1.11431,6.733274,-93.96920423037857,-96.60719512337694
127.61,125.18,0.897367,1.080835,6.694863,0.898758,1.087931,6.70668,-96.71349390735634,-101.09082625150066
127.62,125.19,0.902447,1.053138,6.667641,0.902451,1.06006,6.679476,-90.01936485925864,-90.03310937482551
127.63,125.2,0.903694,1.02272,6.639739,0.908213,1.031184,6.651583,-110.88402346046655,-118.09812938781991
127.64,125.21,0.910451,0.994549,6.611525,0.911888,1.001426,6.623662,-96.75228765310578,-101.80255335629693
127.65,125.22,0.91435,0.965426,6.583056,0.914192,0.971828,6.59514,-89.25089230941819,-88.58623932329213
127.66,125.23,0.922396,0.939382,6.554102,0.925567,0.946674,6.566374,-104.48794311981196,-113.50230062090753
127.67,125.24,0.930582,0.915665,6.524346,0.930274,0.920697,6.536832,-88.58693560595643,-86.49739437754398
127.68,125.25,0.940073,0.892254,6.492748,0.94252,0.898381,6.505346,-100.99209769207508,-111.77076917260871
127.69,125.26,0.950713,0.86895,6.460086,0.953818,0.875171,6.473098,-103.42126696782037,-116.52451258638692
127.7,125.27,0.959014,0.843615,6.426513,0.959627,0.849234,6.439065,-92.79592336374769,-96.22601228017714
127.71,125.28,0.968951,0.818654,6.393201,0.969316,0.824109,6.405791,-91.66061186716259,-93.82801710911212
127.72,125.29,0.979686,0.794514,6.360398,0.981432,0.800107,6.373269,-97.72523380685328,-107.33710739545457
127.73,125.3,0.991934,0.771391,6.326854,0.991526,0.775991,6.33974,-88.18649146083423,-84.93137718136221
127.74,125.31,1.005503,0.750416,6.292882,1.004871,0.75466,6.306004,-87.24257187073984,-81.52997940872356
127.75,125.32,1.018871,0.731857,6.258154,1.023068,0.737429,6.271686,-107.23147061830079,-126.98817197324206
127.76,125.33,1.033445,0.714809,6.221918,1.03518,0.719171,6.235276,-97.4004163670727,-111.690353723684
127.77,125.34,1.049338,0.696251,6.185018,1.048027,0.700939,6.197911,-84.19394404626406,-74.37634178968383
127.78,125.35,1.065068,0.675781,6.148116,1.063806,0.681186,6.160724,-84.28400762774639,-76.85760033386589
127.79,125.36,1.082284,0.655347,6.111567,1.07924,0.659535,6.124399,-76.65499849084947,-53.988899201653105
127.8,125.37,1.098014,0.633837,6.075185,1.095388,0.637813,6.087949,-78.37447225730848,-56.556723013205094
127.81,125.38,1.113403,0.613069,6.038361,1.111839,0.617481,6.051463,-83.19275168373657,-70.48120626964231
127.82,125.39,1.129771,0.595013,6.001394,1.128374,0.59936,6.014417,-83.87719533261854,-72.18409770728597
127.83,125.4,1.148493,0.580535,5.964175,1.146019,0.583943,5.977388,-79.39474525305405,-54.02264037620859
127.84,125.41,1.166889,0.568469,5.926108,1.16474,0.57114,5.939391,-80.80998942725105,-51.1809719584901
127.85,125.42,1.186256,0.556723,5.887333,1.184523,0.559721,5.900432,-82.46352607914856,-59.96985301262478
127.86,125.43,1.205761,0.543003,5.847779,1.202981,0.546039,5.860783,-77.93292843794029,-47.520333198129755
127.87,125.44,1.225563,0.528207,5.808338,1.222561,0.531246,5.821163,-76.82573436379684,-45.35092159143471
127.88,125.45,1.245234,0.512444,5.768878,1.242177,0.515203,5.78175,-76.64020290853418,-42.06684593531721
127.89,125.46,1.265295,0.496331,5.729744,1.262704,0.499287,5.742754,-78.73665564825318,-48.764711484951064
127.9,125.47,1.285371,0.481248,5.690425,1.283547,0.484686,5.703471,-82.04089993698626,-62.0522157518237
127.91,125.48,1.306097,0.468654,5.651429,1.303733,0.472203,5.664302,-79.59413395372178,-56.33229180147505
127.92,125.49,1.326727,0.459246,5.612531,1.32463,0.461953,5.625723,-80.96783408735783,-52.23654940926782
127.93,125.5,1.347018,0.454,5.573747,1.345772,0.454195,5.587176,-84.6990298736385,-8.894686074986238
127.94,125.51,1.368188,0.449033,5.533175,1.36694,0.449077,5.546503,-84.65056719730251,-2.019207151047975
127.95,125.52,1.389418,0.44244,5.49115,1.38834,0.443339,5.504664,-85.43922283380162,-39.82647623755736
127.96,125.53,1.410601,0.434401,5.448972,1.40783,0.435265,5.462248,-78.2103422707606,-17.317520013510453
127.97,125.54,1.431857,0.425563,5.407582,1.429567,0.426464,5.420811,-80.17916288678383,-21.47714616123319
127.98,125.55,1.4533,0.416586,5.367115,1.451009,0.41679,5.380435,-80.24078584786828,-5.088430145094185
127.99,125.56,1.47486,0.407824,5.326096,1.473,0.407764,5.339756,-82.24606477780762,1.847610265994761
128.0,125.57,1.496275,0.400757,5.285545,1.49479,0.400919,5.299153,-83.77212830528943,-6.225829064427885
128.01,125.58,1.517249,0.396293,5.245193,1.515762,0.396309,5.258876,-83.79772166983152,-0.6164741736178846
128.02,125.59,1.53705,0.394805,5.204485,1.535657,0.393686,5.218021,-84.12433205853716,38.774990594233564
128.03,125.6,1.556276,0.395061,5.16329,1.555193,0.393761,5.176791,-85.41376580911182,50.2031002326051
128.04,125.61,1.575589,0.395181,5.121294,1.573592,0.393821,5.134727,-81.54412642806001,34.25570602429278
128.05,125.62,1.595113,0.393319,5.078934,1.592664,0.392289,5.092288,-79.60795977365683,22.810640044863753
128.06,125.63,1.614922,0.390325,5.036839,1.612466,0.38924,5.050312,-79.66895946607725,23.834654857876394
128.07,125.64,1.635275,0.386047,4.994708,1.632593,0.385186,5.008228,-78.77974241571198,17.798140851147856
128.08,125.65,1.65557,0.381479,4.952709,1.653433,0.380821,4.966189,-80.991799640058,17.114032512688308
128.09,125.66,1.675088,0.377944,4.911232,1.673385,0.377159,4.924521,-82.69728588138305,24.74739856445629
128.1,125.67,1.693346,0.376554,4.869766,1.692234,0.376138,4.883766,-85.4586124535059,20.510859282964365
128.11,125.68,1.710818,0.377083,4.828773,1.709771,0.376331,4.842706,-85.70256606270272,35.68751761683448
128.12,125.69,1.726771,0.38018,4.787951,1.726511,0.378678,4.801787,-88.92344972774953,80.17927487266067
128.13,125.7,1.741752,0.385603,4.746914,1.741823,0.383252,4.760479,-90.29988670828726,91.7298019150853
128.14,125.71,1.756337,0.39014,4.704783,1.756134,0.387796,4.71843,-89.14778445829764,85.05030087442316
128.15,125.72,1.771727,0.392408,4.661393,1.770921,0.390937,4.675334,-86.691123499482,61.280493923348835
128.16,125.73,1.78778,0.393772,4.618434,1.787,0.392856,4.632223,-86.76240973769167,49.584662875732484
128.17,125.74,1.803761,0.39415,4.575472,1.80314,0.393731,4.589515,-87.46795461929419,34.00825629216522
