Time (Seconds),Unnamed: 1,X1,Y1,Z1,X2,Y2,Z2,Pxy,Pxz
141.93,139.5,1.628881,1.559071,7.041315,1.616461,1.567384,7.046884,-24.150972501004162,-33.795331895014876
141.94,139.51,1.64945,1.544215,7.038352,1.636654,1.55719,7.045957,-30.724131591690085,-45.39795815483611
141.95,139.52,1.670421,1.529727,7.034375,1.658047,1.542901,7.042322,-32.70994448967967,-46.79355138725484
141.96,139.53,1.691272,1.516166,7.02931,1.680375,1.527007,7.036883,-34.79782913597878,-44.852398723207166
141.97,139.54,1.712432,1.503725,7.02284,1.703372,1.511997,7.030542,-40.3682078027229,-42.39683798615166
141.98,139.55,1.735027,1.489862,7.016089,1.726615,1.498259,7.024052,-43.42935202383761,-44.948870458411136
141.99,139.56,1.75807,1.474061,7.009483,1.750244,1.482257,7.016858,-43.30058427000369,-46.32291044098849
142.0,139.57,1.781135,1.45668,7.002493,1.772539,1.465146,7.009204,-37.979584124797334,-44.563456382252554
142.01,139.58,1.803523,1.437603,6.995221,1.795435,1.446419,7.001927,-39.66313141616985,-47.46601799643251
142.02,139.59,1.825744,1.417897,6.988044,1.817841,1.426279,6.994926,-41.04962691142952,-46.684787708341695
142.03,139.6,1.848217,1.397496,6.980956,1.836461,1.40473,6.988635,-33.152503888710385,-31.60587066258939
142.04,139.61,1.870492,1.376706,6.973394,1.859041,1.383782,6.981511,-35.33078332865705,-31.71346547897867
142.05,139.62,1.893897,1.356356,6.965571,1.884247,1.363224,6.973348,-38.86557486815482,-35.43983250839554
142.06,139.63,1.91832,1.336645,6.957303,1.906226,1.342881,6.965218,-33.20301235760538,-27.276880336666228
142.07,139.64,1.942774,1.318481,6.948128,1.927276,1.322855,6.957613,-31.467234730483572,-15.760656579538315
142.08,139.65,1.968146,1.301697,6.9382,1.94888,1.303707,6.950067,-31.63122383956537,-5.956056679741056
142.09,139.66,1.995233,1.283433,6.927076,1.984365,1.288947,6.935764,-38.63922879840917,-26.901462897290074
142.1,139.67,2.02285,1.263302,6.915957,2.014145,1.270484,6.923628,-41.38707300135989,-39.524099876572684
142.11,139.68,2.050149,1.241715,6.905027,2.041277,1.249285,6.912379,-39.64767575324858,-40.47234152541833
142.12,139.69,2.077639,1.219314,6.893953,2.069214,1.22728,6.900976,-39.81426595163666,-43.39595560196047
142.13,139.7,2.106776,1.197071,6.882431,2.096757,1.204611,6.889583,-35.52090454809366,-36.96402581958182
142.14,139.71,2.132441,1.173503,6.871748,2.124415,1.181924,6.878484,-40.005807250290964,-46.375781790623904
142.15,139.72,2.160545,1.152406,6.859802,2.151654,1.159919,6.867282,-40.07390830004657,-40.198204677672685
142.16,139.73,2.188498,1.133324,6.84726,2.179744,1.139499,6.855045,-41.6469427129259,-35.19883005198584
142.17,139.74,2.217775,1.115606,6.833617,2.208799,1.120996,6.841943,-42.84852901913403,-30.984403658932
142.18,139.75,2.248661,1.09806,6.818445,2.239706,1.103625,6.827098,-44.01739953295765,-31.858493430109213
142.19,139.76,2.280429,1.079096,6.802993,2.271575,1.08548,6.811223,-42.908178418206155,-35.79273623447926
142.2,139.77,2.312511,1.058631,6.787267,2.30372,1.065815,6.794919,-41.03747406258702,-39.25567359759764
142.21,139.78,2.344441,1.037492,6.771956,2.335642,1.044762,6.779344,-40.01819291894606,-39.56454768542168
142.22,139.79,2.375775,1.016435,6.756802,2.367388,1.02327,6.764558,-42.761553559670254,-39.17837155750029
142.23,139.8,2.406936,0.995926,6.741019,2.398762,1.002101,6.749671,-46.627244658223525,-37.06900753629326
142.24,139.81,2.438719,0.976556,6.724586,2.430717,0.981752,6.733946,-49.472386600791346,-32.99718182461075
142.25,139.82,2.471274,0.958948,6.707211,2.463037,0.963754,6.716704,-49.052085767556186,-30.26205923024692
142.26,139.83,2.504375,0.94323,6.688284,2.496117,0.947615,6.698193,-50.19272272832298,-27.968312906075504
142.27,139.84,2.537928,0.928791,6.667989,2.529256,0.932986,6.677613,-47.97859834393025,-25.81494733225127
142.28,139.85,2.57164,0.91296,6.646753,2.563641,0.917546,6.656596,-50.90066298208179,-29.82658150696006
142.29,139.86,2.606098,0.895453,6.625186,2.598013,0.900862,6.634717,-49.692573187761305,-33.78318350000487
142.3,139.87,2.640548,0.877742,6.604362,2.632462,0.883183,6.613846,-49.549294416907884,-33.9362715514764
142.31,139.88,2.67535,0.860071,6.583653,2.667065,0.865359,6.593091,-48.72222930501079,-32.54853982488583
142.32,139.89,2.709729,0.843616,6.561975,2.701609,0.848811,6.571842,-50.54749255773139,-32.61023178202459
142.33,139.9,2.743075,0.830086,6.539485,2.73573,0.834864,6.549949,-54.933815301760404,-33.04442686416435
142.34,139.91,2.775832,0.819427,6.515512,2.768944,0.822884,6.526617,-58.190280560621076,-26.651495158800163
142.35,139.92,2.809345,0.809914,6.489946,2.802628,0.812931,6.501222,-59.21816749391393,-24.187654279776357
142.36,139.93,2.843465,0.799185,6.463224,2.83669,0.802861,6.474456,-58.90215278598083,-28.48350636510907
142.37,139.94,2.877891,0.786506,6.436166,2.870832,0.791052,6.446805,-56.43563822933112,-32.78155818618908
142.38,139.95,2.912415,0.772984,6.409226,2.905329,0.778297,6.419732,-56.001448657722,-36.86213451608774
142.39,139.96,2.946811,0.759486,6.382768,2.939798,0.764566,6.393229,-56.16230554172624,-35.91840826163377
142.4,139.97,2.98073,0.747053,6.356282,2.974401,0.751543,6.367305,-60.13714693970488,-35.35313852034667
142.41,139.98,3.013459,0.737327,6.329157,3.007307,0.741139,6.340661,-61.86344234686112,-31.783841078952726
142.42,139.99,3.044558,0.72969,6.300836,3.039213,0.732806,6.312955,-66.20045862175996,-30.241105316716787
142.43,140.0,3.075778,0.723866,6.270612,3.071047,0.726221,6.282578,-68.42763349672784,-26.46323090939885
142.44,140.01,3.107723,0.719834,6.239429,3.101717,0.721766,6.251224,-63.014859575661745,-17.83185762854137
142.45,140.02,3.139695,0.714857,6.207482,3.133225,0.717224,6.219158,-61.00793037939532,-20.094659710436325
142.46,140.03,3.170967,0.708108,6.174946,3.165581,0.710648,6.187007,-65.93621414120926,-25.248237663163913
142.47,140.04,3.202961,0.699985,6.142629,3.194664,0.704602,6.15468,-55.45295484719501,-29.094458764459375
142.48,140.05,3.234769,0.691207,6.110727,3.229566,0.694581,6.122677,-66.47181187582706,-32.96228087204483
142.49,140.06,3.265106,0.684254,6.079357,3.260676,0.686462,6.091493,-69.94641806799335,-26.492577334887695
142.5,140.07,3.295579,0.677352,6.046795,3.291003,0.679753,6.059098,-69.5977281257442,-27.685729340875746
142.51,140.08,3.324466,0.67304,6.013782,3.320475,0.674812,6.025981,-71.8840792728016,-23.9411730857709
142.52,140.09,3.352941,0.670441,5.979713,3.348518,0.672375,5.992143,-70.41278022901768,-23.617824244089373
142.53,140.1,3.38016,0.670635,5.944834,3.375984,0.672116,5.957288,-71.46297878075255,-19.526826986446533
142.54,140.11,3.407157,0.670836,5.908928,3.402828,0.672242,5.921343,-70.77679125167428,-17.993087817973002
142.55,140.12,3.433858,0.669621,5.872435,3.429735,0.670681,5.88489,-71.68381877206104,-14.418166149992366
142.56,140.13,3.461304,0.666115,5.835635,3.456042,0.668278,5.848219,-67.30775521582483,-22.345624476188057
142.57,140.14,3.488549,0.661926,5.799485,3.483791,0.664193,5.812077,-69.3004789956277,-25.47596445383466
142.58,140.15,3.515651,0.657644,5.764091,3.511684,0.659262,5.776793,-72.6557358374985,-22.188822489138445
142.59,140.16,3.542585,0.653414,5.727644,3.537442,0.655695,5.740097,-67.5597245486798,-23.91802635840999
142.6,140.17,3.568382,0.651026,5.691326,3.564116,0.65268,5.704216,-71.6878200341669,-21.192150275785966
142.61,140.18,3.592335,0.65084,5.65473,3.588727,0.652088,5.667665,-74.4144525669171,-19.080400809660603
142.62,140.19,3.616264,0.652504,5.617471,3.612033,0.653674,5.630472,-71.97322070936637,-15.45773824508307
142.63,140.2,3.638039,0.656244,5.579258,3.634006,0.656913,5.592181,-72.66794102132576,-9.418544526803812
142.64,140.21,3.659508,0.659197,5.540261,3.657315,0.659016,5.553608,-80.66929594183641,4.718232356919769
142.65,140.22,3.680867,0.660371,5.500963,3.6795,0.660173,5.514463,-84.2179799229074,8.241561188756004
142.66,140.23,3.703098,0.659999,5.461134,3.701336,0.660062,5.474599,-82.54476282426212,-2.0477282030318555
142.67,140.24,3.725778,0.658704,5.42167,3.723436,0.659017,5.435083,-80.09561939257351,-7.612269880358979
142.68,140.25,3.748236,0.657682,5.382783,3.745929,0.657973,5.39614,-80.20064359447026,-7.189197864159
142.69,140.26,3.769777,0.657722,5.344048,3.76793,0.658013,5.357485,-82.17338213887994,-8.953509967820088
142.7,140.27,3.789343,0.660113,5.306274,3.788084,0.660159,5.319518,-84.56967179296772,-2.0924813324530724
142.71,140.28,3.806401,0.665423,5.268794,3.806118,0.66422,5.282025,-88.77467813782485,76.76213475651873
142.72,140.29,3.82214,0.672608,5.230379,3.822516,0.670671,5.24347,-91.64519837826762,100.98533009937249
142.73,140.3,3.838453,0.679523,5.190261,3.838319,0.677803,5.203506,-89.42035692527017,85.54525717957222
142.74,140.31,3.855375,0.684975,5.149467,3.854583,0.683492,5.162716,-86.57903833499937,61.895438176055414
142.75,140.32,3.872833,0.688947,5.108404,3.871637,0.688124,5.121645,-84.8387358195994,34.53291368307431
142.76,140.33,3.89005,0.691997,5.067785,3.889041,0.691431,5.081128,-85.67551363603711,29.290308687994415
142.77,140.34,3.906833,0.694761,5.02795,3.906039,0.694243,5.041194,-86.56912846180767,33.12014586004012
142.78,140.35,3.922135,0.698878,4.989171,3.922423,0.697721,5.002417,-91.24555224381535,103.97796869194741
142.79,140.36,3.935462,0.70503,4.950816,3.936422,0.703171,4.964023,-94.15744532452446,117.31213208278743
142.8,140.37,3.947608,0.712334,4.91208,3.948448,0.710316,4.925256,-93.64779976198062,112.59970173818047
142.81,140.38,3.958798,0.72181,4.873041,3.95973,0.718569,4.885732,-94.20014017810215,106.04341310560268
142.82,140.39,3.969242,0.731821,4.833177,3.969608,0.729802,4.846414,-91.58381157086231,100.27487614090738
142.83,140.4,3.979759,0.740487,4.792824,3.980242,0.738746,4.80592,-92.11219639567902,105.50543847720584
142.84,140.41,3.990129,0.74758,4.751835,3.990784,0.746385,4.765053,-92.83689383416912,118.72790326622456
142.85,140.42,4.000923,0.753516,4.711524,4.001871,0.751926,4.724757,-94.09761686250775,120.80451353045468
142.86,140.43,4.011398,0.758997,4.67138,4.012835,0.757258,4.684555,-96.22465696731255,129.5681814577172
142.87,140.44,4.021849,0.764236,4.631213,4.022982,0.76273,4.644608,-94.83478663622928,126.95502343625412
142.88,140.45,4.031273,0.770681,4.592165,4.032465,0.769098,4.605232,-95.21221906702344,126.97977032211159
142.89,140.46,4.039373,0.778672,4.553589,4.040585,0.77692,4.566856,-95.21973812102189,124.67474178306777
142.9,140.47,4.045971,0.788125,4.515802,4.047471,0.786187,4.528841,-96.56242985827387,127.7396492292523
142.91,140.48,4.051102,0.799655,4.477993,4.052773,0.797257,4.491075,-97.27913104621555,124.86996754120615
142.92,140.49,4.05524,0.811262,4.439731,4.057752,0.808537,4.45251,-101.12098055291432,132.67094169796036
142.93,140.5,4.060196,0.820709,4.399629,4.062358,0.818481,4.412618,-99.45016144797101,134.1386704831748
142.94,140.51,4.065261,0.828354,4.35935,4.067311,0.826722,4.372406,-98.92349290522093,141.47678888731713
142.95,140.52,4.070322,0.834782,4.319199,4.07239,0.83354,4.33214,-99.07922519388477,149.0118033530267
142.96,140.53,4.075282,0.841174,4.279585,4.077421,0.839665,4.292616,-99.3218024951937,144.79818490758288
142.97,140.54,4.079981,0.847368,4.240822,4.082582,0.845309,4.253604,-101.50203469702943,141.634207335989
142.98,140.55,4.084487,0.853809,4.201833,4.086995,0.851654,4.214934,-100.837343360576,139.3291671144526
142.99,140.56,4.088433,0.862067,4.163674,4.090913,0.860171,4.178451,-99.52707240856247,142.60150431688263
143.0,140.57,4.09104,0.871013,4.126726,4.093944,0.868629,4.139914,-102.41835815051688,140.6161732117888
143.01,140.58,4.092585,0.882582,4.090956,4.095391,0.87913,4.103785,-102.3376221515774,129.1063538766621
143.02,140.59,4.093971,0.894221,4.053562,4.096977,0.891354,4.06658,-103.00233114407017,136.35580228183278
143.03,140.6,4.095432,0.904783,4.015254,4.098175,0.902229,4.028325,-101.85176016458009,137.04347940302068
143.04,140.61,4.096664,0.91383,3.97663,4.09944,0.91151,3.989913,-101.80428479684805,140.11331942127703
143.05,140.62,4.097872,0.921988,3.938408,4.100657,0.919827,3.951477,-102.02977111717183,142.19059170486508
143.06,140.63,4.099164,0.930019,3.900752,4.102905,0.927505,3.913773,-106.02962956489496,146.098392805665
143.07,140.64,4.099825,0.938688,3.864275,4.104442,0.935757,3.877083,-109.8231090595542,147.59148398284242
143.08,140.65,4.099785,0.949327,3.829232,4.104603,0.945973,3.841673,-111.16978660886588,145.15669998698675
143.09,140.66,4.098742,0.962937,3.795735,4.103969,0.959606,3.808187,-112.77129654534976,147.49194058064245
143.1,140.67,4.096135,0.976319,3.76396,4.101978,0.973375,3.776219,-115.48384223889171,153.25871492360235
143.11,140.68,4.094779,0.989246,3.731149,4.099677,0.985965,3.743782,-111.19204491472485,146.1832436685779
143.12,140.69,4.091366,1.001369,3.698793,4.097643,0.997978,3.710803,-117.59371919891585,151.62091934544048
143.13,140.7,4.087044,1.013331,3.667248,4.093952,1.009955,3.678303,-122.00025836198678,153.95483576464738
143.14,140.71,4.081934,1.025672,3.635707,4.089168,1.022786,3.647597,-121.31676726822936,158.25050122428962
143.15,140.72,4.075994,1.038624,3.608603,4.083834,1.035608,3.619705,-125.22893810531959,158.95857131444905
143.16,140.73,4.068882,1.052121,3.582794,4.076678,1.049241,3.593498,-126.06681926065359,159.72475091098147
143.17,140.74,4.060302,1.065423,3.557241,4.068105,1.062973,3.567433,-127.43768552800624,162.56866050300854
143.18,140.75,4.051896,1.07813,3.527534,4.058666,1.076762,3.539907,-118.68567688845795,168.5761854405587
143.19,140.76,4.043429,1.090429,3.499601,4.049962,1.089167,3.511435,-118.90104283569077,169.06666359498396
143.2,140.77,4.034706,1.102776,3.472194,4.041018,1.101293,3.48436,-117.42132037686552,166.77820154942395
143.21,140.78,4.02529,1.114573,3.446369,4.031434,1.113116,3.458461,-116.93533000997746,166.65920374040738
143.22,140.79,4.015415,1.125786,3.420679,4.021488,1.124439,3.433522,-115.30780918022595,167.4941701440356
143.23,140.8,4.005309,1.137034,3.396515,4.011958,1.135239,3.408736,-118.54899799002001,164.89227218293655
143.24,140.81,3.99489,1.1471,3.371861,4.002124,1.145569,3.382804,-123.46717029685276,168.05028288851295
143.25,140.82,3.984546,1.155692,3.348011,3.991791,1.155239,3.359573,-122.0721505812144,176.4221885870426
143.26,140.83,3.973777,1.16223,3.323064,3.981101,1.162298,3.334933,-121.67747718749371,-179.4680501009307
143.27,140.84,3.962536,1.167428,3.298703,3.969855,1.167847,3.310534,-121.74213783925983,-176.72349274614126
143.28,140.85,3.951549,1.171403,3.273239,3.958704,1.172809,3.284991,-121.33441523864151,-168.88269132459666
143.29,140.86,3.940833,1.174568,3.247995,3.947854,1.176859,3.259532,-121.32317828001403,-161.92814366028682
143.3,140.87,3.930361,1.17765,3.223748,3.937785,1.179971,3.234834,-123.80917054220356,-162.63894461369335
143.31,140.88,3.920033,1.179653,3.199424,3.928016,1.18247,3.21004,-126.94236603174228,-160.56334405838732
143.32,140.89,3.908789,1.18131,3.176179,3.917139,1.183821,3.186294,-129.53990045362218,-163.26299202897775
143.33,140.9,3.897277,1.181683,3.152372,3.905687,1.184681,3.162875,-128.68507944531913,-160.37984632759822
143.34,140.91,3.886047,1.180785,3.127992,3.89442,1.184176,3.138368,-128.9020850324925,-157.95243465115607
143.35,140.92,3.874256,1.179185,3.103796,3.882694,1.182957,3.11378,-130.20289866914018,-155.91414559171156
143.36,140.93,3.861806,1.177382,3.079984,3.870662,1.181536,3.089234,-133.75339805033042,-154.87058021562387
143.37,140.94,3.849161,1.175772,3.05592,3.857798,1.180421,3.065284,-132.6872725510258,-151.7079479511923
143.38,140.95,3.836375,1.175575,3.032851,3.845046,1.179647,3.042344,-132.4088846478866,-154.84471729777852
143.39,140.96,3.823478,1.174989,3.009379,3.8316,1.178991,3.020047,-127.28355371356179,-153.7688827076362
143.4,140.97,3.810181,1.172676,2.9856,3.818272,1.176751,2.996191,-127.3780375365602,-153.26807112965787
143.41,140.98,3.796812,1.168287,2.961902,3.805062,1.172434,2.972369,-128.24487683406753,-153.31284825226982
143.42,140.99,3.783045,1.162345,2.93895,3.791438,1.166607,2.949058,-129.703948286806,-153.0783519869807
