Time (Seconds),Unnamed: 1,X1,Y1,Z1,X2,Y2,Z2,Pxy,Pxz
77.41,74.73,0.638173,2.036911,6.343833,0.640369,2.048853,6.350166,-109.12424907733686,-100.41964552568487
77.42,74.74,0.640568,2.021227,6.341246,0.64134,2.034016,6.347561,-96.96974664102625,-93.45443220617553
77.43,74.75,0.645907,1.997317,6.339815,0.645746,2.010035,6.345861,-88.47462107244964,-89.27471868357716
77.44,74.76,0.652572,1.976061,6.338198,0.652295,1.988518,6.344034,-87.28255160655077,-88.72615269764937
77.45,74.77,0.653548,1.95376,6.337675,0.652747,1.966691,6.342795,-81.10841728951456,-86.45538979035227
77.46,74.78,0.658071,1.931337,6.337052,0.658455,1.944325,6.341307,-95.1567894385927,-91.69349953179082
77.47,74.79,0.665383,1.907384,6.335922,0.660586,1.92065,6.340008,-40.42377149653342,-70.1199545641535
77.48,74.8,0.670052,1.883097,6.334976,0.667145,1.896374,6.338762,-52.481906230965244,-77.64997382007068
77.49,74.81,0.673373,1.858257,6.33341,0.668544,1.871324,6.337771,-42.08473546161793,-69.71786024565736
77.5,74.82,0.679095,1.833715,6.330595,0.674018,1.846385,6.335539,-44.23960769552249,-68.16351337830898
77.51,74.83,0.686237,1.810262,6.326317,0.683153,1.822807,6.331421,-58.85828636768896,-76.1885754803617
77.52,74.84,0.691849,1.785791,6.321148,0.688518,1.798563,6.326118,-56.16916341208271,-75.38259580441266
77.53,74.85,0.701932,1.760413,6.315871,0.697176,1.772728,6.32081,-46.08137005260088,-68.88365377094003
77.54,74.86,0.712045,1.733733,6.310657,0.707828,1.745655,6.315571,-49.36511486834374,-70.52050735187123
77.55,74.87,0.71959,1.705775,6.304985,0.714499,1.717844,6.31024,-45.908150100017956,-67.12879068552262
77.56,74.88,0.729405,1.677949,6.298234,0.72402,1.689966,6.303897,-46.4414252541491,-65.86212489493668
77.57,74.89,0.742263,1.651674,6.290154,0.736185,1.662431,6.296689,-47.07505923563047,-60.5323606762163
77.58,74.9,0.754813,1.625754,6.281153,0.745786,1.635472,6.288228,-38.08792275423467,-47.11114776040553
77.59,74.91,0.767728,1.597666,6.27104,0.761417,1.608255,6.27722,-44.399129617174886,-59.20523356273603
77.6,74.92,0.781605,1.568632,6.260754,0.773505,1.579272,6.266804,-36.756553027102164,-52.71877268482913
77.61,74.93,0.79476,1.538724,6.250517,0.787548,1.549553,6.255868,-36.57385741160718,-56.336802654934615
77.62,74.94,0.809315,1.509047,6.239318,0.801886,1.519778,6.245047,-37.63822557918934,-55.305401757280656
77.63,74.95,0.825163,1.479748,6.227176,0.817039,1.490005,6.233199,-36.55262968791787,-51.61921077467191
77.64,74.96,0.841912,1.451326,6.214632,0.833557,1.461151,6.220413,-34.68017368334137,-49.6227699583012
77.65,74.97,0.861134,1.423614,6.200611,0.851324,1.433144,6.206728,-31.945494916826963,-44.170543044684635
77.66,74.98,0.87967,1.396771,6.184889,0.870061,1.40624,6.190969,-32.32317945696638,-44.57955419065723
77.67,74.99,0.899082,1.369691,6.167484,0.890783,1.379097,6.173802,-37.28189279447185,-48.57774467313502
77.68,75.0,0.917673,1.340979,6.149857,0.910056,1.350577,6.156185,-39.7188963089721,-51.56438449284597
77.69,75.01,0.937706,1.311185,6.131725,0.92987,1.321021,6.138027,-38.80752333029528,-51.45688359986603
