Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
8.89,5.85,3.853431,1.675488,6.069653,3.851092,1.680242,6.082376
8.9,5.86,3.859061,1.669226,6.036998,3.856018,1.674547,6.049614
8.91,5.87,3.860657,1.66385,6.00416,3.859457,1.668904,6.016973
8.92,5.88,3.862864,1.65917,5.971486,3.862013,1.664104,5.984438
8.93,5.89,3.86198,1.655324,5.938896,3.861554,1.659723,5.952026
8.94,5.9,3.859313,1.651842,5.906267,3.859121,1.656123,5.919491
8.95,5.91,3.855867,1.647786,5.873421,3.856055,1.651952,5.886677
8.96,5.92,3.853206,1.641203,5.839638,3.852844,1.646658,5.852522
8.97,5.93,3.849108,1.631762,5.806184,3.846776,1.638986,5.818186
8.98,5.94,3.844219,1.620954,5.772212,3.845063,1.62792,5.784184
8.99,5.95,3.840415,1.61008,5.738112,3.841327,1.617272,5.749959
9,5.96,3.837133,1.59961,5.704486,3.838432,1.607126,5.71619
9.01,5.97,3.832124,1.589922,5.671449,3.835588,1.59676,5.683496
9.02,5.98,3.824768,1.580852,5.637843,3.827615,1.58762,5.649575
9.03,5.99,3.818275,1.572384,5.604255,3.819119,1.578732,5.616394
9.04,6,3.809897,1.564394,5.570146,3.810763,1.570261,5.582526
9.05,6.01,3.80155,1.556499,5.535033,3.802331,1.561025,5.548379
9.06,6.02,3.792777,1.545996,5.49965,3.795231,1.552528,5.511534
9.07,6.03,3.783535,1.532895,5.464231,3.786578,1.539827,5.475746
9.08,6.04,3.774447,1.51859,5.42922,3.776855,1.525474,5.440692
9.09,6.05,3.765808,1.504406,5.393692,3.767792,1.51144,5.405328
9.1,6.06,3.755192,1.491708,5.358433,3.758305,1.498853,5.369953
9.11,6.07,3.744978,1.480828,5.323747,3.750025,1.486848,5.335693
9.12,6.08,3.734203,1.471252,5.288614,3.736948,1.477463,5.300597
9.13,6.09,3.720848,1.463284,5.252527,3.725559,1.468597,5.264802
9.14,6.1,3.707665,1.454172,5.216101,3.713125,1.459341,5.228403
9.15,6.11,3.693384,1.443749,5.178728,3.697334,1.448703,5.190755
9.16,6.12,3.67831,1.428587,5.14338,3.683193,1.435738,5.154418
9.17,6.13,3.663616,1.415763,5.106808,3.667072,1.423,5.118217
9.18,6.14,3.650015,1.405141,5.069888,3.652418,1.411513,5.082161
9.19,6.15,3.635821,1.397028,5.032923,3.638037,1.402645,5.045527
9.2,6.16,3.622276,1.390916,4.994692,3.624076,1.395836,5.007808
9.21,6.17,3.607872,1.384695,4.955434,3.610395,1.390518,4.968029
9.22,6.18,3.592306,1.376621,4.916475,3.59587,1.383096,4.928341
