Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
4.75,0,0.71544,1.468657,0.426849,0.727418,1.463654,0.420675
4.76,0.01,0.690629,1.477746,0.439314,0.702405,1.473375,0.432637
4.77,0.02,0.665914,1.48666,0.451859,0.677444,1.482904,0.444651
4.78,0.03,0.641448,1.495294,0.464591,0.65267,1.492113,0.456807
4.79,0.04,0.617416,1.503574,0.477669,0.628273,1.500907,0.469291
4.8,0.05,0.593957,1.511419,0.491276,0.604422,1.509189,0.482339
4.81,0.06,0.571164,1.518742,0.50558,0.581254,1.516884,0.496149
4.82,0.07,0.549089,1.52543,0.520698,0.558842,1.523918,0.510837
4.83,0.08,0.527716,1.531346,0.53666,0.537145,1.530203,0.526401
4.84,0.09,0.506961,1.536402,0.553379,0.516032,1.535674,0.542733
4.85,0.1,0.486749,1.540601,0.570721,0.495394,1.540327,0.559674
4.86,0.11,0.467101,1.544011,0.588595,0.475245,1.544206,0.577123
4.87,0.12,0.448131,1.546676,0.606989,0.455702,1.547336,0.595084
4.88,0.13,0.42995,1.548582,0.625952,0.436927,1.549689,0.613656
4.89,0.14,0.412604,1.549706,0.645565,0.419058,1.551226,0.632965
4.9,0.15,0.396096,1.550026,0.665875,0.402153,1.551919,0.653081
4.91,0.16,0.380386,1.549486,0.686868,0.386161,1.551741,0.673982
4.92,0.17,0.365398,1.548033,0.708473,0.370942,1.550663,0.695564
4.93,0.18,0.351065,1.545686,0.730594,0.356347,1.548694,0.717677
4.94,0.19,0.337391,1.542517,0.753149,0.342324,1.545898,0.740191
4.95,0.2,0.32447,1.538605,0.776088,0.328945,1.542335,0.763052
4.96,0.21,0.312425,1.533995,0.799412,0.316374,1.538021,0.786289
4.97,0.22,0.301368,1.528705,0.823154,0.304782,1.532964,0.809963
4.98,0.23,0.291378,1.522734,0.847345,0.29428,1.527179,0.834107
4.99,0.24,0.282461,1.516025,0.871996,0.284889,1.52064,0.858734
5,0.25,0.274512,1.508479,0.897097,0.276503,1.513271,0.883834
5.01,0.26,0.267341,1.500014,0.922599,0.268915,1.505018,0.909358
5.02,0.27,0.260805,1.490655,0.948429,0.26195,1.495886,0.935233
5.03,0.28,0.254882,1.480516,0.974542,0.255567,1.485945,0.961399
5.04,0.29,0.249644,1.469718,1.000934,0.249857,1.475286,0.987831
5.05,0.3,0.245224,1.458367,1.027612,0.244973,1.463999,1.014519
5.06,0.31,0.241779,1.446529,1.054571,0.241072,1.452172,1.041468
5.07,0.32,0.239438,1.434216,1.081805,0.238286,1.439852,1.068702
5.08,0.33,0.238246,1.421388,1.109323,0.236662,1.427021,1.09625
5.09,0.34,0.238146,1.407944,1.137135,0.236138,1.413608,1.12413
5.1,0.35,0.238977,1.39377,1.165241,0.236561,1.399513,1.152336
5.11,0.36,0.240553,1.378836,1.193632,0.237759,1.384683,1.18084
5.12,0.37,0.242768,1.363241,1.222296,0.239629,1.36919,1.209609
5.13,0.38,0.245658,1.347185,1.251214,0.242181,1.353201,1.238612
5.14,0.39,0.249362,1.330889,1.280363,0.245525,1.336911,1.267828
5.15,0.4,0.254041,1.314509,1.309739,0.249815,1.320485,1.29726
5.16,0.41,0.259807,1.298105,1.339361,0.255186,1.304024,1.326947
5.17,0.42,0.266692,1.281648,1.369263,0.261685,1.287534,1.356947
5.18,0.43,0.274619,1.265015,1.399494,0.269241,1.270915,1.387307
5.19,0.44,0.283424,1.248065,1.430076,0.277696,1.254024,1.418034
5.2,0.45,0.292975,1.230792,1.460982,0.28688,1.236804,1.4491
5.21,0.46,0.303233,1.21333,1.492195,0.296717,1.219357,1.480482
5.22,0.47,0.314231,1.195906,1.523717,0.307242,1.201891,1.512176
5.23,0.48,0.326037,1.178818,1.555595,0.318541,1.184656,1.544188
5.24,0.49,0.338694,1.162302,1.587943,0.330729,1.167893,1.576583
5.25,0.5,0.352195,1.146429,1.620891,0.34387,1.151726,1.609453
5.26,0.51,0.366473,1.131085,1.654478,0.357908,1.136076,1.642852
5.27,0.52,0.381425,1.116051,1.68863,0.372757,1.120782,1.676859
5.28,0.53,0.396929,1.1012,1.723229,0.388318,1.105722,1.711461
5.29,0.54,0.41287,1.086632,1.758203,0.404421,1.090895,1.746437
5.3,0.55,0.429166,1.072585,1.79355,0.420935,1.076502,1.781651
5.31,0.56,0.445786,1.059264,1.829295,0.437831,1.062817,1.817174
5.32,0.57,0.462746,1.046727,1.865466,0.45512,1.049974,1.853146
5.33,0.58,0.480055,1.03486,1.902092,0.472788,1.0379,1.889644
5.34,0.59,0.497678,1.023432,1.939181,0.490754,1.026355,1.926649
5.35,0.6,0.515526,1.012215,1.976693,0.508919,1.015089,1.964113
5.36,0.61,0.533516,1.001143,2.014541,0.527212,1.00399,2.001937
