Time (Seconds),Unnamed: 1,X1,Y1,Z1,X2,Y2,Z2,Pxy,Pxz
116.86,111.57,0.280846,1.777099,0.27001,0.283728,1.785222,0.261949,109.67318317316291,-109.53443193908284
116.87,111.58,0.270496,1.776082,0.279962,0.272557,1.784049,0.26934,100.98072759763441,-104.50400197321746
116.88,111.59,0.260482,1.773831,0.290518,0.262148,1.78189,0.278453,97.86199085280589,-101.67996513222354
116.89,111.6,0.250557,1.76979,0.301339,0.253167,1.778822,0.293917,109.3745927462719,-106.11784191431107
116.9,111.61,0.240908,1.764136,0.311985,0.242546,1.773573,0.304748,102.75326926178707,-99.84684526757371
116.91,111.62,0.230883,1.757594,0.322494,0.231126,1.767311,0.314048,91.64800315846003,-91.43253814141202
116.92,111.63,0.221223,1.751115,0.333034,0.220339,1.760786,0.325042,83.68813666004513,-84.77726105574752
116.93,111.64,0.212129,1.744457,0.344479,0.210057,1.754187,0.335257,77.33706273599735,-77.97845353123472
116.94,111.65,0.202478,1.736486,0.358007,0.202217,1.746699,0.348922,88.3544208688898,-88.53608692460868
116.95,111.66,0.195219,1.729535,0.371377,0.19463,1.739493,0.361652,86.5340831850317,-86.61498882729504
116.96,111.67,0.189192,1.722099,0.386242,0.188477,1.732137,0.376489,85.80710273067417,-85.9257412085513
116.97,111.68,0.183904,1.71329,0.399844,0.182903,1.723291,0.390836,83.65911014655761,-84.28430185399378
116.98,111.69,0.178123,1.702265,0.414216,0.177277,1.712522,0.406498,83.74456044051745,-85.28490228901529
116.99,111.7,0.172469,1.689636,0.428614,0.171138,1.700472,0.421139,79.90371688807755,-82.99736166230261
117.0,111.71,0.16648,1.677023,0.443315,0.165172,1.687778,0.435332,80.69487225661283,-83.06586392488198
117.01,111.72,0.16175,1.664629,0.457291,0.159568,1.674923,0.449131,75.02925773990843,-78.03226074438784
117.02,111.73,0.156942,1.651722,0.473334,0.154823,1.661809,0.464208,76.92791626270646,-78.1362495574902
117.03,111.74,0.153374,1.638782,0.490012,0.151546,1.649319,0.481901,77.29927930745387,-80.15806027282137
117.04,111.75,0.151334,1.62637,0.508474,0.149331,1.636896,0.499666,77.18842404242523,-79.22595773117179
117.05,111.76,0.150336,1.61376,0.525609,0.147994,1.624152,0.517292,74.27320925873784,-77.29967649990459
117.06,111.77,0.148774,1.599274,0.543625,0.146151,1.609676,0.534077,74.63881289620005,-75.84717284552914
117.07,111.78,0.148381,1.584002,0.560671,0.144896,1.593833,0.551312,69.57623704170464,-70.48104667435096
117.08,111.79,0.147605,1.566644,0.579097,0.144795,1.576762,0.570179,72.51072163432036,-74.47880966446832
117.09,111.8,0.146646,1.548994,0.597543,0.144479,1.55945,0.58958,74.77654516744808,-78.29124390452917
117.1,111.81,0.146888,1.531685,0.616718,0.144017,1.541979,0.608044,71.68601602522337,-74.41619605605982
117.11,111.82,0.148178,1.51491,0.636026,0.144952,1.524998,0.62714,70.04692650934618,-72.26645745056258
117.12,111.83,0.150053,1.498963,0.656561,0.147003,1.509043,0.64806,70.26296175832827,-73.1652680451661
117.13,111.84,0.153112,1.4843,0.677881,0.149456,1.493604,0.66809,69.5241595797476,-68.54769110663744
117.14,111.85,0.156965,1.468787,0.698635,0.152093,1.477325,0.689177,62.746122378833476,-60.289819753860925
117.15,111.86,0.160889,1.449943,0.720367,0.155734,1.458807,0.710508,62.39616921289948,-59.819177953701264
117.16,111.87,0.164742,1.429625,0.740942,0.159795,1.43862,0.732245,60.36805233322621,-61.19042886954575
117.17,111.88,0.168897,1.408651,0.763799,0.164073,1.417815,0.755292,60.444057109758695,-62.23733658475619
117.18,111.89,0.172862,1.3877,0.785607,0.168258,1.397099,0.777049,61.720807718944044,-63.90256915036117
117.19,111.9,0.176894,1.367705,0.808185,0.172382,1.377033,0.799316,63.03581614119092,-64.18671494136038
117.2,111.91,0.182262,1.349779,0.832355,0.177218,1.358109,0.821724,64.61746196586535,-58.804163632463826
117.21,111.92,0.18781,1.332906,0.856495,0.182671,1.340606,0.845275,65.39120719795119,-56.28075073252893
117.22,111.93,0.194222,1.315172,0.881882,0.189092,1.323179,0.871399,63.92455059482336,-57.35274390178308
117.23,111.94,0.200884,1.29581,0.907411,0.195825,1.304056,0.897352,63.300681642427534,-58.47048545992029
117.24,111.95,0.208519,1.275373,0.933105,0.202403,1.283303,0.922828,59.24247550369869,-52.35885079754612
117.25,111.96,0.215808,1.254055,0.958812,0.210549,1.262323,0.948917,62.0102247521049,-57.540916146185346
117.26,111.97,0.223126,1.23274,0.984928,0.217366,1.240661,0.97501,59.853597524027585,-53.97606751869257
117.27,111.98,0.230435,1.213557,1.01198,0.22423,1.220767,1.001013,60.499327449040585,-49.28437527396099
117.28,111.99,0.237706,1.196368,1.040202,0.231878,1.202644,1.028919,62.682321629219516,-47.11969576157428
117.29,112.0,0.24524,1.179786,1.069698,0.239463,1.186407,1.058722,62.24081396783804,-48.89443007742179
117.3,112.01,0.253382,1.163701,1.099834,0.247337,1.1702,1.089043,60.74292861968956,-47.07277861515251
117.31,112.02,0.261626,1.145824,1.130715,0.25561,1.15259,1.120057,60.55706994985592,-48.35805197100428
117.32,112.03,0.270347,1.126798,1.161301,0.265353,1.133771,1.150945,64.25512336046403,-54.39010165432401
117.33,112.04,0.278804,1.10666,1.192419,0.275172,1.114444,1.182296,70.2626774419546,-64.98633027587829
117.34,112.05,0.287061,1.087305,1.223893,0.28167,1.094058,1.213452,62.691342693913086,-51.3992179035645
117.35,112.06,0.295726,1.069835,1.256092,0.290147,1.076239,1.245204,62.869444961358894,-48.93845823289409
117.36,112.07,0.30476,1.055125,1.2886,0.298556,1.060053,1.277518,60.75873110246399,-38.46103791703766
117.37,112.08,0.31249,1.041641,1.322128,0.306936,1.04626,1.310261,64.91943958083351,-39.74870084289771
117.38,112.09,0.321435,1.028391,1.357017,0.315738,1.033496,1.345739,63.19970750066526,-41.86306209174715
117.39,112.1,0.330247,1.013125,1.392205,0.325751,1.019333,1.380743,68.58227344688818,-54.08693664335198
117.4,112.11,0.338959,0.996186,1.427381,0.333415,1.002269,1.416143,63.741668481351184,-47.65419551340694
117.41,112.12,0.347546,0.978766,1.462725,0.341306,0.984946,1.450863,62.253405227741936,-44.72321094782197
117.42,112.13,0.356032,0.960991,1.498191,0.350122,0.967112,1.485883,64.35082246772161,-46.00475190836134
117.43,112.14,0.364653,0.94576,1.533305,0.36021,0.951925,1.521471,69.42167329581666,-54.22041397519042
117.44,112.15,0.37384,0.933274,1.568895,0.36939,0.937859,1.557344,68.9309188580386,-45.85604368317109
117.45,112.16,0.383174,0.921944,1.606175,0.378183,0.926451,1.593775,68.07521477945869,-42.082839419575066
117.46,112.17,0.392375,0.911462,1.644122,0.387621,0.916147,1.632161,68.32423713874724,-44.58116978826678
117.47,112.18,0.401386,0.900554,1.682258,0.396602,0.905472,1.670393,68.04057488785996,-45.79129522940975
117.48,112.19,0.410635,0.887674,1.721026,0.406032,0.893052,1.709464,68.29178071389613,-49.43996701795821
117.49,112.2,0.419853,0.873509,1.759917,0.413612,0.878856,1.748422,61.501061592574196,-40.58843941086675
117.5,112.21,0.428309,0.858589,1.799127,0.424177,0.864991,1.788127,69.41199570515484,-57.160859278303285
117.51,112.22,0.437983,0.844783,1.837237,0.43309,0.851142,1.826408,65.68453592937645,-52.423135595638044
117.52,112.23,0.447898,0.833866,1.875071,0.441004,0.838193,1.863084,60.09579999765687,-32.11432318136488
117.53,112.24,0.458278,0.824227,1.913424,0.451063,0.828036,1.901555,58.705163996818996,-27.830824663023332
117.54,112.25,0.469007,0.816662,1.952885,0.461878,0.82047,1.940746,59.57510750161951,-28.109183184790464
117.55,112.26,0.479712,0.810589,1.992926,0.472638,0.814462,1.981086,59.14310921313158,-28.700611483094832
117.56,112.27,0.489514,0.803885,2.032998,0.483193,0.807772,2.021343,61.527148438903055,-31.588786235985474
117.57,112.28,0.50091,0.795823,2.073944,0.493759,0.799345,2.062319,58.40267350036695,-26.221100618020525
117.58,112.29,0.511948,0.786093,2.115169,0.505146,0.790568,2.103859,58.976681371275106,-33.340707346477146
117.59,112.3,0.522947,0.775675,2.155662,0.515501,0.779871,2.144893,55.338889973945115,-29.40230474541581
117.6,112.31,0.533995,0.766392,2.195438,0.526105,0.769899,2.183461,56.624601263677185,-23.964510274920364
117.61,112.32,0.544774,0.757465,2.235348,0.537244,0.760822,2.224002,56.428963006887834,-24.028112575709823
117.62,112.33,0.556595,0.750762,2.27596,0.54922,0.754102,2.264486,57.26881200123881,-24.364885776337857
117.63,112.34,0.568405,0.746021,2.316256,0.561175,0.749408,2.304465,58.484226068193045,-25.101433077347906
117.64,112.35,0.580804,0.743837,2.357101,0.573452,0.746698,2.345415,57.82481682458379,-21.263291134031515
117.65,112.36,0.592861,0.742337,2.398149,0.586043,0.745025,2.386853,58.88580645872949,-21.516863789801338
117.66,112.37,0.604967,0.739257,2.440441,0.5978,0.742014,2.428945,58.059173873975105,-21.040725194581402
117.67,112.38,0.617669,0.734048,2.482791,0.610421,0.737427,2.471215,57.94837036375877,-24.99481885101912
117.68,112.39,0.631031,0.727928,2.524596,0.624143,0.731373,2.513457,58.26868396550776,-26.57170535270741
117.69,112.4,0.644258,0.721877,2.565268,0.636263,0.724644,2.553521,55.760824191197,-19.090292122781
117.7,112.41,0.657394,0.715257,2.606319,0.649877,0.718266,2.594976,56.46758509847669,-21.815863848695077
117.71,112.42,0.670337,0.710555,2.647904,0.663084,0.714141,2.636226,58.15631284655367,-26.308532984934903
117.72,112.43,0.683151,0.708022,2.689157,0.675967,0.71177,2.677229,58.94027072767975,-27.55172130842146
117.73,112.44,0.696125,0.708033,2.729888,0.688766,0.711138,2.718201,57.80244571518478,-22.876453502404445
117.74,112.45,0.709224,0.710075,2.77112,0.70219,0.712758,2.759296,59.25193546854363,-20.87850371990673
117.75,112.46,0.722385,0.712299,2.812913,0.715173,0.714796,2.800901,59.019411570785834,-19.097311991970226
117.76,112.47,0.735719,0.712813,2.855339,0.7289,0.714526,2.843729,59.572643631044215,-14.101466825310192
117.77,112.48,0.74955,0.711364,2.898501,0.74178,0.714105,2.886671,56.7029014802207,-19.431162885224357
117.78,112.49,0.76334,0.708355,2.94124,0.75547,0.711862,2.92926,56.69795910417151,-24.018530222110172
117.79,112.5,0.777014,0.705369,2.983241,0.769037,0.708576,2.970934,57.049995662766484,-21.901648225971012
117.8,112.51,0.79041,0.702581,3.024813,0.782481,0.705385,3.012754,56.674391919177054,-19.47555724706198
117.81,112.52,0.803627,0.700996,3.066524,0.795897,0.704235,3.054091,58.129440879062244,-22.734503682070308
117.82,112.53,0.816733,0.701174,3.108034,0.809676,0.704608,3.09592,59.777098898116215,-25.947973240586013
117.83,112.54,0.829703,0.7033,3.149065,0.822946,0.706159,3.136966,60.81769378062951,-22.934036750630074
117.84,112.55,0.842787,0.70737,3.190886,0.836171,0.710069,3.178775,61.353092009715894,-22.19302431446193
117.85,112.56,0.855842,0.712784,3.233056,0.849312,0.715385,3.220943,61.67132657654381,-21.718157197028688
117.86,112.57,0.868984,0.717232,3.275496,0.862107,0.719265,3.263353,60.47562506293207,-16.46889606964042
117.87,112.58,0.88225,0.720045,3.317806,0.875324,0.721951,3.305609,60.41015938767323,-15.386633496364043
117.88,112.59,0.896112,0.720878,3.360933,0.888884,0.723244,3.348795,59.226825273930494,-18.125244922962995
117.89,112.6,0.909588,0.720929,3.403537,0.902954,0.723531,3.391433,61.27358932301788,-21.416198447979674
117.9,112.61,0.922681,0.720875,3.445141,0.915666,0.722976,3.432777,60.43059297825895,-16.67301436540879
117.91,112.62,0.935398,0.72112,3.486842,0.928538,0.722745,3.474623,60.68924233181153,-13.326612436569283
117.92,112.63,0.947955,0.722355,3.529137,0.941039,0.724026,3.516739,60.84582752236711,-13.583121132105363
117.93,112.64,0.960708,0.725496,3.570609,0.953818,0.727173,3.558304,60.75400949153229,-13.679582484241198
117.94,112.65,0.973364,0.730018,3.612066,0.966407,0.73152,3.599784,60.47110588236736,-12.183030650828886
117.95,112.66,0.986216,0.736621,3.653773,0.979186,0.738313,3.641164,60.85866069398243,-13.532717781159839
117.96,112.67,0.998722,0.74357,3.695495,0.992321,0.744727,3.682673,63.470708393572444,-10.245758370587678
117.97,112.68,1.011416,0.749647,3.736063,1.004885,0.750049,3.724735,60.0350022494239,-3.5222601267974882
117.98,112.69,1.02375,0.752743,3.779925,1.017293,0.754168,3.767253,62.99894646443371,-12.445161550760998
117.99,112.7,1.036141,0.755784,3.82189,1.029545,0.756261,3.809358,62.24070567569971,-4.1362330488990136
118.0,112.71,1.048747,0.757534,3.863555,1.041754,0.758032,3.851831,59.18524282248212,-4.073389022337576
118.01,112.72,1.061482,0.75782,3.906687,1.054223,0.75908,3.894139,59.95068013582524,-9.847152178527544
118.02,112.73,1.074198,0.759175,3.948197,1.06694,0.760267,3.935806,59.640458230698144,-8.55624137862043
118.03,112.74,1.086313,0.762071,3.988844,1.079484,0.762888,3.976461,61.12406093462328,-6.8222605345295095
118.04,112.75,1.098007,0.767517,4.028799,1.091057,0.766868,4.016324,60.877198270046556,5.334883137187472
118.05,112.76,1.109333,0.775435,4.067571,1.102414,0.773302,4.055743,59.673737317262784,17.133564741359034
118.06,112.77,1.120788,0.783004,4.108114,1.113869,0.781106,4.096786,58.58393919164477,15.339868458751456
118.07,112.78,1.13375,0.789406,4.148656,1.126058,0.787439,4.137963,54.270681330647406,14.344291735221908
118.08,112.79,1.147333,0.793229,4.190498,1.139358,0.792806,4.178862,55.574313923765445,3.036166147749703
118.09,112.8,1.161111,0.796379,4.230978,1.15299,0.796067,4.220274,52.81283338423965,2.2001595592284677
118.1,112.81,1.173074,0.798271,4.272937,1.166202,0.79819,4.260599,60.883135893495115,0.6753118789132212
118.11,112.82,1.183749,0.801578,4.313296,1.176936,0.800426,4.30074,61.51533899301767,9.597279897331834
118.12,112.83,1.194441,0.806126,4.353448,1.18661,0.805489,4.341094,57.630053350978926,4.650393513320323
118.13,112.84,1.204334,0.811964,4.393047,1.196898,0.811908,4.380491,59.36484484347037,0.4314823825973688
118.14,112.85,1.215176,0.820426,4.4309,1.207794,0.81984,4.418611,59.00676998032914,4.538751931311919
