Time (Seconds),Unnamed: 1,X1,Y1,Z1,X2,Y2,Z2,Pxy,Pxz
27.51,25.42,4.139847,1.179071,6.052868,4.143434,1.17693,6.039319,104.82845589129694,149.16796848639274
27.52,25.43,4.13177,1.190096,6.081241,4.135211,1.187943,6.067683,104.24089521805631,147.96618810464818
27.53,25.44,4.121688,1.201689,6.117027,4.127079,1.19826,6.096653,104.82091453414256,147.54118795518283
27.54,25.45,4.112237,1.212556,6.150577,4.11891,1.207489,6.126438,105.4529607964057,142.78955665201863
27.55,25.46,4.105124,1.216877,6.157639,4.110372,1.216089,6.156446,167.19290267260422,171.46069266158997
27.56,25.47,4.096478,1.225065,6.187922,4.101133,1.224512,6.186081,158.42176172796113,173.22518501773783
27.57,25.48,4.08827,1.233508,6.216541,4.090862,1.233216,6.214753,145.40151315376445,173.57248198545156
27.58,25.49,4.076437,1.243196,6.242216,4.079228,1.242656,6.241867,172.87245704795475,169.0497672457112
27.59,25.5,4.05847,1.254537,6.279425,4.0659,1.253288,6.266829,120.53507088394164,170.45766453606447
27.6,25.51,4.046491,1.265639,6.303278,4.051614,1.264667,6.290518,111.87491914341972,169.2568218996789
27.61,25.52,4.032018,1.275629,6.328095,4.037104,1.274898,6.315035,111.27759951128307,171.82101181935562
27.62,25.53,4.017348,1.284366,6.353865,4.022885,1.283886,6.341054,113.37432404471419,175.0454415747167
27.63,25.54,4.003001,1.291915,6.379966,4.010102,1.291566,6.36759,119.84598904728026,177.18629068136718
27.64,25.55,3.988219,1.300296,6.405008,3.995914,1.299788,6.392823,122.2729905445514,176.2229912544337
27.65,25.56,3.973306,1.309008,6.427544,3.98214,1.30812,6.416327,128.22236306064906,174.25986898622696
27.66,25.57,3.957168,1.318785,6.447859,3.96834,1.316205,6.438155,139.02241690718844,166.99639422486376
27.67,25.58,3.94148,1.328418,6.467207,3.952255,1.325907,6.458095,139.78009318268388,166.88194796272145
27.68,25.59,3.923783,1.337801,6.486967,3.934157,1.335705,6.476845,135.70442081138046,168.57752731885063
27.69,25.6,3.906705,1.345336,6.507555,3.915507,1.3439,6.496574,128.71448888332296,170.73412693716938
27.7,25.61,3.888924,1.351652,6.528998,3.89694,1.350982,6.517708,125.37508924782728,175.22216183717654
27.71,25.62,3.869676,1.357342,6.550112,3.87928,1.357355,6.539553,132.28827021448112,-179.9224443274926
27.72,25.63,3.850464,1.363222,6.570374,3.860985,1.363691,6.56036,136.4143199353829,-177.44758650668945
27.73,25.64,3.832003,1.369579,6.588125,3.842672,1.370172,6.578985,139.41374559077545,-176.81868272101445
27.74,25.65,3.813071,1.376885,6.604274,3.824971,1.37641,6.596062,145.391062757243,177.71419705354228
27.75,25.66,3.794674,1.383904,6.61926,3.807479,1.383081,6.612032,150.55670572106828,176.3225570054203
27.76,25.67,3.777647,1.390286,6.633985,3.790178,1.389544,6.627025,150.95121947127907,176.6112931293997
27.77,25.68,3.761319,1.394786,6.648655,3.768761,1.395895,6.640439,132.1700813719013,-171.52420807844655
27.78,25.69,3.733365,1.400804,6.660766,3.746332,1.400884,6.654443,154.0050991204753,-179.6465177599541
27.79,25.7,3.711189,1.404447,6.676525,3.725095,1.404371,6.669878,154.4524284640443,179.68686639659734
27.8,25.71,3.690497,1.406708,6.692351,3.70345,1.407763,6.685471,152.0249457835645,-175.3436337678029
27.81,25.72,3.669345,1.409297,6.706935,3.6827,1.410391,6.70026,153.44352988913406,-175.3169645128319
27.82,25.73,3.650016,1.411507,6.720332,3.662826,1.412525,6.713954,153.53164140234927,-175.45630121831385
27.83,25.74,3.632208,1.413673,6.733068,3.642071,1.415411,6.726095,144.74023538346452,-170.00627081872972
27.84,25.75,3.615344,1.4161,6.74506,3.621528,1.418719,6.737152,128.0251557155235,-157.04674527726374
27.85,25.76,3.599119,1.417988,6.755434,3.602677,1.421,6.747208,113.38997865742651,-139.75065043265042
27.86,25.77,3.582269,1.417862,6.767294,3.58197,1.422796,6.757084,88.32257167318413,-86.53212134553408
27.87,25.78,3.565014,1.41648,6.780628,3.558453,1.423651,6.766654,64.84924912302212,-47.54350884891146
27.88,25.79,3.547823,1.413907,6.794446,3.533485,1.42361,6.776008,52.1301799140388,-34.087515052425054
27.89,25.8,3.51034,1.416065,6.797835,3.50842,1.422715,6.785234,81.33654170941335,-73.89541798095021
27.9,25.81,3.470089,1.41861,6.798356,3.484615,1.421009,6.794419,164.83536739716138,-170.62212910590088
27.91,25.82,3.447362,1.416813,6.806438,3.461892,1.418911,6.803612,168.9937150065245,-171.78379508269293
27.92,25.83,3.420388,1.41694,6.81046,3.440528,1.417949,6.811877,-175.9754443465886,-177.1319192412161
27.93,25.84,3.397176,1.416696,6.815112,3.417726,1.41633,6.81796,-172.10970598130768,178.97965749676754
27.94,25.85,3.375865,1.414261,6.820945,3.393984,1.414984,6.822149,-176.1983082688348,-177.7149465485094
27.95,25.86,3.355363,1.410273,6.827409,3.370089,1.412696,6.826129,175.03227402129735,-170.65633509321304
27.96,25.87,3.331097,1.406274,6.83222,3.345779,1.409094,6.830454,173.14122338360363,-169.12750023991862
27.97,25.88,3.306459,1.401007,6.837272,3.321019,1.404328,6.835343,172.45304767858048,-167.15117953475274
27.98,25.89,3.281942,1.395162,6.842214,3.296352,1.398676,6.84076,174.23823376278438,-166.2954188829185
27.99,25.9,3.257869,1.389299,6.846105,3.272249,1.39318,6.845973,179.4740729845921,-164.89636693232373
28.0,25.91,3.234896,1.383409,6.849149,3.248553,1.387214,6.85006,-176.18369755650227,-164.43154092657457
28.01,25.92,3.209863,1.377379,6.851183,3.224405,1.381219,6.852201,-175.99559181083947,-165.20796326028525
28.02,25.93,3.185411,1.371786,6.852186,3.199889,1.375568,6.853271,-175.71419169200038,-165.36011794882316
28.03,25.94,3.161188,1.366005,6.851992,3.175403,1.370214,6.852611,-177.50659895321698,-163.50620632610034
28.04,25.95,3.136682,1.359197,6.850422,3.150992,1.363808,6.851298,-176.4969567977922,-162.1399059293213
28.05,25.96,3.11176,1.35106,6.849329,3.126037,1.355702,6.849976,-177.4052655622463,-161.9886699110692
28.06,25.97,3.086647,1.341734,6.848351,3.100863,1.346515,6.849316,-176.11664760607243,-161.41163139999574
28.07,25.98,3.062132,1.331969,6.8468,3.075898,1.337269,6.849071,-170.63219511738316,-158.9429681751408
28.08,25.99,3.037278,1.321947,6.84493,3.050708,1.327518,6.847787,-167.99034526904683,-157.47046718511388
28.09,26.0,3.012304,1.312298,6.842543,3.025748,1.317626,6.845508,-167.56282862480836,-158.38105115987452
28.1,26.01,2.987498,1.302687,6.83903,3.000898,1.308145,6.842547,-165.29369620258265,-157.83827219834055
28.11,26.02,2.962608,1.293309,6.833723,2.975637,1.299095,6.837276,-164.74636971163721,-156.0546501776438
28.12,26.03,2.93819,1.283494,6.826921,2.951094,1.289789,6.830575,-164.18957485691143,-153.99534196627948
28.13,26.04,2.914069,1.272456,6.819641,2.926764,1.278823,6.823609,-162.64263465180275,-153.36458530377143
28.14,26.05,2.889324,1.260291,6.812643,2.901717,1.266681,6.816694,-161.89856637894582,-152.72375021321847
28.15,26.06,2.864243,1.247545,6.805662,2.876387,1.254128,6.810109,-159.88782186800108,-151.53883568582103
28.16,26.07,2.839912,1.234812,6.798057,2.8514,1.241401,6.803712,-153.79115424217034,-150.1633570996411
28.17,26.08,2.815312,1.221837,6.789377,2.826567,1.228366,6.795719,-150.59948445427815,-149.88207684027134
28.18,26.09,2.790855,1.209704,6.77974,2.802402,1.215796,6.786343,-150.23748775347684,-152.18463641362408
28.19,26.1,2.766815,1.197987,6.768657,2.777908,1.204126,6.775322,-149.00131628092583,-151.0393290807608
28.2,26.11,2.743141,1.186052,6.755898,2.754167,1.192225,6.762639,-148.55950565129265,-150.75734518567015
28.21,26.12,2.719579,1.17257,6.742576,2.730547,1.178841,6.749253,-148.66815848432975,-150.24105631881372
28.22,26.13,2.695588,1.157488,6.729255,2.70634,1.164085,6.73594,-148.12893238602456,-148.46837551785939
28.23,26.14,2.671587,1.142096,6.715988,2.68211,1.148454,6.723046,-146.14940187125515,-148.85961487552402
28.24,26.15,2.649002,1.126912,6.702621,2.658741,1.132902,6.710454,-141.19055736384465,-148.4062860082507
28.25,26.16,2.625301,1.111889,6.687401,2.634968,1.117477,6.695801,-139.01146284541585,-149.96998193145114
28.26,26.17,2.602505,1.097598,6.671316,2.611975,1.102956,6.679883,-137.866049159292,-150.4993959847225
28.27,26.18,2.579792,1.084372,6.653633,2.589346,1.089725,6.662248,-137.95849598300643,-150.7385748440986
28.28,26.19,2.55791,1.070693,6.634789,2.567267,1.076224,6.64343,-137.2781507350696,-149.41231563789543
28.29,26.2,2.535951,1.055361,6.615551,2.545375,1.061047,6.624087,-137.83058201977178,-148.8951871110175
28.3,26.21,2.514637,1.037965,6.596084,2.523342,1.044376,6.604156,-137.16075776341197,-143.62934622916427
28.31,26.22,2.492777,1.021157,6.575975,2.501277,1.02694,6.585038,-133.16395368012942,-145.77047215553915
28.32,26.23,2.471374,1.004902,6.555385,2.479482,1.01024,6.564935,-130.33143132642127,-146.64060730143123
28.33,26.24,2.450043,0.989818,6.533521,2.45842,0.995236,6.543161,-130.99009919339088,-147.10638601525514
28.34,26.25,2.429696,0.976579,6.510817,2.437983,0.981338,6.520547,-130.42089658711248,-150.1324139309573
28.35,26.26,2.410243,0.96336,6.486302,2.418488,0.968375,6.495955,-130.50191894265987,-148.69004961746575
28.36,26.27,2.391702,0.948932,6.461021,2.399853,0.954123,6.470648,-130.25396217371664,-147.5087993423821
28.37,26.28,2.372544,0.93327,6.435278,2.380615,0.938429,6.445042,-129.57740608354607,-147.41320154037342
28.38,26.29,2.353818,0.91769,6.409768,2.360973,0.922624,6.420019,-124.91429668806148,-145.41033118972584
28.39,26.3,2.335142,0.902816,6.382796,2.342108,0.907572,6.393662,-122.66321251012197,-145.67689733529264
28.4,26.31,2.317733,0.889471,6.355286,2.324369,0.894055,6.366051,-121.65143138637829,-145.36415326744347
28.41,26.32,2.301538,0.877972,6.326614,2.308033,0.882348,6.337635,-120.51209785780856,-146.0299184986383
28.42,26.33,2.286258,0.866873,6.296986,2.29289,0.871196,6.308038,-120.9668059641597,-146.90210026641589
28.43,26.34,2.270869,0.854317,6.267319,2.277706,0.85875,6.278091,-122.40334019926117,-147.04127843875872
28.44,26.35,2.255025,0.841045,6.23698,2.261586,0.845406,6.247979,-120.81644721169384,-146.38859939874828
