Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
4.97,0,2.346663,1.461786,0.933991,2.35639,1.460026,0.943969
4.98,0.01,2.328699,1.470189,0.906744,2.339038,1.46765,0.915217
4.99,0.02,2.310791,1.479058,0.880952,2.321505,1.475571,0.88841
5,0.03,2.291755,1.488901,0.855847,2.302402,1.48494,0.862805
5.01,0.04,2.272182,1.500309,0.831043,2.282494,1.496507,0.838419
5.02,0.05,2.251688,1.51268,0.807518,2.262398,1.509267,0.815451
5.03,0.06,2.230228,1.524669,0.783926,2.240965,1.522023,0.792407
5.04,0.07,2.208396,1.534829,0.759249,2.219275,1.532879,0.767804
5.05,0.08,2.187123,1.542979,0.733558,2.198109,1.541261,0.74235
5.06,0.09,2.166211,1.549929,0.707298,2.176851,1.548503,0.716538
5.07,0.1,2.145353,1.557079,0.682277,2.155538,1.555722,0.691192
5.08,0.11,2.124495,1.564937,0.659546,2.135866,1.562921,0.667103
5.09,0.12,2.104126,1.573186,0.637993,2.116618,1.570084,0.643721
5.1,0.13,2.08319,1.582554,0.616859,2.095029,1.579046,0.622929
5.11,0.14,2.061644,1.593153,0.596582,2.073022,1.590165,0.60371
5.12,0.15,2.039526,1.604809,0.577379,2.050871,1.602021,0.585267
5.13,0.16,2.016803,1.615687,0.558098,2.027908,1.613045,0.566344
5.14,0.17,1.993588,1.624604,0.538222,2.004505,1.622236,0.546258
5.15,0.18,1.970528,1.631955,0.517478,1.981092,1.629464,0.525156
5.16,0.19,1.948007,1.63885,0.497453,1.958614,1.636351,0.50493
5.17,0.2,1.92513,1.645708,0.478394,1.936437,1.643091,0.484403
5.18,0.21,1.902781,1.653667,0.460856,1.91465,1.650294,0.466611
5.19,0.22,1.880266,1.662456,0.445015,1.891555,1.659238,0.450859
5.2,0.23,1.857481,1.672773,0.430957,1.868741,1.669672,0.436079
5.21,0.24,1.833511,1.682764,0.418226,1.845449,1.680088,0.423702
5.22,0.25,1.809124,1.691684,0.405121,1.820907,1.689497,0.410238
5.23,0.26,1.784243,1.698909,0.391066,1.796142,1.69748,0.396139
5.24,0.27,1.759293,1.704716,0.376731,1.771461,1.70402,0.380976
5.25,0.28,1.734407,1.709837,0.362215,1.746872,1.708931,0.366439
5.26,0.29,1.710342,1.714745,0.348632,1.722315,1.714276,0.353181
5.27,0.3,1.686079,1.720174,0.335865,1.6984,1.719956,0.340462
5.28,0.31,1.662761,1.727113,0.325873,1.675237,1.726357,0.329116
5.29,0.32,1.640042,1.735139,0.317889,1.652946,1.733321,0.318522
5.3,0.33,1.616475,1.742689,0.311718,1.629882,1.740626,0.309106
5.31,0.34,1.590095,1.748066,0.304747,1.60395,1.74737,0.301162
5.32,0.35,1.564205,1.752149,0.297123,1.577389,1.751856,0.294717
5.33,0.36,1.538033,1.755097,0.289427,1.550713,1.755927,0.292563
5.34,0.37,1.512161,1.757903,0.281568,1.524188,1.759425,0.289277
5.35,0.38,1.486333,1.760373,0.274905,1.49876,1.762167,0.283205
5.36,0.39,1.461882,1.762854,0.269018,1.474269,1.764726,0.275882
5.37,0.4,1.438277,1.766319,0.26482,1.451697,1.766527,0.261562
5.38,0.41,1.41343,1.769591,0.261839,1.42792,1.768759,0.249901
5.39,0.42,1.388599,1.772925,0.259965,1.403465,1.771417,0.242654
5.4,0.43,1.363384,1.776139,0.259149,1.37796,1.774479,0.239879
5.41,0.44,1.337264,1.77757,0.257494,1.351579,1.777202,0.240945
5.42,0.45,1.310824,1.777507,0.256374,1.324559,1.778502,0.244244
5.43,0.46,1.284214,1.77587,0.254418,1.29724,1.778292,0.248241
5.44,0.47,1.257738,1.773453,0.252624,1.270512,1.776847,0.250511
5.45,0.48,1.232253,1.770668,0.251217,1.244368,1.774769,0.25191
5.46,0.49,1.207014,1.767772,0.249794,1.21886,1.772379,0.25205
5.47,0.5,1.181925,1.764017,0.249704,1.193261,1.768727,0.251033
5.48,0.51,1.156332,1.760676,0.249779,1.168577,1.763833,0.244958
5.49,0.52,1.131054,1.758335,0.251127,1.1432,1.760939,0.246082
5.5,0.53,1.105967,1.756232,0.25391,1.118078,1.759089,0.248102
5.51,0.54,1.081498,1.754123,0.258725,1.093435,1.756846,0.252525
5.52,0.55,1.05587,1.750205,0.263447,1.067752,1.753663,0.257444
5.53,0.56,1.030084,1.744673,0.267837,1.04178,1.748598,0.261836
5.54,0.57,1.003667,1.73765,0.271543,1.014983,1.742276,0.265521
5.55,0.58,0.977708,1.730368,0.274956,0.98843,1.734938,0.268639
5.56,0.59,0.952045,1.722419,0.278587,0.96235,1.727222,0.272273
5.57,0.6,0.926797,1.71492,0.283351,0.936858,1.719607,0.276393
