Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
4.83,0,1.676862,1.379885,6.445962,1.663089,1.381525,6.450046
4.84,0.01,1.709622,1.387895,6.448305,1.695269,1.390379,6.451589
4.85,0.02,1.741939,1.39521,6.451759,1.728054,1.398389,6.455096
4.86,0.03,1.77343,1.402893,6.454873,1.760774,1.406178,6.459706
4.87,0.04,1.80434,1.410597,6.456492,1.792425,1.413831,6.462793
4.88,0.05,1.835721,1.417696,6.456165,1.824423,1.42099,6.463199
4.89,0.06,1.866058,1.42399,6.452862,1.854083,1.427132,6.459436
4.9,0.07,1.895756,1.429998,6.445597,1.884069,1.433152,6.452427
4.91,0.08,1.925533,1.434144,6.435458,1.914271,1.437693,6.442423
4.92,0.09,1.956026,1.436713,6.426403,1.944362,1.440881,6.432673
4.93,0.1,1.988529,1.438892,6.419099,1.975784,1.443331,6.425613
4.94,0.11,2.020897,1.440536,6.412766,2.008519,1.445318,6.419289
4.95,0.12,2.052139,1.441338,6.405522,2.040899,1.446162,6.412341
4.96,0.13,2.082393,1.441832,6.396397,2.071611,1.446326,6.404036
4.97,0.14,2.111594,1.44154,6.385581,2.101895,1.44611,6.394081
4.98,0.15,2.14026,1.441136,6.371807,2.130224,1.445838,6.380134
4.99,0.16,2.167281,1.44094,6.354391,2.157743,1.445172,6.363685
5,0.17,2.193815,1.43918,6.335397,2.185087,1.443603,6.34506
5.01,0.18,2.221067,1.43561,6.316533,2.212487,1.440629,6.326266
5.02,0.19,2.249226,1.430787,6.299097,2.241074,1.436328,6.308805
5.03,0.2,2.278447,1.42586,6.282646,2.270553,1.430844,6.292825
5.04,0.21,2.30864,1.418974,6.266372,2.301053,1.424655,6.276332
5.05,0.22,2.338381,1.41153,6.249816,2.330482,1.417579,6.259223
5.06,0.23,2.36724,1.403881,6.232566,2.359337,1.40995,6.242062
5.07,0.24,2.394834,1.396187,6.213736,2.387615,1.402299,6.223542
5.08,0.25,2.421342,1.389228,6.193176,2.414397,1.394908,6.203669
5.09,0.26,2.445904,1.38223,6.170662,2.439183,1.387633,6.18144
5.1,0.27,2.470492,1.376438,6.147079,2.464126,1.380708,6.158168
5.11,0.28,2.493753,1.369601,6.121251,2.488024,1.372849,6.133012
5.12,0.29,2.517524,1.359261,6.094914,2.512362,1.363615,6.106898
5.13,0.3,2.542536,1.347806,6.068884,2.536575,1.352817,6.080427
5.14,0.31,2.567205,1.335171,6.043198,2.561217,1.34059,6.054782
5.15,0.32,2.59264,1.321318,6.018565,2.586677,1.327088,6.029729
5.16,0.33,2.618303,1.307096,5.99356,2.612531,1.313555,6.004475
5.17,0.34,2.642809,1.293245,5.968629,2.637829,1.299768,5.979828
5.18,0.35,2.665899,1.280649,5.942371,2.661695,1.286237,5.954533
5.19,0.36,2.688149,1.268023,5.9149,2.684578,1.272973,5.927281
5.2,0.37,2.709702,1.255654,5.886224,2.705948,1.260518,5.898962
5.21,0.38,2.729778,1.244494,5.855647,2.725932,1.249106,5.868555
5.22,0.39,2.748531,1.234232,5.823469,2.744609,1.238483,5.83616
5.23,0.4,2.766802,1.222003,5.790575,2.762628,1.227037,5.803228
5.24,0.41,2.785751,1.208494,5.758067,2.781701,1.213426,5.770576
5.25,0.42,2.805182,1.193663,5.725805,2.801819,1.198669,5.738467
5.26,0.43,2.82409,1.178741,5.693882,2.821229,1.183087,5.707108
5.27,0.44,2.843924,1.161732,5.661154,2.84104,1.166701,5.674307
5.28,0.45,2.863003,1.145156,5.628735,2.860169,1.150301,5.641548
5.29,0.46,2.881234,1.129976,5.595545,2.878098,1.134833,5.608386
5.3,0.47,2.898231,1.116222,5.561219,2.895322,1.120977,5.574107
5.31,0.48,2.913774,1.103692,5.52593,2.910613,1.108228,5.538677
5.32,0.49,2.927261,1.093517,5.488973,2.924396,1.096699,5.501886
5.33,0.5,2.938755,1.081626,5.450877,2.937182,1.084775,5.464265
5.34,0.51,2.951144,1.067739,5.412063,2.949399,1.071049,5.425705
5.35,0.52,2.964156,1.052253,5.373365,2.962349,1.056358,5.386786
5.36,0.53,2.977646,1.035889,5.335343,2.976032,1.040537,5.348535
5.37,0.54,2.991181,1.019341,5.297329,2.98982,1.024144,5.310526
5.38,0.55,3.004098,1.003432,5.259251,3.002799,1.007927,5.272587
5.39,0.56,3.015541,0.98944,5.221001,3.015023,0.993231,5.234511
5.4,0.57,3.025371,0.976885,5.182111,3.025524,0.9797,5.19584
5.41,0.58,3.033784,0.9651,5.141865,3.033869,0.968065,5.155429
5.42,0.59,3.041267,0.9553,5.100227,3.041821,0.957872,5.113924
5.43,0.6,3.048432,0.944668,5.057937,3.048903,0.946988,5.071755
5.44,0.61,3.054885,0.932065,5.015284,3.055472,0.9348,5.029046
5.45,0.62,3.061275,0.917294,4.972524,3.06199,0.921173,4.985973
5.46,0.63,3.067969,0.901797,4.930068,3.068726,0.906191,4.943346
5.47,0.64,3.074846,0.886665,4.888321,3.075958,0.890663,4.901656
5.48,0.65,3.081235,0.872014,4.846298,3.083318,0.874994,4.859778
5.49,0.66,3.087043,0.857841,4.803497,3.088279,0.861067,4.817276
5.5,0.67,3.092192,0.845889,4.760939,3.093472,0.848653,4.774845
5.51,0.68,3.096439,0.835451,4.717804,3.097481,0.837467,4.731937
5.52,0.69,3.099617,0.826858,4.673682,3.101096,0.828282,4.687648
5.53,0.7,3.101439,0.818665,4.628913,3.103301,0.820229,4.642875
5.54,0.71,3.102624,0.809657,4.584409,3.10424,0.811562,4.598262
5.55,0.72,3.103718,0.799602,4.539578,3.106005,0.801454,4.553894
5.56,0.73,3.105754,0.787605,4.493683,3.108571,0.788966,4.507776
5.57,0.74,3.107643,0.774757,4.448661,3.11003,0.77689,4.46265
5.58,0.75,3.109802,0.762384,4.403916,3.112144,0.764447,4.417785
5.59,0.76,3.111599,0.751576,4.359032,3.113968,0.753503,4.372851
5.6,0.77,3.112391,0.742807,4.314429,3.115207,0.744221,4.328224
5.61,0.78,3.111614,0.735988,4.270203,3.115243,0.736514,4.283931
5.62,0.79,3.109207,0.731587,4.225547,3.114033,0.731026,4.239204
5.63,0.8,3.105708,0.72851,4.179991,3.110284,0.728258,4.193675
5.64,0.81,3.102124,0.724497,4.133479,3.104977,0.727,4.150622
5.65,0.82,3.099626,0.719053,4.087633,3.099696,0.725099,4.109765
5.66,0.83,3.097911,0.713024,4.04087,3.094249,0.723969,4.071394
5.67,0.84,3.095964,0.70573,3.995028,3.087929,0.722591,4.035072
5.68,0.85,3.092528,0.699961,3.949465,3.094606,0.70324,3.983726
5.69,0.86,3.087683,0.695792,3.905077,3.092795,0.696784,3.917744
5.7,0.87,3.08257,0.692834,3.860821,3.092145,0.687546,3.864318
5.71,0.88,3.076818,0.691397,3.81646,3.085479,0.687593,3.822857
5.72,0.89,3.070255,0.692135,3.771442,3.075177,0.692572,3.784157
5.73,0.9,3.072715,0.688251,3.727665,3.067255,0.6932,3.736251
5.74,0.91,3.055747,0.693414,3.680602,3.060426,0.693987,3.695381
5.75,0.92,3.047451,0.691058,3.635061,3.052026,0.692064,3.649223
5.76,0.93,3.038388,0.688043,3.589387,3.043468,0.688409,3.603489
5.77,0.94,3.030459,0.6848,3.545235,3.034604,0.685823,3.559791
5.78,0.95,3.022816,0.681316,3.499843,3.027273,0.68152,3.513345
5.79,0.96,3.015264,0.679644,3.454926,3.019906,0.679426,3.468755
5.8,0.97,3.007974,0.679713,3.410519,3.012469,0.679473,3.424144
5.81,0.98,3.000013,0.681888,3.366437,3.004556,0.681667,3.379968
