Time (Seconds),,X1,Y1,Z1,X2,Y2,Z2
4.74,0,3.792942,0.524627,5.289273,3.79091,0.527541,5.303399
4.75,0.01,3.798542,0.5126,5.232073,3.797119,0.515072,5.249263
4.76,0.02,3.804419,0.501903,5.180428,3.803263,0.504136,5.194634
4.77,0.03,3.810572,0.490715,5.125359,3.809355,0.492554,5.139834
4.78,0.04,3.817693,0.47829,5.070643,3.816433,0.479348,5.085073
4.79,0.05,3.825583,0.464476,5.015672,3.824421,0.465261,5.030173
4.8,0.06,3.833218,0.449452,4.960269,3.831961,0.450834,4.974496
4.81,0.07,3.83946,0.43429,4.904785,3.838152,0.436227,4.919108
4.82,0.08,3.844383,0.421653,4.849727,3.842927,0.42328,4.864276
4.83,0.09,3.848451,0.411623,4.794566,3.847665,0.412547,4.808973
4.84,0.1,3.852073,0.403625,4.739158,3.851118,0.404313,4.753983
4.85,0.11,3.854646,0.398284,4.683324,3.854556,0.39832,4.697705
4.86,0.12,3.855623,0.39601,4.627078,3.856356,0.395123,4.641214
4.87,0.13,3.855645,0.394222,4.570387,3.856517,0.393111,4.584779
4.88,0.14,3.856671,0.390701,4.512502,3.857553,0.389628,4.526821
4.89,0.15,3.858941,0.386209,4.454672,3.859001,0.385962,4.46973
4.9,0.16,3.861352,0.381162,4.397188,3.861129,0.38132,4.412176
4.91,0.17,3.862243,0.376567,4.339886,3.862521,0.376364,4.354364
4.92,0.18,3.860448,0.37444,4.284459,3.861919,0.373337,4.298514
4.93,0.19,3.856797,0.374438,4.229933,3.859287,0.372421,4.243858
4.94,0.2,3.852079,0.376721,4.174949,3.85393,0.374942,4.188855
4.95,0.21,3.84567,0.382093,4.119599,3.847404,0.380509,4.133764
4.96,0.22,3.83816,0.389786,4.065104,3.839759,0.387531,4.078979
4.97,0.23,3.829226,0.396453,4.011067,3.831266,0.394178,4.024926
4.98,0.24,3.819546,0.401022,3.956735,3.822199,0.398503,3.97051
4.99,0.25,3.809808,0.404526,3.902301,3.813135,0.401306,3.915411
5,0.26,3.80047,0.407082,3.847473,3.803589,0.404569,3.860927
5.01,0.27,3.791504,0.411434,3.793154,3.794419,0.408833,3.806538
5.02,0.28,3.782351,0.418399,3.740576,3.784655,0.415563,3.753767
5.03,0.29,3.771259,0.427206,3.689261,3.774055,0.424748,3.70316
5.04,0.3,3.75895,0.43869,3.638879,3.761687,0.435259,3.652074
5.05,0.31,3.745782,0.45254,3.589154,3.74859,0.448431,3.601835
5.06,0.32,3.731017,0.466076,3.538834,3.734049,0.46234,3.551775
5.07,0.33,3.716139,0.478128,3.48877,3.718935,0.474408,3.501409
5.08,0.34,3.701267,0.488802,3.437928,3.704552,0.486221,3.452211
5.09,0.35,3.687038,0.498504,3.387084,3.690649,0.49594,3.40133
5.1,0.36,3.673318,0.507565,3.337123,3.677437,0.504941,3.350639
5.11,0.37,3.659005,0.51744,3.287887,3.663544,0.514122,3.301405
5.12,0.38,3.643653,0.528243,3.239028,3.647939,0.525161,3.253031
5.13,0.39,3.628356,0.540933,3.191502,3.632427,0.538006,3.205787
5.14,0.4,3.612163,0.555711,3.144792,3.616149,0.552754,3.158711
5.15,0.41,3.594392,0.572359,3.099494,3.598703,0.569701,3.113294
5.16,0.42,3.576069,0.590001,3.055211,3.580927,0.586877,3.06892
5.17,0.43,3.558606,0.606475,3.011178,3.563653,0.602852,3.024592
5.18,0.44,3.541003,0.62218,2.965346,3.545927,0.61873,2.978616
5.19,0.45,3.52356,0.636472,2.919176,3.527866,0.633305,2.93272
5.2,0.46,3.505787,0.649541,2.873525,3.509879,0.646672,2.887097
